smiles,reagent_id,dhodh_activity,rorgt_activity,ds_1,ds_2
Oc1cc2ccccc2nc1C1CC1,22983027,0.3602207601070404,0.5854911804199219,-7.9,-7.4
CCc1ccc(C#N)c(F)c1,22989443,0.4013276994228363,0.5663759112358093,-6.3,-6.2
C1CCC(C2CCNC2)CC1,22992162,0.3970964550971985,0.5881584286689758,-6.1,-6.2
FC1(F)Oc2ccc(CCCl)cc2O1,23023229,0.404045045375824,0.5675259828567505,-7.3,-6.9
O=S(=O)(F)c1cc(F)ccc1O,23023324,0.4030468761920929,0.5657375454902649,-6.5,-6.2
N=S1(=O)CCc2ccccc21,23023358,0.3868828117847442,0.5872102379798889,-6.8,-6.5
C[C@H]1c2ccccc2C[C@H]1N,23023413,0.3956392407417297,0.5943658351898193,-7.0,-6.5
O=C(O)[C@H]1CC[C@H](C2CCC2)CC1,23023416,0.3987602591514587,0.5768606066703796,-7.0,-6.7
CN1C(=O)CNCc2ccccc21,23023721,0.3919127881526947,0.5852503776550293,-7.2,-6.7
CC1CCNCC1CC(=O)O,23023767,0.4138437509536743,0.5711731910705566,-5.9,-5.7
CCC(F)(F)CC(=O)O,23023881,0.4327643811702728,0.5385672450065613,-5.2,-4.6
OC/C=C\CO,23024056,0.4499380886554718,0.5390664935112,-4.2,-3.4
Brc1cnco1,23024143,0.3911035656929016,0.5540268421173096,-4.0,-3.6
CN1CCNCCC1=O,23024463,0.4238733649253845,0.5618574619293213,-5.1,-4.9
C[C@H]1CNCC[C@@H](C)O1,23024794,0.4267342090606689,0.5744990110397339,-4.5,-5.2
Brc1cocn1,23024973,0.3914818167686462,0.5573468804359436,-3.9,-3.7
CC(N)c1nc2cc(Cl)ccc2[nH]1,23024996,0.379585325717926,0.5819092392921448,-6.9,-6.4
O=S(=O)(Nc1ccccc1)C1CCCNC1,23025099,0.4069319665431976,0.5857852101325989,-6.6,-7.3
O=C(O)/C=C\c1ccccc1,23025104,0.3924483954906463,0.5688104033470154,-6.8,-6.5
N#Cc1cccc(C2(N)CCOCC2)c1,23025422,0.403355062007904,0.5829548239707947,-7.6,-6.8
N#Cc1cccc(NC2CNC2)c1,23025850,0.4055215716361999,0.5881195068359375,-6.7,-6.2
O=[N+]([O-])c1ccc2c(c1)NCCCC2,23025971,0.3956101536750793,0.5795904994010925,-7.3,-7.1
Nc1ccc2c(c1)CCC2N,23025975,0.3818386197090149,0.5902200937271118,-6.4,-6.1
NC(=O)C1(N)COc2ccccc2C1,23026212,0.3989746272563934,0.5835801959037781,-8.1,-6.9
C/C(=C\c1ccccc1)C(=O)O,23026323,0.3973473906517029,0.5758901834487915,-7.7,-6.6
O=C(O)/C=C/c1ccccc1,23026349,0.3917694389820099,0.5711657404899597,-7.2,-6.5
O=C(O)/C=C/c1cccc(Br)c1,23026354,0.3943256437778473,0.5686902403831482,-7.1,-6.8
O=C(O)/C=C/c1cccc(F)c1,23026355,0.3949417173862457,0.5657256245613098,-7.5,-6.8
O=Cc1ccc(/C=C/C(=O)O)cc1,23026387,0.3941206932067871,0.5725404620170593,-6.7,-6.5
CCC/C=C(/C=O)CC,23026389,0.4423106908798218,0.5660313963890076,-5.3,-5.4
O=C/C=C/c1ccccc1,23026391,0.3890197873115539,0.5689855813980103,-6.8,-6.0
O=C(O)/C=C/c1cccc([N+](=O)[O-])c1,23026398,0.3976486325263977,0.5708349943161011,-7.3,-7.1
O=C/C=C/c1ccc([N+](=O)[O-])cc1,23026400,0.3972249627113342,0.571940004825592,-6.8,-6.3
O=C(O)/C=C/c1ccc([N+](=O)[O-])cc1,23026402,0.398384541273117,0.5730955600738525,-7.0,-6.5
O=S(=O)(Cl)/C=C/c1ccccc1,23026404,0.3989738225936889,0.569754421710968,-7.1,-6.6
Cc1cccc(/C=C/C(=O)O)c1,23026503,0.3939226567745209,0.5695943832397461,-7.5,-6.9
C/C=C(\C)C(=O)O,23026733,0.437802791595459,0.5534992814064026,-5.0,-4.5
N#Cc1cccc(/C=C/C(=O)O)c1,23026969,0.4014790654182434,0.5685450434684753,-7.0,-6.9
O=C(O)C(=O)/C=C/c1ccccc1,23026999,0.3971788585186004,0.5721949338912964,-7.3,-6.9
O=C/C=C/c1ccc(F)cc1,23027804,0.3929073512554168,0.566887378692627,-6.6,-6.4
OC1CC/C=C\CCC1,23028095,0.414266973733902,0.5710263252258301,-5.5,-5.5
O=C/C=C/c1cccc(F)c1,23028358,0.3939725160598755,0.5633861422538757,-7.0,-6.2
N#C/C=C/c1ccccn1,23028916,0.399812251329422,0.5672162175178528,-6.1,-5.5
C[C@@H]1C[C@H](O)CCN1,23029821,0.4119749665260315,0.5801419019699097,-4.5,-4.5
O[C@@H]1CNCC[C@H]1c1ccccc1,23029946,0.4071968197822571,0.5914742350578308,-7.1,-6.7
C1OC[C@@H]2CN[C@H]12,23030048,0.4178965389728546,0.577558159828186,-4.4,-4.0
C[C@@H]1CCC[C@H]1N,23030183,0.4131928384304046,0.5806527733802795,-4.7,-4.4
C[C@@H]1NCCC[C@@H]1O,23030226,0.4237216711044311,0.5781651735305786,-5.0,-4.6
CC(C)(C)CC(=O)N1CC[C@@H]2CNC[C@@H]21,23543852,0.4161602258682251,0.5694895386695862,-6.7,-7.1
Nc1ccns1,23552432,0.3745366334915161,0.5583864450454712,-4.0,-3.6
Clc1nccc2c1CCNC2,23555251,0.3928233087062835,0.5808717012405396,-5.9,-6.0
O=C(Nc1cnc2ccccc2c1)Oc1ccccc1,23691342,0.3694444894790649,0.5779228806495667,-10.6,-9.2
O=Cc1c(Br)nc2n1CCOC2,23691470,0.3965156674385071,0.5665990114212036,-6.1,-5.7
NC(CO)(CO)C(F)(F)F,23691502,0.4416914880275726,0.5488384962081909,-4.8,-4.6
NC1CCC(C2CCC2)CC1,23691564,0.3909054696559906,0.590528130531311,-6.1,-6.2
NC1CCCCc2cc(Br)ccc21,23691655,0.3913742005825043,0.5811426639556885,-7.8,-6.6
CC(N)c1nccn1C,23691744,0.4047593176364898,0.583355188369751,-4.9,-4.4
NC(CO)c1ccc(F)cc1F,23691839,0.4070509672164917,0.5653131008148193,-6.1,-5.9
Nc1cccc2c1C(N)CCC2,23691875,0.3814672827720642,0.5857875943183899,-6.6,-6.6
O=C(O)c1cnc2n1CCOC2,23691880,0.3946403264999389,0.5713825225830078,-6.2,-5.8
NCC1CNCc2ccccc21,23692167,0.3971186578273773,0.5931634306907654,-6.3,-6.4
CN1CCCCC(CO)C1=O,23692175,0.4145263135433197,0.5621021389961243,-6.3,-5.4
C1CCC23CNCC2(C1)COC3,23692191,0.3892967998981476,0.5770371556282043,-5.1,-6.1
NNc1cccc2ccncc12,23692206,0.3616758584976196,0.5765588879585266,-7.0,-6.2
CN(C)c1ccc(S(C)(=N)=O)cc1,23692207,0.4034279584884643,0.5873041152954102,-6.6,-5.7
CC/C=C/CC(=O)O,23692280,0.4426976144313812,0.5483731627464294,-5.1,-4.8
O=C(O)/C=C/c1cccc(Cl)c1,23692336,0.3967164158821106,0.5679099559783936,-7.2,-6.8
O=C/C(Br)=C/c1ccccc1,23692371,0.3997117280960083,0.5718511343002319,-6.8,-6.0
C/C(C=O)=C\c1ccccc1,23692374,0.3976282179355621,0.5739792585372925,-7.0,-6.3
CC(=O)/C=C/C(=O)O,23692685,0.4284098744392395,0.5465154051780701,-5.2,-4.5
NC/C=C/CN,23694973,0.4514819085597992,0.5418171882629395,-3.8,-3.3
O=C(O)/C=C/c1cccc(F)c1F,23695656,0.3991424441337585,0.5620386600494385,-7.8,-6.9
NC(=O)/C=C\C(=O)O,23696628,0.4285359382629394,0.549115777015686,-4.9,-4.4
C/C(=C\c1ccc([N+](=O)[O-])cc1)C(=O)O,23697394,0.403465211391449,0.5759153366088867,-7.5,-6.8
O=C(O)/C=C/c1ccnc2ccccc12,23700177,0.3668939173221588,0.574286699295044,-8.5,-7.8
O=C(O)/C=C/c1ccc(Cl)cc1F,23701083,0.3992728590965271,0.5665966868400574,-7.2,-6.8
O=[N+]([O-])c1ccc(/C=C/Br)cc1,23702005,0.3977724015712738,0.5710339546203613,-6.4,-6.1
NS(=O)(=O)c1ccc(/C=C/C(=O)O)cc1,23703845,0.4056715667247772,0.5805261731147766,-6.9,-6.5
CCS(=N)(=O)c1ccc(C)cc1,23730308,0.4026039838790893,0.5830490589141846,-6.3,-6.4
CS(=N)(=O)c1cc(F)ccc1F,23730582,0.4055488705635071,0.5704405903816223,-6.7,-6.5
CS(=N)(=O)c1ncccc1Cl,23730647,0.4009104371070862,0.575059711933136,-6.4,-5.7
COc1ccccc1S(C)(=N)=O,23730729,0.4040828347206116,0.5749790072441101,-6.1,-5.7
Cc1ccccc1S(C)(=N)=O,23730753,0.4001669883728027,0.5783965587615967,-6.8,-5.9
CS(=N)(=O)c1cccc(Cl)c1,23730799,0.4026561975479126,0.576812207698822,-6.2,-6.2
CCS(=N)(=O)c1cccc(Cl)c1,23730800,0.406469315290451,0.5807380676269531,-6.5,-6.3
N=S(=O)(c1cccc(Br)c1)C1CC1,23730819,0.3930390775203705,0.5866687893867493,-6.4,-6.5
CN=S(C)(=O)c1cccc(Br)c1,23730821,0.403770238161087,0.5746515393257141,-5.9,-5.8
O=C(O)/C=C/c1ccc(F)c(Cl)c1,23771924,0.4005351662635803,0.5669906735420227,-7.4,-7.1
O=C(O)/C=C/c1cnc2ccccc2c1,23877630,0.3699109256267547,0.5739666223526001,-7.9,-7.2
CCC/C(C)=C/C(=O)O,23898077,0.4337446689605713,0.5537072420120239,-5.6,-5.0
CC/C(C)=C/C(=O)O,23898212,0.4359464049339294,0.5528815388679504,-5.3,-4.8
C[C@@H]1CCNC[C@@H]1NC(=O)C(F)(F)F,23910482,0.4296145737171173,0.565183162689209,-6.7,-6.7
NCc1cccc2c1NCCC2,23910687,0.3911864161491394,0.5836359858512878,-6.7,-6.5
CC(C)(CC=O)C1CC1,23910720,0.4163195490837097,0.5601216554641724,-5.3,-5.0
CN(C)C(=O)NO,23910843,0.4404356181621551,0.5560421347618103,-5.0,-4.2
O=C1CCNCCOCCN1,23911204,0.4275780618190765,0.5606961846351624,-5.4,-5.5
Cn1cc(CC2CNC2)cn1,23911242,0.3996034264564514,0.5926308631896973,-6.1,-5.2
CCC(C)/C=C/C(=O)O,23975907,0.4331972002983093,0.5631174445152283,-5.5,-5.2
O=C(O)/C=C/c1ccc2ncccc2c1,23977853,0.3694446682929992,0.5751523375511169,-7.9,-7.5
O=C/C=C/c1ccc(F)cc1F,23987405,0.3973763287067413,0.5618270635604858,-7.0,-6.6
O=Cc1cccc(/C=C/C(=O)O)c1,23993983,0.3957464694976806,0.5704036355018616,-7.1,-6.8
O=C(O)/C=C/I,23995880,0.4336860179901123,0.5441193580627441,-3.9,-3.8
O=C(O)/C=C/c1ccc2c(c1)NC(=O)CO2,23997768,0.3953527212142944,0.5767286419868469,-7.9,-7.8
CC1(C(F)F)CNCCO1,24007831,0.4328562021255493,0.554032027721405,-5.5,-5.2
FC1(F)CC12CC1CCC(C2)N1,24007837,0.3866978883743286,0.582527756690979,-5.7,-6.6
C1CC2CC3(CC3)CC1N2,24007971,0.3771193325519562,0.5941030979156494,-4.9,-5.8
C#CCN1CCNCC1=O,24008009,0.4308561980724334,0.5618702173233032,-6.1,-5.3
CC(O)c1nnc[nH]1,24008107,0.3991310596466064,0.5697231888771057,-5.0,-5.3
Cc1cccc2c1CNCCO2,24008179,0.3970387279987335,0.578176736831665,-6.6,-6.5
OC/C=C/c1cccc(F)c1,24010784,0.397003173828125,0.5622049570083618,-6.8,-6.2
O=S(=O)(Cl)/C=C/c1cccc(Cl)c1,24013539,0.4031631648540497,0.5678094029426575,-7.0,-6.9
Cc1cncc(/C=C/C(=O)O)c1,24048423,0.3955194056034088,0.56642085313797,-7.1,-6.2
Cn1ncc2c1CC(C)(C)CNC2,24050312,0.3974700570106506,0.5846666693687439,-6.2,-6.2
C/C(C(=O)O)=C(/C)C(=O)O,24059887,0.4250357747077942,0.5546835660934448,-5.6,-4.9
C/C=C/CC(C)C(=O)O,24060619,0.4432841539382934,0.5510647296905518,-5.6,-5.3
O=C(O)/C=C/c1ccncn1,24065174,0.3917309045791626,0.5667595267295837,-6.3,-5.5
CC(C)/C=C/CCC(=O)O,24077144,0.4371963143348694,0.5546306371688843,-5.9,-5.4
C=CC/C=C/CCC(=O)O,24077147,0.4425148963928222,0.5409529805183411,-5.6,-5.1
Cc1cnccc1/C=C/C(=O)O,24077927,0.3950036168098449,0.5686123371124268,-6.8,-6.2
CC1CNCCC1C(=O)OC(C)(C)C,24115976,0.4196877479553222,0.5636650323867798,-5.4,-6.3
c1cc(-c2cc3c(nn2)CCNC3)ccn1,24116097,0.3702860176563263,0.5838974118232727,-8.0,-7.3
CC1(C)CNCCC(=O)C1,24116152,0.421462744474411,0.5545094013214111,-5.0,-5.4
CCC(C)c1cccc(N)c1,24116153,0.398583710193634,0.5874515771865845,-6.8,-6.6
O=C/C=C/c1cc(F)cc(F)c1,24142853,0.3979946970939636,0.5565800070762634,-7.0,-6.4
N#Cc1ccc(Br)c2ccncc12,24166751,0.3623964488506317,0.5692587494850159,-6.6,-6.5
NCc1c(F)cc(Cl)cc1F,24168753,0.4041019976139068,0.5547040104866028,-5.9,-5.9
C/C(=C\C(=O)O)c1ccc([N+](=O)[O-])cc1,24186527,0.4006111025810241,0.5747054219245911,-7.2,-6.7
Cc1cccnc1/C=C/C(=O)O,24186536,0.3945154845714569,0.5694828629493713,-6.8,-6.3
C1CC2CC1NN2,24214385,0.40245121717453,0.6036147475242615,-4.5,-4.5
Fc1ccnc2ccc(Br)cc12,24219001,0.3600839674472809,0.5668584108352661,-7.4,-6.8
CO[C@H]1CNC[C@@H]1F,24221476,0.434619665145874,0.5715799331665039,-4.6,-4.0
Cc1ccnc(C(C)(C)C(=O)O)c1,24221610,0.4027879536151886,0.578292965888977,-6.9,-6.4
C[C@@H]1CCN[C@H](CO)C1,24221673,0.4077323079109192,0.5760204195976257,-5.0,-5.0
CC(O)C1COCCN1,24221835,0.42790487408638,0.5695408582687378,-5.2,-5.1
Brc1cccc(CC2CCC2)c1,24221876,0.3904032111167907,0.5828303098678589,-7.3,-7.0
O[C@@H]1C[C@@H]2C[C@H]1CN2,24221999,0.4043683409690857,0.5950395464897156,-5.0,-4.5
CN1CCCNCCOCC1,24222131,0.4261755645275116,0.5622300505638123,-4.8,-4.9
Cn1ccnc1S(C)(=N)=O,24222248,0.4002625048160553,0.5792614221572876,-5.4,-4.9
CS(=N)(=O)c1ccc(F)cc1F,24222316,0.4051003754138946,0.5697162747383118,-6.2,-6.3
CS(=N)(=O)c1cccc(C(=O)O)c1,24222339,0.4013371467590332,0.5803484320640564,-6.8,-6.4
CN=S(C)(=O)c1cccc(C(=O)O)c1,24222342,0.4039788246154785,0.5767048597335815,-6.6,-6.5
CC(C)NC[C@@H]1CCC(=O)N1,24222406,0.4238222241401672,0.5742970705032349,-6.0,-5.5
OCC1CCC(C2OCCO2)CC1,24222425,0.4085688292980194,0.5709928870201111,-6.4,-6.4
CC[C@H](C(=O)O)N(C)C,24222819,0.4384128749370575,0.5538843870162964,-4.8,-4.4
C#CC1(O)CCNCC1,24222885,0.4190119802951813,0.5667393207550049,-4.7,-4.7
NS(=O)(=O)c1ccc(C(F)(F)C(F)(F)F)cc1,24223097,0.4200401306152344,0.5713496804237366,-7.2,-7.8
CN1CCNCCC1(C)C,24223525,0.4214817583560943,0.5705271363258362,-4.7,-4.9
O=C1CC2(CCOCC2)NCCN1,24223843,0.4137499332427978,0.5708709359169006,-5.8,-6.0
C1CCOC2(CC1)CNC2,24223898,0.4010163247585296,0.5675228834152222,-6.0,-5.4
NC1CCC2(CC1)COC2,24228974,0.3911715149879455,0.5716953277587891,-5.3,-5.3
O=C1CCC2(CC1)CS(=O)(=O)C2,24228977,0.4005864560604095,0.5606338977813721,-5.7,-6.1
O=S1(=O)CCCNC1,24230148,0.4213148057460785,0.5619314312934875,-5.1,-4.4
NCCc1ccc(Cl)c(F)c1,24238480,0.4073581099510193,0.567861795425415,-6.0,-6.1
O=C1CC2(CCNC2=O)C1,24246592,0.4014474749565124,0.5616210699081421,-6.1,-5.6
COC1(OC)CC2(CCNC2)C1,24246597,0.4118728637695312,0.562161922454834,-5.3,-5.5
NC1CC2COCC2C1,24246967,0.3941425383090973,0.5866245627403259,-5.3,-4.9
CC(C)(CO)OCC(F)(F)F,24247229,0.4383853077888489,0.54149329662323,-5.5,-5.0
FC1(F)C2(CCNCC2)C12CC2,24248693,0.3887810707092285,0.5852821469306946,-5.8,-6.3
FC1(F)C2(CCC2)C12CCNCC2,24248694,0.3878842294216156,0.5829771161079407,-6.0,-6.7
O=C1CCNCCC1(F)F,24248727,0.4297946095466614,0.5538867115974426,-5.8,-5.5
Cc1ccc(NN)cn1,24264730,0.395691305398941,0.5746490359306335,-6.2,-5.0
O=Cc1cccc2c1NCCC2,24271639,0.3884423375129699,0.5787314772605896,-7.2,-6.5
NCCN1CCNCC1=O,24271896,0.4236592948436737,0.564961850643158,-5.3,-4.7
CC(N)c1ccns1,24272195,0.3963567614555359,0.5718088746070862,-4.8,-4.3
O=C(O)Cc1cccc2cnccc12,24272229,0.3675487041473388,0.5710274577140808,-7.5,-7.3
O=c1ccc(-c2cccnc2)n[nH]1,24272247,0.3645195662975311,0.5767688155174255,-7.8,-6.6
O=S(Cl)c1ccccc1F,24272393,0.40273517370224,0.5630727410316467,-6.2,-5.8
NCCc1ccnc(O)c1,24272429,0.4007325768470764,0.5687572360038757,-5.8,-5.1
C[C@@H]1C[C@H](C(=O)O)CCN1,24272487,0.4165056049823761,0.5658552050590515,-6.0,-5.6
Nc1ccc(-c2ccnc3ccccc23)cc1,24272642,0.342622846364975,0.581805944442749,-9.0,-8.2
CONCC1CCCc2ccccc21,24272812,0.4013791084289551,0.5844463109970093,-7.8,-7.3
CC1(C)CNCc2cn[nH]c2C1,24277087,0.3979195058345794,0.585789680480957,-5.8,-6.2
CC1(C)CCCC(O)(CN)CC1,24277095,0.4043289124965668,0.562450647354126,-5.2,-6.0
CN(C)C1(C)CCNCC1,24278676,0.4196772575378418,0.5690467357635498,-4.8,-4.9
Clc1ncco1,24278809,0.3916581869125366,0.5518131256103516,-3.9,-3.7
O=C1NCc2cccnc2N2C[C@H](O)C[C@H]12,24278843,0.3939995765686035,0.5829174518585205,-7.9,-7.3
Cc1cc(CBr)ccn1,24283103,0.3953866362571716,0.5705459713935852,-5.5,-5.2
Cn1cncc1C1(N)CC1,24285818,0.3838697671890259,0.5916649699211121,-5.1,-4.8
CN1CCC2(CCCNCC2)CC1,24286216,0.3996507227420807,0.5773126482963562,-5.6,-6.3
Cc1cnc(CC(=O)[O-])o1,24286231,0.3980458676815033,0.5491970181465149,-5.7,-5.0
O=C(c1ccccc1)c1cc([N+](=O)[O-])ccc1F,24286400,0.3786892592906952,0.5732084512710571,-9.3,-8.3
Cn1ccnc(CN)c1=O,24286577,0.4048652052879333,0.5669365525245667,-5.3,-5.0
C[C@@H]1NCCC[C@@H]1C(=O)O,24286599,0.4238436222076416,0.5652108788490295,-5.0,-4.9
CN1CC(C)(C)Nc2ccccc21,24288518,0.3895917236804962,0.5883612036705017,-7.0,-6.7
Cn1ccc(C=NO)n1,24293276,0.3885045051574707,0.5677947402000427,-5.5,-4.9
CC/C=C/CC(C)C(=O)O,24299163,0.4428366124629974,0.5578194856643677,-6.0,-5.6
CC1(N)CCNC1=O,24301256,0.4179829657077789,0.5677509903907776,-4.6,-4.6
CC1(CN)CCNC1=O,24301257,0.4207615256309509,0.5642380714416504,-4.9,-4.5
C1COCC(C2CCOC2)N1,24322456,0.4165829718112945,0.5716099143028259,-6.0,-5.4
C/C=C/CCCCC(=O)O,24334443,0.4344748854637146,0.5443050265312195,-5.3,-5.3
Cc1nc2c(s1)CNC2,24349061,0.3852643966674804,0.572235643863678,-5.2,-4.7
NCC(F)(F)c1ccc(F)cc1F,24349109,0.4103837311267853,0.5678198933601379,-6.9,-6.3
C1CC2(CCN1)CCSCC2,24349121,0.3961098194122314,0.5730045437812805,-5.3,-5.4
NC[C@@H]1CCCCN1,24349204,0.4149591326713562,0.5773465633392334,-4.8,-4.3
NC[C@H]1CCCNC1,24349594,0.4157983064651489,0.5788766741752625,-4.9,-4.5
CNC[C@@H]1CCCCN1,24349601,0.4157632887363434,0.5771241784095764,-5.1,-4.5
NC1CCCCn2c1n[nH]c2=O,24349610,0.3887581527233124,0.5804741382598877,-6.9,-6.1
O=C1CC2(CNC2)NCCN1,24349639,0.4137663245201111,0.5792490243911743,-5.0,-5.2
C1CC(C2CCCNCC2)C1,24349820,0.3973827958106994,0.5874344706535339,-6.7,-6.4
OC1CNCC2(CC2)C1,24349837,0.3925646841526031,0.5803688168525696,-4.9,-5.0
OC1CNCC2(CCC2)C1,24349842,0.3917315304279327,0.5790652632713318,-5.2,-5.6
CS(=O)(=NS(=O)(=O)Cl)C1CCCCC1,24349921,0.4083111882209778,0.5631023645401001,-7.1,-6.9
CNC[C@H]1CCCCN1,24349951,0.4207447171211242,0.5776141881942749,-5.2,-4.6
CNCCc1cccc(C#N)c1,24350085,0.4127307534217834,0.5725091695785522,-6.3,-6.0
CN[C@H](C)c1ccccc1C,24350092,0.4055505096912384,0.5798520445823669,-7.0,-6.1
C[C@@H]1CCCN[C@@H]1CO,24350195,0.4173072278499603,0.5738847851753235,-5.1,-5.1
CNC[C@@H]1CCCNC1,24350235,0.4152606129646301,0.5782070159912109,-5.0,-4.4
CCC(C)S(C)(=N)=O,24350262,0.4249490797519684,0.5628063082695007,-4.7,-4.3
CCS(=N)(=O)C1CCCCC1,24350271,0.4041632413864136,0.5740677714347839,-6.4,-5.9
CS(=N)(=O)Cc1ccccc1,24350275,0.3926110565662384,0.5781473517417908,-6.7,-5.9
CCS(=N)(=O)C(C)C,24350283,0.4311936199665069,0.5649189352989197,-4.9,-4.4
CC(C)S(C)(=N)=O,24350311,0.427859365940094,0.5610578060150146,-4.4,-4.1
N=S1(=O)CCC1,24350533,0.4072712361812591,0.5683251619338989,-4.0,-3.8
C#CC1CCC(C2OCCO2)CC1,24350578,0.4165386259555816,0.5689051747322083,-6.3,-6.6
CC(C)CC(N)c1cccc(C#N)c1,24350684,0.4136877954006195,0.5774809122085571,-7.3,-6.6
C[C@H](O)C1CCNCC1,24350689,0.4087918400764465,0.5816338062286377,-5.0,-4.6
C[C@@H](O)C1CCNCC1,24350690,0.415340781211853,0.5812493562698364,-4.9,-4.7
NCc1nncs1,24350695,0.3869038820266723,0.5561772584915161,-4.3,-4.4
O=C(O)C1(O)CCCNC1,24350800,0.4188021421432495,0.5591285824775696,-5.8,-5.2
Cc1ccc(Oc2cccc(N)c2)c(C)c1,24350888,0.3801253736019134,0.575676679611206,-8.6,-7.6
N[C@H]1C[C@H](S(=O)(=O)c2ccccc2)C1,24350903,0.3973434269428253,0.5871135592460632,-7.7,-6.8
CN[C@H]1CCCNC1,24350920,0.4185333847999573,0.5811691880226135,-5.3,-4.2
CC1(C(F)(F)F)CNCCO1,24351098,0.4332333505153656,0.556003987789154,-5.5,-5.7
O=C(NC1CCCC(O)C1)[C@@H]1CCCNC1,24351192,0.4042196273803711,0.5774945020675659,-7.6,-7.3
CC1CCCC(C2CNC2)C1,24351327,0.3978449404239654,0.5912185907363892,-6.6,-6.4
CN[C@@H](C)c1ccc(Cl)cc1,24351513,0.4130399227142334,0.5809557437896729,-6.3,-5.8
NC(CF)c1ccc(F)cc1,24353985,0.4080565273761749,0.5729281902313232,-5.9,-6.0
C[C@@H]1CNCCS1,24356083,0.4226661920547485,0.5718072652816772,-3.8,-3.7
C#CC1CCCNCC1,24365394,0.4192495346069336,0.5761475563049316,-5.9,-5.2
C[C@@]12CNC[C@]1(C)CS(=O)(=O)C2,24365436,0.4076113700866699,0.5681877732276917,-4.7,-5.6
NC1CCc2cccc3cccc1c23,24365532,0.3535412847995758,0.5865446329116821,-7.1,-8.1
O=C1NCC(O)CC12CCNCC2,24365543,0.4040166139602661,0.5755295753479004,-6.4,-6.1
N[C@@H]1C[C@H]1C1CCOCC1,24365614,0.4053296446800232,0.57916659116745,-5.6,-5.2
C1CC2CSCC2CN1,24365635,0.4014047682285309,0.587864339351654,-4.9,-4.7
CC(N)(CO)c1cccc(N)c1,24365645,0.403734803199768,0.586510956287384,-6.6,-5.8
Cn1ccc(CBr)n1,24365778,0.3947171568870544,0.5729973316192627,-4.8,-4.2
CC(C)(O)C1CCNCC1,24365811,0.4142124354839325,0.575863778591156,-5.2,-5.1
N#Cc1cccc(C(N)C(F)(F)F)c1,24365889,0.4186004102230072,0.5752204060554504,-7.5,-6.5
Cc1cccc(CCN=[N+]=[N-])n1,24365943,0.3987721800804138,0.5638175010681152,-6.6,-6.3
O=S(O)c1cccnc1,24366006,0.3979586958885193,0.5622804760932922,-5.9,-5.3
CC(C)(CC(=O)O)CC(F)F,24366075,0.4300574958324432,0.5403012633323669,-5.4,-5.3
O=S1(=O)CC2(CCNC2)C1,24366078,0.4000063240528106,0.5752477645874023,-5.2,-5.0
O=S1(=O)CC2CCNCC2C1,24366090,0.4058622717857361,0.5841788649559021,-5.3,-5.7
CN1CCCC(C(=O)[O-])C1=O,24366226,0.4153448939323425,0.5513603687286377,-6.2,-5.3
CC(CCN(C)C)C(=O)O,24366293,0.4338613748550415,0.5536497831344604,-5.3,-4.5
CS(=O)(=O)CCCCS(=O)(=O)Cl,24366316,0.4205108880996704,0.5407152771949768,-4.8,-4.8
CNCCS(N)(=O)=O,24366620,0.4364888072013855,0.5535653829574585,-4.3,-3.9
Cc1cc2ccccc2nc1C(=O)O,24366626,0.3685510754585266,0.5732712149620056,-7.9,-7.9
Cc1ccnc(N)c1C(=O)O,24366627,0.3896032571792602,0.5672969818115234,-6.1,-5.5
CC1(N2CCC2)CCNCC1,24366674,0.412006139755249,0.572842538356781,-5.1,-5.3
CS(=O)(=O)[C@H]1C[C@@H](O)C1,24366751,0.4071310460567474,0.5672506093978882,-4.7,-4.8
CS(=N)(=O)C1CCOCC1,24366840,0.4077988266944885,0.5641498565673828,-5.5,-5.3
CCC(C(=O)O)C(C)(F)F,24367249,0.4325119256973266,0.5527486801147461,-5.4,-5.1
CNC1(c2cccc(Cl)c2)CC1,24368996,0.3949406147003174,0.5904452800750732,-6.5,-6.1
CC1(C(F)(F)F)CCNC1,24369064,0.4215025901794433,0.5629912614822388,-4.8,-5.4
C1NC[C@@H]2CSC[C@H]12,24369991,0.4047410488128662,0.583947479724884,-4.5,-4.3
O[C@@H]1CC[C@@H]2CNC[C@@H]21,24370055,0.4039399623870849,0.5881340503692627,-5.2,-5.1
Cc1cncnc1C,24370101,0.3974199295043945,0.5644859075546265,-5.2,-4.7
CNCc1cc(F)ccc1Oc1ccc(F)c(Cl)c1,24371253,0.3970649242401123,0.5687488317489624,-8.6,-8.1
NCc1cc(F)ccc1Oc1ccc(F)c(Cl)c1,24371394,0.3933327794075012,0.5675399899482727,-8.6,-7.9
C1CC(CC2CNC2)CCO1,24371528,0.4035490751266479,0.5767772793769836,-5.8,-5.6
O=C1CNC1,24371529,0.4345468580722809,0.5520277619361877,-3.6,-3.4
CCCC(C)CCN,24371580,0.4304442107677459,0.5620121955871582,-4.5,-4.6
NCC(F)(F)c1cc(F)cc(F)c1,24371728,0.4140268266201019,0.5667393803596497,-7.2,-6.4
O=C1NC2(CCNC2)CO1,24374828,0.4052985310554504,0.5754716992378235,-5.7,-5.3
ONCc1ccccc1Cl,24374947,0.403702825307846,0.5700798630714417,-6.0,-5.8
C1CC2(CCN1)COCCO2,24375122,0.4097157120704651,0.5615307092666626,-5.2,-5.2
O[C@@H]1CCCC[C@H]1Br,24375154,0.4149044454097748,0.5714918375015259,-4.6,-4.8
