smiles,reagent_id,EGFR_activity,MET_activity,ds_1,ds_2
Nc1ncccc1CO,910640,0.4359056934714317,0.891473400592804,-4.9,-5.1
N#Cc1ccc2cc[nH]c2c1,910756,0.5079113572835923,0.5910049200057983,-5.6,-6.0
FC(F)(F)C1CCNCC1,910762,0.554734305664897,0.5142431203275919,-5.5,-5.5
NCc1c(F)cc(F)c(F)c1F,910772,0.8377214729785919,0.9999726593494416,-6.0,-6.3
Brc1cccnc1Br,910776,0.2837148535996675,0.9243006110191344,-4.3,-4.8
Cc1ccc(O)nc1,910777,0.6022190049290657,0.5994989305734635,-5.1,-5.2
Cc1cnccc1Cl,910808,0.7742203712463379,0.9878780782222748,-4.4,-4.9
Brc1ccc(I)nc1,910821,0.8398059904575348,0.9763050615787506,-4.3,-4.8
Brc1cccc2ncccc12,910841,0.6275888577103614,0.7123493790626526,-5.7,-6.2
O=Cc1cccc2cnccc12,910842,0.5933214440941811,0.6581861317157746,-5.8,-6.5
O=C(O)c1cccc2cnccc12,910843,0.4044401042163372,0.3687744222581386,-6.0,-6.9
Cc1ccncc1N,910872,0.6691776633262634,0.8153074562549592,-4.8,-5.0
Cc1ccncc1C#N,910894,0.2253880385309457,0.8562260091304779,-4.6,-5.0
Nc1cccc(Cl)n1,910906,0.2972862213850021,0.8712589859962463,-5.0,-5.1
Nc1cccnc1Br,910907,0.5408522248268127,0.8548057794570922,-4.6,-4.9
Cc1cc([N+](=O)[O-])cnc1O,910924,0.3499169953167438,0.833197808265686,-5.4,-5.8
Clc1nccc2ccc(Br)cc12,910929,0.7988483309745789,0.9356185913085936,-6.0,-6.9
Nc1ncccc1Br,910956,0.4872479327023029,0.8879012644290925,-4.7,-4.9
Clc1cccnc1Br,910958,0.4729146644473075,0.9846545040607452,-4.5,-4.9
Oc1ncccc1Br,910959,0.601655799150467,0.7997254073619843,-4.5,-4.8
Brc1cc(I)ccn1,910960,0.7480024635791779,0.9754409790039062,-4.1,-4.8
Oc1ncccc1Cl,910964,0.7060968548059463,0.9253789901733398,-4.5,-4.9
Nc1cc(-c2ccccc2Br)n[nH]1,913040,0.7129271686077118,0.895392906665802,-6.6,-7.1
O=[N+]([O-])c1cccc(N2CCNCC2)c1,922350,0.2340697633102536,0.9010959267616272,-6.4,-6.9
CC(N)Cc1cccc(Cl)c1,922351,0.8772559195756913,0.9967497289180756,-5.4,-6.1
NC(c1ccccc1)c1ccc(F)cc1,923225,0.8943198680877685,0.9976575136184692,-7.2,-7.9
O=[N+]([O-])c1cccnc1F,925036,0.3829126045107841,0.9203582406044006,-4.9,-5.3
NC1CCCc2[nH]ncc21,928444,0.9638463973999024,0.9975922763347626,-5.6,-5.7
NCc1ccc2c(c1)CCC2,930064,0.9248754203319548,0.9969385623931885,-6.1,-6.5
Cc1cc2c(S)ncnc2s1,933805,0.9819089710712432,0.9172116696834564,-4.8,-5.3
CS(=O)(=O)c1cccc(O)c1,943065,0.3380480885505676,0.4193062633275985,-5.8,-5.9
CS(=O)(=O)c1cccc(OCC(=O)O)c1,943066,0.8548503518104553,0.9636315286159516,-5.5,-6.2
NCCOc1cccc(Cl)c1,943264,0.8746733665466309,0.9968174993991852,-5.2,-5.6
Fc1ccc2c(c1)NCCC2,944230,0.7734783500432968,0.9863908648490906,-6.0,-6.4
Cc1ccc2ncccc2c1S(=O)(=O)Cl,949578,0.6875939220190048,0.6512630626559257,-6.4,-6.2
NCCc1cnccn1,951015,0.4645720303058624,0.9945535957813264,-4.4,-4.1
NC1CCc2ccccc21,966439,0.9141846358776092,0.989496660232544,-5.8,-6.5
O=C1CCCCC(=O)N1,968159,0.1780830275267362,0.6809187471866608,-5.0,-5.2
FC(F)(F)c1cn[nH]c1,970059,0.4768562629818916,0.9077073633670808,-5.2,-5.4
CCS(=O)(=O)c1ccc(F)cc1,980270,0.3996673837304115,0.9065214097499849,-5.3,-5.8
CCS(=O)(=O)c1ccccc1F,980679,0.6077512770891189,0.8744328677654266,-5.4,-6.0
O=S(=O)(c1ccc(F)cc1)C(F)F,985232,0.7918710500001908,0.713602963089943,-5.8,-6.2
OCc1ccno1,989923,0.8553895056247711,0.9709887206554412,-4.0,-4.5
Cc1nc(C)c(-c2csc(N)n2)s1,1000240,0.6016182452440262,0.7845885753631592,-5.9,-6.3
NC(=O)CN1CCCNCC1,1019990,0.3188751308247447,0.9072823762893676,-5.0,-5.0
N#Cc1ccc2ncccc2c1,1022617,0.3583741873502731,0.582320274412632,-5.7,-6.6
NCCOc1ccc2c(c1)OCO2,1022866,0.7085241407155991,0.9950678408145904,-5.3,-5.9
Nc1ccc2scnc2c1,1029816,0.8304487526416778,0.6497117698192596,-5.8,-5.4
O=C(CCl)c1cc(F)ccc1O,1034684,0.3185340911149978,0.8552714705467224,-5.6,-6.0
Nc1nc2cnccc2s1,1111212,0.3665444284677505,0.815809428691864,-5.4,-5.2
Clc1nccc2sccc12,1111219,0.7638108611106873,0.8957201898097992,-4.9,-5.3
Nc1nccc2sccc12,1111220,0.6025907307863235,0.5868806570768357,-5.7,-5.5
Brc1cccnn1,1113854,0.5469067931175232,0.9496465802192688,-4.0,-4.2
Fc1ccccc1CS,1115249,0.6413954854011535,0.984958428144455,-4.7,-5.4
Cc1ccc([N+](=O)[O-])cn1,1118799,0.4191971883177757,0.772219181060791,-4.9,-5.1
CC(C)(N)c1nccs1,1119691,0.8272359490394592,0.9907004833221436,-4.4,-4.4
Cc1csc(C(C)(C)N)n1,1119692,0.7001116871833801,0.9858154714107512,-4.6,-4.8
NC(=S)c1ccc([N+](=O)[O-])cc1,1130008,0.2079918090254068,0.6616796284914017,-5.3,-6.0
NNc1nccc2sccc12,1135312,0.9792001128196716,0.9205710768699646,-5.8,-5.5
NS(=O)(=O)c1cccc2c1CCNC2,1136466,0.4474311858415604,0.9837109088897704,-6.1,-6.4
O=S(=O)(Cl)c1cccc2cnccc12,1153524,0.3342841699719429,0.495276178792119,-6.4,-6.4
O=C1Cc2c([nH]c3ccccc23)C(=O)O1,1155773,0.2426436679437756,0.6441100373864174,-7.5,-7.5
COCCCO,1155804,0.3484035037457943,0.8062539875507355,-3.4,-3.6
CC1NCCc2c1[nH]c1ccccc21,1172233,0.9184609353542328,0.9791964948177336,-6.7,-7.6
Clc1cccc2c1NCC2,1173768,0.8207155585289001,0.981309711933136,-5.5,-6.0
Cc1c(Cl)ccc2c1NCCC2,1174824,0.8337853729724884,0.9886402547359466,-6.4,-6.8
Cn1ccc(CCl)cc1=O,1194422,0.4919991910457611,0.9775687515735626,-4.7,-5.2
O=S(=O)(c1ccccc1)c1ccc(O)cc1,1210178,0.3436396762728691,0.9418700397014618,-7.3,-7.7
CC(N)c1ccc2c(c1)CC(=O)N2,1210181,0.9096745431423188,0.9994366705417632,-6.3,-6.8
O=Cc1cccc2c1OCCO2,1240818,0.4404824748635292,0.946904480457306,-5.4,-6.0
O=Cc1cccc2c1OCCCO2,1240819,0.6408227533102036,0.9609637200832368,-5.7,-6.0
O=[N+]([O-])c1c(Cl)ccc2ncccc12,1251269,0.6243566393852233,0.9179743587970732,-6.1,-6.3
NC(c1ccccc1)c1cccc(Cl)c1,1259592,0.9148853540420532,0.9983812630176544,-7.3,-7.9
CC1CC(C)CN(C2CCNCC2)C1,1259595,0.3231758164707571,0.4776903137564659,-6.0,-6.1
Nc1ccc(-c2nccs2)cc1,1269550,0.4759380020201206,0.5371962934732437,-5.8,-6.3
CC1(N)CCCCC1,1270213,0.6602334067225456,0.2513032775255851,-4.6,-5.1
O=C1Nc2cc(Cl)ccc2C1=O,1286914,0.2213008143007755,0.8983248889446258,-6.1,-6.3
CC1(N)CCCC1,1287311,0.708686700463295,0.2588590624276549,-4.3,-4.9
Clc1ccc2c(c1)CNCCO2,1287462,0.6104359090328216,0.9935603380203248,-6.1,-6.3
Cc1ccc(C#N)c(=O)n1C,1295378,0.2450280949473381,0.8940688908100128,-5.1,-5.5
O=C1COc2ccccc2C1,1297576,0.4308916449546814,0.8929512083530426,-5.8,-6.2
CCCC(C)N,1300073,0.3083113932982087,0.7622027337551117,-3.8,-4.3
Cc1cc(F)ccc1NN,1301619,0.7934948444366455,0.9703134894371032,-6.1,-5.9
NC(=NO)c1ncccn1,1308571,0.9023570120334624,0.9846983551979064,-5.4,-5.4
CC(C)NC(C)C(=O)O,1352979,0.5154460793361068,0.9700453758239748,-4.3,-4.5
Cc1cccc(C2CC(=O)C2)c1,1358710,0.7925593435764313,0.8726144015789032,-6.2,-7.3
O=C1CC(c2cccc(F)c2)C1,1358711,0.8107644617557526,0.9604070127010346,-6.1,-7.2
O=C1CC(c2cccc(Cl)c2)C1,1358712,0.732016634941101,0.9377676010131836,-6.0,-6.9
Cn1c(CCl)nc2cc(Cl)ccc21,1364636,0.7157086074352265,0.9942314386367798,-5.9,-6.2
Cc1ncncc1C(=O)O,1386241,0.9058787286281584,0.6320476025342942,-4.6,-5.1
O=C1CCC2(CC1)C(=O)Nc1ccccc12,1396675,0.2086283676326275,0.1522158583626151,-7.7,-7.7
Cc1cccc(C#N)n1,1398187,0.1613759070634842,0.6235304057598114,-4.4,-5.0
Cn1c(S)nc2cc(Cl)ccc21,1402905,0.3960734456777572,0.961543357372284,-5.4,-5.9
c1ccc2c(c1)CCN(C1CCNCC1)C2,1404648,0.4568833246827125,0.7027273893356323,-6.9,-7.9
NC(=S)c1cccc([N+](=O)[O-])c1,1421649,0.1833221791312098,0.663182082772255,-5.4,-5.8
Nc1cccc(-c2nccs2)c1,1421784,0.494833256304264,0.5546149104833603,-6.2,-6.5
CC(C)=C(Br)C(=O)O,1666722,0.030648146916792,0.097298994573066,-4.1,-4.9
NCCc1ccc2ccccc2n1,1780415,0.6950371921062469,0.9684872150421142,-6.2,-6.7
Cc1nc(Cl)c2ccsc2n1,1817788,0.5563754737377167,0.8609252870082855,-5.0,-5.5
Cc1nc(O)c2cc(Br)ccc2n1,1818141,0.652757540345192,0.7018143564462662,-6.4,-7.1
Nc1ccc([N+](=O)[O-])c(F)c1,1818327,0.3402190253138542,0.905355417728424,-5.8,-5.7
NNc1cccc2c1CCCC2,1818335,0.7364876508712769,0.93160183429718,-7.1,-6.7
CCC(C)NC,1823491,0.6741162121295929,0.8884383082389832,-3.6,-4.8
CC(N)c1cccc([N+](=O)[O-])c1,1827989,0.465902079641819,0.9822868406772614,-5.6,-6.1
N#Cc1ccc(CNCc2cccc(F)c2)cc1,1832572,0.9662947177886962,0.9992555022239684,-6.4,-7.6
C1NCC2CC12,1833625,0.4121424852783093,0.4836805194849148,-3.7,-4.5
Cc1nccc(C(=O)O)n1,1834504,0.4485650077462196,0.5144256338477134,-4.5,-4.9
Brc1cnc2ccnn2c1,1834721,0.6997638881206513,0.9552024304866792,-4.7,-5.1
NC(Cc1ccc(O)cc1)c1nc2ccccc2[nH]1,1839004,0.75568687915802,0.9930658340454102,-7.7,-8.2
OCCCc1nc2ccccc2s1,1856250,0.5364051729440689,0.9569210767745971,-6.0,-6.3
NS(=O)(=O)Cc1noc2ccccc12,1856274,0.8519043862819672,0.9826389491558076,-6.0,-6.4
O=C(O)c1cccc2c1OCO2,1858309,0.2301921034231782,0.5673481851816178,-5.4,-6.2
CC1CNc2ccccc2NC1,1876377,0.4881550922989845,0.8401562154293061,-6.3,-6.7
NC(c1ccc(Cl)cc1)c1ccc(Cl)cc1,1876380,0.8131627917289734,0.9981893718242644,-6.9,-8.0
Nc1cccc(Cl)c1S,1876389,0.8081483095884323,0.9819689750671386,-5.0,-5.0
CC1CCN(C(=O)C2CCNCC2)CC1,1876395,0.4617865450680256,0.3533661505207419,-6.4,-7.4
CN(C(=O)CCl)c1nc2ccccc2s1,1881316,0.3041567355394363,0.801706737279892,-6.5,-6.8
O=C(CCl)NCc1ccccc1[N+](=O)[O-],1884042,0.1140202408656478,0.8563206434249878,-5.6,-6.5
O=[N+]([O-])c1ccc(-c2ncc[nH]2)cc1,2000479,0.3902164682745933,0.6349783331155777,-6.0,-6.6
CNCc1ccccc1F,2000614,0.9561785876750946,0.9984739243984222,-5.0,-5.7
CC(N)(C(=O)O)c1ccccc1,2000615,0.4425987664610147,0.9758444488048552,-5.7,-6.0
CNc1cc(Cl)ccc1Cl,2004983,0.5343278467655181,0.9691942989826202,-5.1,-5.3
NC(c1c[nH]c2ccccc12)C(F)(F)F,2013453,0.8578648567199707,0.9778762519359588,-6.8,-8.3
Cc1[nH]c2ccc(C#N)cc2c1C,2013459,0.3609956189990043,0.7837300688028336,-6.2,-6.7
O=Cc1ccc([N+](=O)[O-])cc1O,2013473,0.1249623410403728,0.6912856847047806,-5.6,-5.7
Brc1ccc(NCc2cccnc2)cc1,2013502,0.918769472837448,0.9867301285266876,-6.3,-7.2
Clc1ccc(NCc2ccccc2)cc1,2013504,0.8605140388011933,0.9729833364486694,-6.9,-7.5
Fc1ccc(NCc2cccnc2)cc1,2013505,0.9164229393005372,0.9921247124671936,-6.4,-7.0
C[C@@H](O)c1ccc(F)c(F)c1,2013508,0.9452654838562012,0.999703538417816,-6.0,-6.3
[N-]=[N+]=Nc1ccc(Cl)cc1,2013509,0.3548748254776001,0.9865200281143188,-5.1,-5.5
N#Cc1cccc(OCCBr)c1,2013511,0.4715186908841133,0.981630951166153,-4.9,-5.5
CC(C)(C)C(=O)N1CCCNCC1,2013513,0.131035488191992,0.3211906246840953,-5.2,-5.1
CC(C)C(=O)N1CCCNCC1,2013519,0.1190774397458881,0.4838041871786117,-5.2,-5.2
Nc1ccc2c(c1)CCCC2,2013574,0.530198609828949,0.8498133420944214,-6.4,-6.7
O=C1CNc2ccc(Br)cc2N1,2013601,0.8783514201641083,0.9944966197013856,-6.1,-6.3
O=C1CCc2ncccc2C1,2013611,0.5040527254343032,0.7932852387428284,-5.6,-6.2
N#Cc1c(N)sc2c1-c1ccccc1CC2,2013677,0.7552231758832931,0.9340200364589692,-7.0,-6.6
O=S(=O)(Cl)c1cn[nH]c1,2013683,0.2557198683731257,0.6885749131441117,-4.6,-4.6
Clc1cccc(OCCCBr)c1,2013687,0.7603415310382843,0.9831966519355774,-5.1,-5.7
CC(C)S(=O)(=O)CC(=O)O,2013718,0.3085716551169753,0.4325563122751191,-4.3,-4.4
CCCCc1ccc(C(=O)CCC(=O)O)cc1,2013737,0.3616000682115555,0.844876742362976,-6.1,-7.0
O=C(O)c1c[nH]c2ncccc12,2013755,0.3583489388227462,0.3688039153814316,-5.8,-6.1
C#CCOc1cccc(C#N)c1,2013792,0.7309571772813797,0.9790542364120484,-5.1,-5.6
CC1CCC(C#N)CC1,2013795,0.3257855435833335,0.1746379701420664,-4.6,-5.7
NC(c1ccccc1)c1ccc(Cl)c(Cl)c1,2013844,0.921569150686264,0.999603682756424,-7.4,-8.0
CCCOc1cccc(Br)c1,2013856,0.8976316690444947,0.9913677752017976,-5.2,-5.9
CCN(CC)CC(=O)O,2013861,0.9009909987449646,0.9707658350467682,-3.9,-4.0
CC(Cl)c1ccccc1F,2013864,0.3408985584974289,0.9544332027435304,-5.4,-6.1
O=C(O)CNc1ccccc1[N+](=O)[O-],2013871,0.4052646748721599,0.8985625147819519,-5.3,-6.1
CCNc1cccc(F)c1,2013908,0.8652005553245544,0.9930481612682344,-5.0,-5.7
CC(C)Nc1ccc(Br)cn1,2013926,0.9703031420707704,0.9951110184192656,-5.1,-5.7
CNc1ccc(C)cc1C,2013937,0.5961261123418808,0.7096641838550568,-5.2,-6.1
CC(N)Cc1cccc(Br)c1,2013943,0.9215306460857392,0.995952308177948,-5.5,-6.0
O=C(O)c1cc(F)cc2[nH]cnc12,2013961,0.7613825142383576,0.8383570969104767,-6.1,-6.4
CC1NCCOc2ccccc21,2013984,0.6830545783042907,0.975375634431839,-5.8,-6.2
O=S(=O)(NCCBr)c1ccccc1,2013985,0.1456945272162556,0.895635586977005,-5.4,-5.9
Cn1ccc(S(=O)(=O)Cl)n1,2014000,0.6397678434848786,0.6188212871551514,-4.3,-4.7
NCc1cccc2c1OCO2,2014001,0.6966002404689788,0.9891861259937288,-5.8,-5.9
Nc1cccc2c1OCCO2,2014002,0.5372591450810432,0.9476335644721984,-5.9,-6.1
O=[N+]([O-])c1cc(F)cc(Br)c1,2014018,0.165685860440135,0.9335315108299256,-5.3,-5.9
NCc1cccc2c1OCCCO2,2014053,0.8281554877758026,0.993983608484268,-6.5,-6.0
NCCn1cccn1,2014055,0.5583666786551476,0.9957190811634063,-4.2,-4.4
COc1ccc2c(c1)C(=O)NC2=O,2014072,0.6433097422122955,0.9202685117721556,-6.0,-6.6
COc1cc2nc(C)sc2cc1OC,2014078,0.4435613840818405,0.6275430977344513,-5.4,-5.9
Nc1cccc2[nH]ncc12,2014090,0.8678817808628082,0.6261041760444641,-5.7,-5.8
CC(Br)c1c(F)cccc1F,2014117,0.6757101953029633,0.9965538620948792,-5.7,-6.4
CCCCOCCN,2014119,0.1025345014873892,0.8941916108131409,-3.8,-3.9
Nc1ccc(Oc2cccc(F)c2)cc1,2014132,0.5229216128587723,0.6964295089244843,-6.8,-7.5
O=Cc1cccc(Cl)c1O,2014134,0.7603227108716964,0.9599377274513244,-5.2,-5.4
CCOC(=O)Cc1nccn1C,2014137,0.5377865552902221,0.9947234690189362,-4.8,-4.9
Fc1cc(F)c(S)c(F)c1,2014179,0.8646836400032043,0.9998238861560822,-5.2,-5.5
O=[N+]([O-])c1cccc(-c2ncc[nH]2)c1,2014195,0.3510490216314793,0.6713167011737824,-6.3,-6.7
Nc1cccc(-c2ccc(Cl)c(Cl)c2)c1,2014227,0.8918587327003479,0.9817354500293732,-7.7,-7.8
Nc1nc2ccccc2nc1Cl,2014239,0.3553244650363922,0.9428781390190124,-6.4,-6.7
[N-]=[N+]=Nc1cccc(Cl)c1,2014279,0.3661271046847105,0.9902414560317994,-5.0,-5.7
CS(=O)(=O)c1cccc(S(N)(=O)=O)c1,2014350,0.2054516419768333,0.7996285200119019,-5.9,-6.0
O=[N+]([O-])c1cnc(Cl)nc1,2014365,0.3672228552401065,0.915732192993164,-4.7,-4.6
CC(C)(C)CCN1CCNCC1,2014376,0.299460754240863,0.2097160561941564,-5.0,-5.5
Cc1ccc(CCN)c(C)c1,2014385,0.6064903318881989,0.975274795293808,-5.4,-6.3
O=C(O)Cn1ccc2ccccc21,2014393,0.7501261293888092,0.9792671620845794,-5.7,-6.6
NCCc1nccs1,2014425,0.7069604605436325,0.9954824686050416,-4.0,-3.9
NS(=O)(=O)c1ccc(=O)[nH]c1,2014428,0.1579286584630608,0.9150865256786348,-4.9,-5.3
Cc1nccc(CN)n1,2014452,0.8966354489326477,0.9953868925571442,-4.9,-4.6
CC(=O)c1cccc(S(C)(=O)=O)c1,2014456,0.3025370970368385,0.3614098038524389,-5.6,-6.2
Cn1c(C(=O)O)cc2cc([N+](=O)[O-])ccc21,2014460,0.5231712684035301,0.7149463921785355,-6.3,-6.7
c1ccc2c(c1)CCC2NC1CC1,2014570,0.9176103711128236,0.9745031476020812,-6.2,-7.3
O=Cc1ccc(-c2cccs2)cc1F,2014577,0.7929279088974,0.9214453279972076,-6.4,-7.5
Nc1ccc(-c2ccccc2)cn1,2014578,0.6967808067798614,0.5841212928295135,-6.6,-7.8
CC(C)Cc1cc(N)[nH]n1,2014593,0.7386347442865372,0.9895429015159608,-5.3,-5.4
O=C(CCCCCCC(=O)Nc1ccccc1)NO,2014625,0.2415855953469872,0.5269843608140945,-6.5,-7.1
Nc1ncnc2ccsc12,2014711,0.8376161396503449,0.6351881504058838,-5.3,-5.2
Nc1cc(C(F)(F)F)n[nH]1,2014749,0.9020808219909668,0.9492518901824952,-5.4,-5.7
C1NCC2CNCC12,2014983,0.1982144716617767,0.6543189955875277,-4.6,-4.3
CC1CCN(C(N)=S)CC1,2015026,0.512264296412468,0.3085287698544562,-5.2,-5.6
O=C(O)c1cc(Cl)cc2cccnc12,2015031,0.4655810087919235,0.6786681890487671,-6.2,-6.0
N#CCc1ccc2c(c1)CCO2,2015109,0.1286787188146263,0.9767753601074218,-5.5,-6.3
OCCC1(CCO)CCNCC1,2015120,0.8603550553321838,0.1961935540661215,-5.6,-5.0
CC(CN)CO,2015136,0.5686797708272934,0.9887341797351836,-3.4,-4.7
NCc1cccc(O)c1,2015186,0.9211833536624908,0.9870340585708618,-5.5,-5.5
CNc1cc(C)ccc1C,2015190,0.6665144264698029,0.6975950866937637,-5.3,-5.8
CCNc1cc(C)ccc1C,2015192,0.8575676858425141,0.9577754676342012,-5.5,-5.9
CSc1ccc(N)nc1,2015222,0.8039104878902436,0.9736313581466676,-4.8,-4.7
CCCCCCCC(C)CN,2015226,0.3859999127686023,0.3177326400298625,-4.8,-5.0
Cc1cc(-c2csc(N)n2)c(C)o1,2015268,0.6164733797311783,0.8043695956468582,-6.3,-6.5
NC(=S)c1ccc(Cl)c(Cl)c1,2015318,0.5522604614496232,0.9914616167545318,-5.5,-6.3
Clc1ccn2nccc2n1,2015319,0.6161063462495804,0.8867602288722992,-4.8,-5.3
CC(Cl)c1ccc(Cl)cc1Cl,2015325,0.232985284179449,0.9900777399539948,-5.4,-6.3
Nc1ccc2oc(=O)ccc2c1,2015381,0.5367610454559326,0.5961711972951889,-6.2,-6.6
Cc1n[nH]c2ncc(C=O)cc12,2015400,0.8729594588279724,0.9252997696399688,-5.7,-5.9
CS(=O)c1ccc(N)cc1,2015424,0.5415662527084351,0.7529715120792388,-5.3,-5.2
CS(=O)c1cccc(N)c1,2015425,0.5720004141330719,0.7675994336605072,-5.6,-5.6
CS(=O)c1ccccc1N,2015426,0.4700715988874435,0.4683209881186485,-5.2,-5.2
Cc1ccc(O)cc1Br,2015475,0.5816946268081665,0.8386053383350373,-5.8,-5.6
CCNc1ccc(C)cc1C,2015481,0.8326839089393616,0.9609704375267027,-5.4,-6.3
NC(=O)Nc1ccc(F)c(Cl)c1,2015486,0.7294200032949447,0.999721610546112,-6.1,-6.6
CCNCC#N,2015555,0.0695726672318414,0.9599782645702362,-3.1,-3.7
CCCNCC(=O)O,2015596,0.5750376919284463,0.9945987284183502,-3.6,-3.8
Cc1csc(C2(N)CCCCCC2)n1,2015599,0.6000531405210495,0.845567861199379,-6.2,-6.5
O=S(=O)(Cl)c1c[nH]c2ncccc12,2015600,0.3760867744684219,0.4577190993353724,-5.9,-6.2
OCc1nccs1,2015601,0.8971401214599609,0.9855798661708832,-3.9,-3.9
FC(F)Oc1cccc2c1NCCC2,2015681,0.6889088541269303,0.9719431698322296,-6.2,-6.9
FC(F)Oc1ccc2c(c1)CCCN2,2015682,0.8147731125354767,0.9896859228610992,-6.5,-7.1
CN1CCC(C=O)CC1,2015683,0.3014375710859894,0.1493867519311607,-4.4,-4.7
Cc1ccc2c(c1)CCC2=O,2015697,0.3712837599217892,0.6174616351723671,-6.1,-7.0
COCCOCCCC(=O)O,2015699,0.2479236915707588,0.6577527791261673,-3.8,-4.0
O=C1CCc2c(F)cccc21,2015700,0.3492130845785141,0.8499038755893707,-6.2,-6.9
O=C1CCc2c(Cl)cccc21,2015701,0.2775157995522022,0.8191669642925262,-5.7,-6.7
C[C@@H](O)c1ccc(S(C)(=O)=O)cc1,2015719,0.6399057760834694,0.8772915065288543,-5.8,-6.3
CCNCCC(=O)O,2015723,0.2010624226182699,0.7337301194667816,-3.8,-3.8
N#Cc1cccc(CN2CCCC2)c1,2015725,0.5133837632834911,0.9008265912532808,-6.4,-6.6
CC(Br)c1ccc(F)cc1,2015735,0.3729853987693786,0.9739225029945372,-5.2,-6.0
CCNCC(=O)O,2015776,0.7373110592365265,0.9969609558582306,-3.4,-3.9
Brc1cnccn1,2015788,0.3485039790160954,0.9470686376094818,-3.7,-3.8
COCc1csc(N)n1,2015791,0.7136041462421417,0.9839965403079988,-4.3,-4.5
Cc1cccc(CS(=O)(=O)Cl)c1,2015862,0.5770877167582512,0.9127884328365324,-5.7,-6.3
NC1(c2cccc(Br)c2)CCC1,2015874,0.8516557961702347,0.9623122334480284,-6.0,-6.6
CC(C)(C)N1CCNCC1,2015886,0.4490069358609617,0.2829319532494992,-4.9,-4.9
CNc1ccccc1C#N,2015899,0.105648417212069,0.5084089905023574,-5.0,-5.4
O=C(O)Cc1n[nH]c2ccccc12,2015917,0.8788127779960633,0.9788284361362456,-6.2,-6.7
O=[N+]([O-])c1ccc2c(Cl)ncnc2c1,2015941,0.7006614476442337,0.9044129967689514,-6.1,-6.6
CCCN(CCC)CCCN,2015962,0.1949852062854916,0.5204260071739555,-4.3,-4.6
Fc1ccc2ncnc(Cl)c2c1,2015964,0.9547762334346772,0.9678213000297546,-5.8,-6.3
Cc1ccc2ncnc(Cl)c2c1,2015968,0.9436133861541748,0.8857829213142395,-6.0,-6.6
Oc1ccc(CNc2ccccc2)cc1,2015973,0.9017400324344635,0.9624137580394744,-6.9,-7.2
CC(Br)c1ccc(Cl)c(Cl)c1,2015987,0.4960667163133621,0.9978070616722108,-5.6,-6.3
CC(Br)c1ccc(F)c(Cl)c1,2015989,0.5486140370368957,0.99817972779274,-5.6,-6.4
CC(Br)c1ccc(Cl)cc1,2015990,0.2537399336695671,0.9550034642219544,-5.2,-6.1
CC(Br)c1ccc(F)c(F)c1,2015992,0.609293395280838,0.998575723171234,-5.7,-6.5
CC(Br)c1ccc(F)cc1F,2015993,0.420927745103836,0.993979948759079,-5.8,-6.4
CC(Br)c1cccc(Cl)c1,2015995,0.3790785521268844,0.9715274095535278,-5.2,-6.1
CC(Br)c1cccc(F)c1,2015996,0.4885158196091652,0.9837866246700286,-5.3,-6.1
CC(Br)c1ccc(Cl)cc1Cl,2015997,0.2071233630180358,0.9828091382980346,-5.4,-6.4
CC(Br)c1cc(F)ccc1F,2015999,0.4411138355731964,0.9858550608158112,-5.8,-6.6
CC(Br)c1ccccc1Cl,2016001,0.2434318229556083,0.920168286561966,-5.5,-6.4
NS(=O)(=O)c1c(F)cccc1[N+](=O)[O-],2016014,0.5106711328029633,0.9625775516033171,-5.9,-5.4
NCCN1C(=O)Cc2ccccc21,2016106,0.0785092885140329,0.8803906142711639,-5.8,-6.1
OCCn1cccn1,2016124,0.6538908898830413,0.9939813017845154,-4.0,-4.4
CNc1c(F)cccc1F,2016131,0.8373047888278962,0.9913045227527618,-5.2,-5.5
Cc1cccc(CCN)c1,2016164,0.7329421579837799,0.9841265559196472,-5.3,-5.9
Clc1cccc2c1NCCC2,2016167,0.7533791869878769,0.980374836921692,-6.0,-6.2
NCCc1cc(Br)ccc1F,2016172,0.7301332235336304,0.9978705942630768,-5.8,-5.8
NCCc1ccc(F)cc1F,2016173,0.7003744214773178,0.9990671575069427,-5.4,-5.8
NCCc1ccc(Cl)c(Cl)c1,2016174,0.8048381865024566,0.999043196439743,-5.5,-6.2
CCNc1cccc(O)c1,2016176,0.7726736307144165,0.9498016953468322,-5.3,-5.6
CC(N)c1ccc(F)c(Cl)c1,2016178,0.91278093457222,0.9996418654918672,-5.7,-6.1
CC(O)c1ccc(F)c(Cl)c1,2016179,0.8656709134578705,0.9993289351463318,-5.6,-6.1
Nc1ccc(Sc2ccc(Cl)cc2)cc1,2016193,0.495915362238884,0.9263626754283903,-6.7,-7.6
CS(=O)(=O)c1ccc(N)nc1,2016196,0.7322031199932099,0.5821746617555619,-5.5,-5.1
NCCc1ccc([N+](=O)[O-])cc1,2016220,0.2835417378693819,0.9538459420204164,-5.3,-6.0
O=c1[nH]cnc2ccc(F)cc12,2016224,0.8373167932033538,0.94970862865448,-6.2,-6.4
N#Cc1ccc(-c2ccc3c(c2)NCCO3)cc1,2016225,0.7564358025789261,0.9364766538143158,-8.0,-8.1
O=S(=O)(c1c[nH]c2ncccc12)N1CCNCC1,2016229,0.8521809339523315,0.8911943018436432,-7.5,-6.8
