smiles,reagent_id,PIK3CA_activity,MTOR_activity,ds_1,ds_2
Cc1cnccc1Br,2797316,0.882818216085434,0.7963130533695221,-4.6,-5.0
Cc1cc(C=O)nn1C,2797320,0.9301699101924896,0.8733106672763824,-4.3,-4.8
O=Cc1c[nH]c2cccc([N+](=O)[O-])c12,2797322,0.1100494593381881,0.8454082190990448,-6.1,-6.3
O=S(=O)(Cl)c1cc2ccccc2o1,2797324,0.2408660646528005,0.9583937168121338,-6.8,-7.1
O=C(O)c1ccc2sccc2c1,2797326,0.2028413746505975,0.8730120480060577,-6.1,-6.6
C#Cc1ccc(C#N)cc1,2797335,0.4018357504159212,0.5025323420763016,-5.4,-5.8
OCc1cncs1,2797339,0.6680606976151466,0.7948966920375824,-3.5,-3.6
COc1c(F)cccc1Br,2797418,0.9770066142082214,0.7696081906557083,-5.7,-5.9
CS(=O)(=O)c1ccc(Br)nc1,2797424,0.5455678835511207,0.8913294732570648,-5.2,-5.1
O=Cc1ccc2cccnc2n1,2797464,0.358537583053112,0.9672617316246032,-6.2,-6.2
Ic1n[nH]c2ccccc12,2797517,0.6475080907344818,0.9687680959701538,-6.4,-6.4
Cc1ccc2c(c1)C(=O)NC2=O,2797519,0.7263767182826996,0.7724334418773651,-6.7,-7.2
Cc1cc(N)nc2ccccc12,2797539,0.2021412312984466,0.9629171788692474,-7.2,-7.4
OCc1cccnn1,2797560,0.3918266497552395,0.926435673236847,-4.4,-4.6
Cc1cccc(Br)c1F,2797572,0.967574906349182,0.8942675471305848,-5.9,-6.3
Fc1cccc(C2CCNCC2)c1,2797574,0.9779948949813844,0.8660165965557098,-7.4,-7.5
CNCc1nc(C)cs1,2797626,0.9857936143875122,0.9568226277828216,-3.9,-4.2
NOCc1ccc(Cl)cc1,2797638,0.9695780813694,0.9291994035243988,-5.1,-5.5
O=C(O)c1cccc2ccncc12,2797724,0.0500582111999392,0.9516947090625762,-6.5,-7.1
N#Cc1ccc(C=O)cc1F,2797725,0.8217651262879372,0.5451172769069672,-5.2,-5.5
Nc1ccccc1-c1cccc(Cl)c1,2797827,0.8500149577856064,0.9709438741207124,-7.1,-8.4
Cc1cccc(-c2ccc(N)cc2)c1,2797832,0.5471766382455826,0.9777121365070344,-7.4,-8.6
Nc1cccc(-c2ccsc2)c1,2797889,0.8337674379348755,0.987400358915329,-6.4,-6.9
C[C@@H](O)c1ccc(Cl)cc1,2797920,0.7154330313205719,0.903378850221634,-5.9,-5.8
C[C@H](O)c1ccc(Cl)cc1,2797921,0.6355537742376327,0.9041642546653748,-5.7,-5.8
C[C@@H](O)C(F)(F)F,2797925,0.3155814706929959,0.9998096227645874,-4.4,-4.2
C[C@H](O)C(F)(F)F,2797926,0.2869688344304449,0.999822598695755,-4.5,-4.2
N#Cc1ccc(-c2ccccc2)cc1F,2797932,0.2362255959771573,0.9158546149730682,-7.3,-8.3
O=C(O)COc1ncnc2ccccc12,2797952,0.1471000857651233,0.9061582863330842,-6.6,-6.6
O=C(O)c1ccc2ncccc2n1,2798005,0.1132382817566394,0.9408759891986846,-6.1,-6.4
Cc1cc(C=O)no1,2798042,0.6711497008800507,0.5425911247730255,-4.0,-4.5
Clc1cc2c(nn1)-c1ccccc1CCC2,2798050,0.9594842612743376,0.944312584400177,-8.5,-8.4
CNC(C)(C)C(=O)O,2798119,0.0506801561685279,0.974735188484192,-4.1,-3.9
OCc1ncccn1,2798174,0.990464574098587,0.969436091184616,-4.2,-4.1
O=C(O)c1ccc2scnc2c1,2798230,0.1292486250400543,0.8127054393291473,-5.7,-6.1
Nc1ccc(COc2ccccc2)cc1,2798267,0.0594654960557818,0.9856986343860626,-7.9,-7.2
C[C@@H]1CCCN1,2798300,0.8189287096261978,0.9986712098121644,-4.2,-4.2
C[C@H]1CCCN1,2798301,0.8803498029708863,0.9971505105495452,-4.3,-4.2
CC1CCNC1,2798355,0.6625887870788574,0.997169691324234,-4.0,-4.2
C[C@@H]1CCNC1,2798356,0.6926832258701324,0.9989932298660278,-4.0,-4.1
C[C@H]1CCNC1,2798357,0.769146791100502,0.997687578201294,-4.2,-4.2
O=C1CCCNC1,2798363,0.8113670766353607,0.9273823320865632,-4.4,-4.3
O=Cc1cccc(O)c1Cl,2798390,0.8526104390621185,0.8933312118053436,-5.6,-5.6
Cn1cnc2cc(C(=O)O)ccc21,2798405,0.1073482699692249,0.7627642273902893,-5.9,-6.2
O=Cc1ccc2cccc(F)c2n1,2798433,0.7974138200283051,0.8390895783901214,-6.9,-7.0
Cn1cnc(CO)c1,2798476,0.9090368926525116,0.8094656229019165,-3.8,-3.9
ClCc1nc2ncccc2o1,2798512,0.7591190755367279,0.899944931268692,-5.6,-5.8
Cc1cc(Br)cc([N+](=O)[O-])c1,2798544,0.8765381097793579,0.4465722218155861,-5.7,-6.3
O=Cc1ccc(Cl)cc1O,2798567,0.7510377675294876,0.7040106952190399,-5.5,-5.5
N#Cc1ccc(-c2ccccc2)nc1,2798582,0.503922575712204,0.924763572216034,-6.8,-7.5
Cc1ccc(-c2cccc(N)c2)cc1,2798686,0.5872100591659546,0.9626546204090118,-7.7,-8.4
O=C1Cc2c(Br)cccc2N1,2798691,0.9926044702529908,0.8977989852428436,-6.3,-6.5
O=Cc1ccc2cnccc2c1,2798713,0.0833213035948574,0.9680710017681122,-6.2,-6.5
O=Cc1cccc2ccncc12,2798714,0.096129485219717,0.9573077857494354,-6.2,-6.8
CNCc1ccc([N+](=O)[O-])cc1,2798715,0.1935311786830425,0.8822587132453918,-5.5,-5.5
CC(N)Cc1cccnc1,2798723,0.6637242987751961,0.9818659484386444,-5.2,-5.3
NC(=NO)c1ccccc1,2798726,0.0502473802305758,0.9564617693424224,-6.0,-6.3
Cc1csc(Br)n1,2798750,0.9929261088371276,0.9711849570274352,-3.8,-4.2
O=Cc1ccnnc1,2798755,0.3459737550467253,0.9257382333278656,-4.3,-4.4
Brc1cnc2cnccn12,2798807,0.8658403217792511,0.8635422348976135,-4.8,-4.9
Cc1nc(Br)cs1,2798827,0.9975905656814577,0.972233122587204,-3.8,-4.2
O=[N+]([O-])c1ccc(O)c(Br)c1,2798831,0.5669535517692565,0.7444589793682098,-5.5,-5.6
O=Cc1ccnc(F)c1,2798868,0.870042234659195,0.6840867161750793,-4.9,-5.5
O=Cc1ccncc1F,2798869,0.5364017531275749,0.6222676932811737,-4.7,-4.9
Cc1cccc(N)c1F,2798889,0.8115073382854462,0.7669975221157074,-5.7,-6.0
N#Cc1cccc(CC(=O)O)c1,2798894,0.5234048455953598,0.8343232452869416,-5.6,-6.0
Brc1cccc2ccsc12,2798895,0.9787539124488832,0.7225237846374511,-5.5,-6.3
FC(F)c1ccc(Br)cc1,2798916,0.996707671880722,0.7234336197376251,-5.9,-6.3
N#Cc1cccc(Br)c1F,2798919,0.8227524578571319,0.8821125209331513,-5.2,-5.9
Nc1cnc2ccccn12,2798935,0.4285526812076569,0.9873248636722564,-5.7,-5.4
Cc1cccc(F)c1N,2798971,0.7913098752498626,0.6300579309463501,-6.0,-5.9
O=[N+]([O-])c1c(F)cccc1Cl,2798973,0.9475466549396516,0.6873763501644135,-5.7,-6.1
Cc1cccc(N)c1Br,2798987,0.7744896739721299,0.871782410144806,-5.7,-5.9
OCc1cccc2c1OCC2,2798992,0.7893268644809723,0.9818844735622406,-5.8,-6.2
Cn1cnc(CN)c1,2798993,0.9763105392456056,0.7927444756031037,-3.7,-3.8
NCc1cccc2nsnc12,2798994,0.4433637261390686,0.8136980712413788,-5.5,-5.8
O=Cc1cccc2[nH]ncc12,2799018,0.4972027420997619,0.9774122953414917,-5.7,-6.2
O=Cc1ccc2[nH]ncc2c1,2799019,0.2581321841105818,0.9761932611465454,-5.6,-5.9
O=Cc1cccc2cn[nH]c12,2799020,0.2981998845934868,0.9603040516376496,-5.9,-6.2
O=Cc1cc(C(=O)O)ccc1F,2799038,0.1585902169346809,0.645967710018158,-5.9,-6.1
Ic1c[nH]c2ncccc12,2799048,0.4204709827899933,0.9504754781723024,-5.6,-5.8
Nc1ccc2cc(Br)ccc2n1,2799062,0.9378294765949248,0.9527739346027374,-6.3,-6.7
Clc1ccc2ccc(Br)cc2n1,2799063,0.9494728803634644,0.8091594219207764,-6.4,-6.9
Nc1cc(-c2cccc(F)c2)n[nH]1,2799067,0.99574094414711,0.9760843455791474,-6.8,-7.0
NCc1ccno1,2799069,0.5178620889782906,0.8219539761543274,-3.8,-3.9
CC(C)(C)c1ccc(C=O)c(O)c1,2799085,0.1910449497401714,0.9219450235366822,-6.5,-6.4
Oc1cccn2ccnc12,2799093,0.6014535903930665,0.97118479013443,-5.3,-5.3
Cc1cc(CN)[nH]n1,2799106,0.9731508195400238,0.7460034370422364,-4.3,-4.6
c1cnc2cn[nH]c2c1,2799138,0.4897573754191399,0.9812889754772186,-5.0,-5.2
Brc1cccc2ocnc12,2799141,0.7173550337553024,0.6354828268289566,-5.3,-5.9
O=c1[nH]cnc2[nH]ccc12,2799145,0.2386498093605041,0.9455698072910308,-5.2,-5.6
Nc1nc(Cl)c2cn[nH]c2n1,2799155,0.8159092962741852,0.9807019531726836,-5.4,-5.9
Cc1ccnc(C)c1N,2799310,0.9742035567760468,0.8288894832134247,-5.3,-5.4
Brc1cncs1,2799344,0.9906909167766572,0.7292764335870743,-3.3,-3.5
N#Cc1ccc(F)c(N)c1,2799346,0.5735786214470864,0.6105820029973984,-5.4,-5.6
Cc1cc(C(=O)O)c(=O)[nH]n1,2799356,0.9271153211593628,0.85391206741333,-5.5,-5.6
Cc1csc(CO)n1,2799369,0.9948191702365876,0.9524175226688384,-4.0,-4.2
Cn1nc(CN)c2ccccc21,2799402,0.9868455827236176,0.9341807186603546,-5.9,-6.3
Cn1ccc2cc(S(=O)(=O)Cl)ccc21,2799460,0.6429452635347843,0.8810879349708557,-6.8,-6.8
Cc1ccc2oc(Cl)nc2c1,2799480,0.6811430513858795,0.7304602205753327,-5.9,-6.6
COc1ccnc(C#N)c1,2799491,0.2585697419941425,0.8248500168323517,-4.2,-4.8
CC(C)c1cc(C(=O)O)nc2ncnn12,2799502,0.2865421593189239,0.7973062694072723,-6.5,-6.6
Cn1nc(CCl)c2ccccc21,2799575,0.9878313541412354,0.9221419632434844,-6.2,-6.4
Cc1cc(CCl)nn1C,2799577,0.9930032312870024,0.978715306520462,-4.4,-4.9
Cc1ccc2cc(C=O)ccc2n1,2799579,0.9106158375740052,0.9161050140857696,-6.6,-6.8
O=C(O)c1ccc(-c2c[nH]cn2)cc1,2799650,0.1310209769755602,0.9418743550777436,-6.5,-6.7
N#Cc1ccnc2[nH]ccc12,2799669,0.1949896872043609,0.8665700435638428,-5.4,-5.8
NCCc1cccc([N+](=O)[O-])c1,2799710,0.3774949997663498,0.8762657105922699,-5.6,-6.1
O=c1[nH]c2cc(F)ccc2o1,2799757,0.8859102725982666,0.8266436934471131,-6.1,-6.4
N#CCCCC(F)(F)F,2799759,0.8847616493701935,0.9997087717056274,-4.6,-4.8
CC(C(=O)O)n1cnc2ccccc21,2799769,0.7327189534902573,0.9330631971359252,-6.4,-6.8
O=Cc1ccc2c(c1)CCCO2,2799781,0.9019715070724488,0.9408097922801972,-6.4,-6.6
CC(F)CO,2799843,0.2694972673431038,0.9987703025341034,-3.3,-3.4
Brc1ccn2ccnc2c1,2799871,0.6939240217208862,0.7991207063198089,-5.0,-5.4
Brc1ccc2ccncc2c1,2799900,0.8667490422725678,0.8919559776782989,-6.0,-6.3
Nc1cc(Cl)c(Cl)cn1,2799907,0.9588351786136629,0.9069026827812194,-4.9,-5.1
COc1ccnc(N)c1,2799908,0.3275511659681797,0.9809134125709532,-4.4,-4.7
C[C@H](N)C(F)(F)F,2799929,0.4497931517660617,0.9996263444423676,-4.4,-4.3
C[C@@H](N)C(F)(F)F,2799930,0.4992233909666538,0.9997004568576812,-4.4,-4.2
Brc1ccc(Nc2ccccc2)cc1,2799937,0.8910404503345489,0.9944456458091736,-7.0,-7.8
N#Cc1ccc(Br)cc1O,2799994,0.9720243155956269,0.7536541581153869,-5.0,-5.2
Cc1csc(C(C)N)n1,2800022,0.9963034868240356,0.9445271372795104,-4.7,-4.5
Nc1ncco1,2800026,0.1047370390966534,0.9802365183830262,-3.6,-3.6
Cc1cccnc1CCl,2800102,0.975766670703888,0.886962890625,-5.2,-5.6
Brc1cccc(Nc2ccccc2)c1,2800179,0.9867670476436616,0.9977652847766876,-7.6,-7.4
CC(=O)c1nc(C)cs1,2800223,0.97601917386055,0.8192241847515106,-4.4,-4.9
CC1(C)CC(=O)c2cc(N)ccc2O1,2800230,0.4872036680579185,0.9694476425647736,-6.8,-7.1
Nc1cccc(F)c1Br,2800239,0.9739981591701508,0.8604923784732819,-5.6,-5.7
CC1(C)CC(=O)c2ccccc2O1,2800243,0.1759278386831283,0.968265813589096,-7.1,-7.3
O=Cc1ncccc1F,2800271,0.9536279439926147,0.7087579846382142,-4.9,-5.0
Cc1cccnc1CCN,2800291,0.9808212637901306,0.9436436235904694,-5.1,-5.5
O=[N+]([O-])c1ccc2[nH]nc(Br)c2c1,2800292,0.7156130105257035,0.7932328939437866,-6.2,-6.4
N#Cc1cccc(-n2cccn2)c1,2800318,0.3655979588627815,0.844708913564682,-6.0,-6.7
Ic1ccc2[nH]ncc2c1,2800341,0.7236257672309876,0.9749062538146972,-5.6,-5.9
O=Cc1cccc(F)c1Br,2800346,0.956858217716217,0.7698728978633881,-5.7,-5.9
Oc1cc(Br)ccc1F,2800347,0.993549257516861,0.7461056053638458,-5.4,-5.6
Brc1cccc2cn[nH]c12,2800361,0.87400603890419,0.8491485714912415,-5.8,-6.1
N#Cc1ccc(Br)c(F)c1,2800394,0.8487182468175888,0.8239341974258423,-5.2,-5.5
N#Cc1ccc(I)c(F)c1,2800396,0.7674740634858608,0.7213413149118424,-5.3,-5.5
CC(F)(F)CO,2800401,0.1619750416837632,0.9996985614299774,-3.9,-3.8
Cc1cccc(Br)c1Cl,2800402,0.9552803993225096,0.933680820465088,-5.9,-6.1
O=Cc1cccc2nonc12,2800458,0.0837561067193746,0.7836111664772034,-5.4,-6.0
Cc1ncsc1C=O,2800473,0.9304866135120392,0.4918605357408523,-3.8,-4.2
Cc1ncc(Br)cn1,2800486,0.99991175532341,0.980067765712738,-4.1,-4.4
Oc1cc(F)cc(Br)c1,2800510,0.9996961951255798,0.7898790776729584,-5.4,-5.9
O=C1CCCc2ccc(F)cc21,2800528,0.981255841255188,0.818146675825119,-7.0,-7.3
N#Cc1cccc(N2CCOCC2)c1,2800578,0.4747334018349647,0.9854480683803558,-6.2,-6.8
O=[N+]([O-])c1c[nH]c(Br)n1,2800771,0.8478731036186218,0.8396190404891968,-4.3,-4.6
Cn1cnc2ccc(Br)cc21,2800800,0.9726409494876862,0.6334409356117249,-5.5,-5.8
OCc1cnco1,2800801,0.0971258735284209,0.8583292841911316,-3.5,-3.7
Cc1nc(CCO)cs1,2800900,0.985014671087265,0.9770919799804688,-4.4,-4.2
NCC(O)c1cccnc1,2800924,0.3818860992789268,0.9557921946048736,-4.9,-4.9
Oc1ccc2c(c1)CCO2,2800933,0.9710573256015778,0.9844187200069427,-5.6,-6.1
Cc1sccc1Br,2800993,0.9948723435401916,0.8898711264133453,-3.9,-4.2
Cc1ccc2c(O)c(C(=O)O)cnc2c1,2801117,0.1670681446790695,0.8176251471042633,-6.8,-7.1
Cn1ccc2ccc(C(=O)O)cc21,2801159,0.1088091362267732,0.7995309650897979,-6.3,-6.7
Cn1ccc2ccc(CN)cc21,2801162,0.791424560546875,0.835316413640976,-6.1,-6.2
Nc1n[nH]cc1-c1cccc(F)c1,2801185,0.9468169331550598,0.949861752986908,-7.0,-7.3
CNCc1nc2ccccc2o1,2801357,0.3351972341537476,0.9411940753459932,-6.0,-6.1
CNCC1(C)COC1,2801418,0.8306585431098938,0.9999955415725708,-4.1,-4.0
CCS(=O)(=O)c1ccc(Br)cc1,2801443,0.9358862221240998,0.9330722987651824,-5.9,-5.8
Brc1cnc2c(c1)OCCN2,2801459,0.9890354752540588,0.9474356532096864,-5.3,-5.3
N#CC1CCSCC1,2801462,0.952946710586548,0.9994185388088226,-4.1,-4.5
O=Cc1cccc(Br)c1F,2801515,0.980611389875412,0.7197068274021149,-5.5,-5.9
Brc1cccn2ccnc12,2801697,0.8770113408565521,0.724781209230423,-5.1,-5.5
Cn1ccc2ccc(Br)cc21,2801711,0.963196551799774,0.6749512195587158,-6.0,-6.3
Cc1cc(C)nc(Cl)c1,2801742,0.9379230976104737,0.8967320382595062,-5.2,-6.2
Nc1cccc(Br)c1O,2801744,0.8600235104560852,0.8286811172962188,-5.4,-5.3
COC(=O)c1ccc([N+](=O)[O-])c(F)c1,2801793,0.3750349394977093,0.5089614123106003,-6.0,-5.8
O=S(=O)(c1ccccc1)C1CCNC1,2801878,0.7863910675048829,0.9337805032730102,-6.9,-6.7
O=[N+]([O-])c1c(O)cccc1Br,2801888,0.9608982264995576,0.8199053943157196,-5.5,-5.8
Nc1c(O)cccc1Br,2801889,0.9321783483028412,0.8087175250053406,-5.4,-5.4
C#Cc1cccc(C#N)c1,2801945,0.4075396060943603,0.4873130440711975,-5.4,-6.1
Brc1cccc2sccc12,2801946,0.9823395311832428,0.8062456488609314,-5.6,-6.0
N#Cc1cc(F)c(C=O)c(F)c1,2802149,0.8044274814426899,0.4688604474067688,-5.4,-5.9
Fc1cncc(I)c1,2802189,0.9992420971393584,0.8689667880535126,-4.6,-5.1
CS(=O)(=O)c1cc(C(=O)O)ccc1F,2802196,0.3776286445558071,0.8779935121536255,-6.1,-6.5
Fc1cccc(I)c1F,2802198,0.9903524696826936,0.8747607290744781,-5.8,-6.1
Brc1ccc2nncn2c1,2802303,0.8529030978679657,0.6856736034154892,-5.0,-5.4
N#Cc1ccc(I)nc1,2802308,0.6663496494293213,0.8291352689266205,-4.6,-4.9
N#Cc1ccc(F)c(O)c1,2802309,0.6063641428947448,0.6761555850505829,-5.5,-5.5
Clc1ccc2c(Br)cccc2n1,2802353,0.951032257080078,0.853147441148758,-6.5,-7.0
Cc1cc(Cl)cc(Br)c1,2802354,0.9961345791816713,0.6661912679672242,-5.3,-6.3
NCCc1c(F)cccc1Cl,2802400,0.9897475183010102,0.9581441760063172,-6.0,-6.0
O=[N+]([O-])c1cc(O)c(F)cc1F,2802417,0.8503794312477112,0.5756021350622177,-5.8,-5.8
CS(=O)(=O)c1ccccc1NN,2802427,0.5543047100305557,0.9573890388011932,-5.9,-6.0
NCC(=O)c1cccc(F)c1,2802529,0.8030922710895538,0.7181267440319061,-6.0,-6.0
Nc1cccc(F)c1O,2802531,0.7717168092727661,0.7735202729701995,-5.4,-5.4
Cc1nc2ccccn2c1N,2802613,0.7115064203739166,0.9331276059150696,-6.2,-6.1
CNc1ccccc1Br,2802658,0.7189041286706924,0.8955418586730957,-5.7,-5.6
COCCC1CNCCO1,2802689,0.9048278510570528,0.9998770236968996,-4.4,-4.1
NCCc1cnc2ccccn12,2802730,0.5844771414995193,0.9485445082187652,-5.9,-5.9
CC(C)CC1COCCN1,2802739,0.7640704154968262,0.9999423623085022,-5.1,-5.2
CNCC(C)(C)CO,2802781,0.0706792977172881,0.9999680399894716,-4.2,-4.3
CC(C)C(N)c1cccnc1,2802856,0.2349524050951004,0.9701343953609468,-5.8,-5.8
CC(=O)c1ncnn1C,2802863,0.9348174095153808,0.5697073549032211,-4.1,-4.5
Fc1ccc2c(c1)CNC2,2802897,0.9778466880321502,0.8758453309535981,-6.0,-6.5
CS(=O)(=O)c1cncc(Br)c1,2802938,0.5694902122020722,0.8065153539180756,-5.0,-5.0
O=[N+]([O-])c1cc(Cl)c(Cl)cc1O,2802959,0.9410975694656372,0.825843733549118,-5.6,-5.9
Cc1nc2c(C(=O)O)cccc2[nH]1,2802986,0.3371254071593285,0.8919331312179566,-6.3,-6.6
Cc1cc(N)ncc1C#N,2803023,0.5471805743873119,0.8467845737934112,-5.0,-5.6
CCN(C)CCC(=O)O,2803044,0.3976267505437135,0.9996218025684356,-3.6,-4.1
CCC(N)c1cccnc1,2803048,0.5820336788892746,0.9233031511306764,-5.2,-5.3
Cc1cc(CO)on1,2803119,0.7859481260180473,0.8076653778553009,-4.1,-4.5
CC(N)c1ccncn1,2803154,0.8584044098854064,0.9327357769012452,-4.7,-4.7
N#Cc1cc(F)c(F)cc1Br,2803183,0.8871871948242187,0.866902494430542,-5.9,-6.1
Oc1cccc(Br)c1F,2803187,0.9883169174194336,0.8627353966236114,-5.5,-5.5
Nc1cccc(Br)c1F,2803193,0.991282558441162,0.8299715876579284,-5.5,-5.6
Nc1ccc(-c2ncccn2)cc1,2803200,0.9885299921035766,0.9924903690814972,-6.4,-6.7
Cc1sccc1C=O,2803238,0.8869549572467804,0.5254047840833664,-4.1,-4.6
Nc1cnc2ccc(Br)cn12,2803243,0.978710013628006,0.9076711475849152,-5.2,-5.6
Cc1ccsc1S(=O)(=O)Cl,2803278,0.970166927576065,0.8921014070510864,-4.9,-5.4
NNc1cccc(Br)n1,2803284,0.9138668954372406,0.9697129189968108,-5.4,-5.5
Cc1ccc2cc(C(=O)O)cnc2c1,2803316,0.085516950301826,0.7324984610080719,-6.9,-7.3
O=C(O)c1ccn2nccc2n1,2803341,0.1951364455744624,0.924562007188797,-5.3,-5.8
Cn1nc(N)c2ccccc21,2803365,0.8740022599697113,0.9647937178611756,-6.3,-6.4
Cc1cc(C=O)on1,2803411,0.8077114462852478,0.5360430002212524,-4.0,-4.4
Cc1ccnc2ccc(Br)cc12,2803456,0.9642496585845948,0.7085451900959014,-6.6,-7.5
Fc1cccc2c(Br)cccc12,2803458,0.9673559367656708,0.7544988214969635,-7.1,-7.5
Cc1ccc2c(Cl)ccnc2c1,2803479,0.8572936892509461,0.6634682536125183,-6.9,-7.1
Brc1cccc2[nH]cnc12,2803482,0.8934633493423462,0.7505163729190827,-5.5,-6.0
Cc1cccc(F)c1C=O,2803508,0.7193868488073349,0.516518771648407,-5.9,-6.1
NCCOc1ccc([N+](=O)[O-])cc1,2803568,0.2733989715576171,0.9123971104621889,-5.6,-5.4
NC(=S)c1cc(F)ccc1F,2803580,0.981152790784836,0.6044542342424393,-5.7,-6.2
COCCCCCC(=O)O,2803582,0.4436747610569,0.9973963737487792,-4.1,-4.3
NCc1nc2ccccc2o1,2803585,0.4907626457512378,0.9256693363189696,-5.8,-5.9
CNCc1ccnc2ccccc12,2803668,0.1480869546532631,0.971062046289444,-6.4,-6.5
Nc1cnc2ccc(Br)cc2c1,2803690,0.997845733165741,0.9501319646835328,-6.3,-6.5
Brc1cnc2nccn2c1,2803818,0.9758759021759034,0.7572850525379181,-4.5,-4.8
COC(=O)C1COCCN1,2803823,0.912775820493698,0.9925285100936888,-4.2,-4.3
OCCC1CNCCO1,2803829,0.8623212218284607,0.9997011423110962,-4.3,-4.1
Brc1cccc2ccoc12,2803876,0.6724285960197449,0.7347766697406769,-5.6,-6.2
CS(=O)(=O)c1cccc(CN)c1,2803882,0.2871803522109985,0.9394398868083954,-5.8,-6.2
COc1ncc(F)c(N)n1,2803895,0.9730003833770752,0.9413917124271391,-4.8,-4.9
ClCc1cc2cc(Cl)ccc2nc1Cl,2803930,0.99007967710495,0.9000146687030792,-7.2,-7.5
Cc1cc(C#N)no1,2803937,0.5187516198959201,0.6934781283140182,-3.9,-4.5
CC[C@@H](N)C(N)=O,2804034,0.9548272609710692,0.8344196081161499,-4.1,-3.9
O=S(=O)(F)c1ccccn1,2804179,0.9914842545986176,0.975098043680191,-5.5,-5.5
SCc1nc2ccccc2[nH]1,2804225,0.6234876275062561,0.9823121905326844,-6.0,-5.9
Nc1cccc2c(Cl)nccc12,2804228,0.9197637140750884,0.9449734807014464,-6.7,-6.6
N#Cc1cc2cc(Br)ccc2[nH]c1=O,2804248,0.8088583886623383,0.6807784378528595,-6.4,-7.1
Cc1cc(I)n(C)n1,2804291,0.9935485303401947,0.9670413196086884,-4.3,-5.0
CNCc1cc(C)no1,2804363,0.8817990243434906,0.8738909065723419,-4.2,-4.6
O=C(O)c1ccc2ccncc2c1,2804390,0.023991697281599,0.9426641523838044,-6.6,-6.9
[N-]=[N+]=NCCCCC(=O)O,2804433,0.791330075263977,0.9787098288536072,-4.2,-4.2
OCC1CCC(O)CC1,2804450,0.8115410327911377,0.9955053329467772,-5.1,-5.4
NCc1ccc2[nH]c(=O)[nH]c2c1,2804468,0.8878857493400574,0.9873679041862488,-6.2,-5.9
CC(C)(CN)C(=O)O,2804470,0.0446193135809153,0.9790895819664002,-4.0,-3.8
CC(=O)c1ccc2[nH]ncc2c1,2804491,0.3023003101348877,0.929046380519867,-6.3,-6.5
OCc1cccc2cn[nH]c12,2804643,0.3035710960626602,0.9754427790641784,-6.2,-6.2
COC(=O)CC1COCCN1,2804681,0.8154190599918365,0.9961264252662658,-4.2,-4.3
NCc1ccc2sccc2c1,2804688,0.908203673362732,0.8839198112487793,-5.9,-5.9
CS(=O)(=O)c1cccc(CBr)c1,2804696,0.5544960916042327,0.9292108237743376,-5.9,-6.0
Nc1cc(S(N)(=O)=O)ccc1C(=O)O,2804707,0.8037313759326935,0.9771138668060304,-6.0,-5.9
Cc1cccc(F)c1O,2804714,0.6713330447673798,0.6580166727304458,-6.0,-5.9
CNS(=O)(=O)CCN,2804757,0.8889470398426056,0.9953911662101744,-3.4,-3.9
NCc1ccc2nonc2c1,2804761,0.127428924664855,0.8315270006656647,-5.5,-5.5
NNCc1cccc(Cl)c1,2804781,0.929725742340088,0.8942498505115509,-5.6,-5.9
Cc1ccc(F)c(C=O)c1Br,2804796,0.9302690088748932,0.7863392174243927,-5.7,-6.2
Nc1cccc2c1NC(=O)CO2,2804826,0.5649409353733063,0.9527828931808472,-6.3,-6.3
Cc1cccc(OC2CNC2)c1,2804994,0.7043427884578705,0.9365853488445282,-6.1,-6.5
CS(=O)(=O)c1ccc(C#N)cc1F,2805084,0.7335447996854783,0.8664700567722321,-5.6,-5.8
Cc1cc(Br)cc2cc[nH]c12,2805098,0.9068983495235444,0.7383388102054596,-6.5,-6.5
N#Cc1cc(O)cc(Cl)c1,2805120,0.96765558719635,0.6608856827020645,-5.2,-5.6
N#CCc1c(F)cccc1Br,2805121,0.9933279156684875,0.9485573053359986,-5.8,-6.1
Brc1c[nH]c2cccnc12,2805249,0.9489288687705992,0.8044447362422943,-5.7,-5.5
Brc1ccc2c(c1)CCCO2,2805257,0.9947272539138794,0.915392404794693,-6.5,-6.4
Cn1ccc2cccc(Br)c21,2805304,0.9715034544467926,0.6430580496788025,-5.9,-6.7
O=S(=O)(Cl)c1ccc2c(c1)CCCO2,2805319,0.8291632562875748,0.9679548680782318,-6.9,-6.9
CC1(c2ccccc2)CNCCO1,2805341,0.4610883921384811,0.9919308423995972,-7.1,-7.0
Cc1cccc(Br)c1O,2805352,0.8086609899997711,0.7823849618434906,-5.8,-5.9
ClCc1nccs1,2805353,0.9957435250282288,0.8721739590168,-3.4,-3.8
O=C(O)c1ccc2cnccc2c1,2805408,0.0228953788988292,0.9466829001903534,-6.5,-7.1
Cn1ncc2c(N)cccc21,2805440,0.9624353349208832,0.9429494500160216,-6.0,-6.0
Cn1ncc2cccc(N)c21,2805442,0.9764979481697084,0.8970710396766662,-6.0,-6.0
N#Cc1ccc2cnccc2c1,2805501,0.0817751294001936,0.8651213586330414,-6.0,-6.6
NCc1ccnc2ccccc12,2805527,0.1819369431585073,0.9636544525623322,-6.2,-6.5
CC(C)(CC(F)(F)F)C(=O)O,2805531,0.1061076706275343,0.9969700753688812,-5.4,-5.1
Cn1ncc2ccc(Br)cc21,2805585,0.9960577964782716,0.7475598335266114,-5.7,-6.1
Cn1ncc2cccc(Br)c21,2805586,0.996152538061142,0.7520391881465912,-5.7,-6.4
