smiles,egfr_activity,met_activity
CCCOc1cccc(C(C)NC(=O)c2ccc(-c3ccncc3)cc2)c1,1.0,1.0
Nc1[nH]nc2ccc(-c3cn(Cc4ccccc4)nn3)cc12,1.0,1.0
O=c1ncn2nc(Sc3ccc(F)cc3F)ccc2c1-c1c(Cl)cccc1Cl,1.0,1.0
COc1cccc(C(CN)NC(=O)c2ccc(-c3ccncc3)cc2)c1,1.0,1.0
COc1cccc(C=C2SC(=Nc3ccccc3)NC2=O)c1,1.0,1.0
Oc1ccc(Nc2[nH]nc(-c3ccc(O)cc3)c2-c2ccc(O)cc2)cc1,1.0,1.0
Cc1nccn2c(-c3ccnc(NCC(C)(C)CO)n3)c(-c3ccc(F)cc3)nc12,1.0,1.0
COc1cccc2c1Nc1cc(Nc3ccncc3)ccc1C(=O)N2,1.0,1.0
CC(C)Cn1c(N)nc2ccc(-c3c(-c4ccc(F)cc4)nc4sccn34)cc21,1.0,1.0
O=C1C(=O)C(NCc2ccccc2F)C1=Nc1ccncc1,1.0,1.0
Cc1ccc(C(=O)Nc2ccon2)cc1Nc1ncnc2c1cnn2-c1ccccc1,1.0,1.0
O=CC(O)N1CCC(c2n[nH]c(-c3ccc(Cl)cc3F)c2-c2ccncn2)CC1,1.0,1.0
Sc1nnc2c3c4c(sc3n3c(S)nnc3n12)CCC4,1.0,1.0
CC(C)(CO)c1nnc2ccc(-c3c(-c4ccc(F)cc4F)nc4n3CCC4)nn12,1.0,1.0
COc1ccc2c(NC(=O)Nc3cccc(C(F)(F)F)n3)ccnc2c1,1.0,1.0
Nc1nccc(-c2c(-c3ccc(F)cc3)ncn2C2CCNCC2)n1,1.0,1.0
c1ccc(Cc2cn(-c3ccc4[nH]ncc4c3)nn2)cc1,1.0,1.0
Nc1ncnc2scc(C(=O)Nc3ccc(NC(=O)Nc4ccccc4)cc3)c12,1.0,1.0
COc1cc(C=C(C#N)c2[nH]nc(N)c2C#N)ccc1O,1.0,1.0
NC1CCN(Cc2ccn3ncnc(Nc4ccc5c(cnn5Cc5cccc(F)c5)c4)c23)CC1,1.0,1.0
COc1ccc(Nc2nccc(N=C3C(=O)C(=O)C3NC(C)C(C)(C)C)n2)cc1OC,1.0,1.0
Sc1nnc(-c2ccncc2)n1-c1ccc2ccccc2c1,1.0,1.0
Oc1nc2ccc(Cl)cc2c(-c2ccccc2)c1C1=NNC(c2ccccc2)C1,1.0,1.0
Clc1ccc(CNc2ccc3nnc(-c4ccccc4)n3n2)cc1,1.0,1.0
O=C(O)c1cc2c(-c3ccccc3)cncc2s1,1.0,1.0
CCN(CC)CCNC(=O)c1c(C)[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c1C,1.0,1.0
CCN(CC)CCNC(=O)c1c(C)[nH]c(C=C2C(=O)Nc3ccc(F)cc32)c1C,1.0,1.0
Cc1nccn2c(-c3ccnc(NCC(C)(C)O)n3)c(-c3ccc(F)cc3F)nc12,1.0,1.0
O=C1NCc2c1cccc2-c1ccc(Nc2nc3ccccc3[nH]2)cc1,1.0,1.0
COc1cccc(-n2ncc3c(N/N=C/c4ccc(S(C)(=O)=O)cc4)ncnc32)c1,1.0,1.0
CCn1c2cc(Cl)c(O)cc2c(=O)c2c(O)onc21,1.0,1.0
c1ccc(Cc2cc(-c3ccc4[nH]ncc4c3)on2)cc1,1.0,1.0
CCOc1ccccc1C=NNC(=O)c1nnn(-c2nonc2N)c1N1CCCC1,1.0,1.0
COc1ccc(CNC2C(=O)C(=O)C2=Nc2ccc3n[nH]cc3c2)cc1,1.0,1.0
CCOC(=O)c1cn(-c2ccc(O)cc2C)c2cc(-c3ccncc3)ccc2c1=O,1.0,1.0
C=C1C=C(N2CCOCC2)Cc2nc(-c3c(NCC(O)c4cccc(Cl)c4)ccnc3O)[nH]c21,1.0,1.0
C#Cc1cc2c(cc1OC)-c1[nH]nc(-c3ccc(C#N)nc3)c1C2,1.0,1.0
Nc1ncc(-c2cnn(CCO)c2)c2scc(-c3ccc(NC(=O)Nc4cccc(F)c4)cc3)c12,1.0,1.0
N#Cc1c(NC(=O)c2cccc3ccccc23)sc2c1CCCC2,1.0,1.0
N#Cc1ccc(-c2n[nH]c3c2Cc2ccc(OCCCCN4CCOCC4)cc2-3)cn1,1.0,1.0
CCC(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,1.0,1.0
Cc1cc(C)c(C=C2C(=O)Nc3ccccc32)[nH]1,1.0,1.0
O=C(NCc1ccc(Cl)cc1)c1cc2c(-c3ccccc3)[nH]nc2s1,1.0,1.0
NC1C2CN(c3nc4c(cc3F)c(=O)c(C(=O)O)cn4-c3ccc(F)cc3F)CC12,1.0,1.0
CCOc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,1.0,1.0
Cc1nccn2c(-c3ccnc(NCC(C)(C)CO)n3)c(-c3ccc(F)cc3F)nc12,1.0,1.0
OC(COc1cncc(C=Cc2ccncc2)c1)Cc1c[nH]c2ccccc12,1.0,1.0
O=C(NCC1CCCCC1)c1cc2c(-c3ccccc3)[nH]nc2s1,1.0,1.0
CN(c1ncccc1CNc1nc(Nc2ccc3[nH]c(O)cc3c2)ncc1C(F)(F)F)S(C)(=O)=O,1.0,1.0
NC(=O)c1cc2c(-c3ccc(F)cc3F)cncc2s1,1.0,1.0
NC(Cc1cccc2ccccc12)C(=O)Nc1cncc(C=Cc2ccncc2)c1,1.0,1.0
Oc1cc2c(cc1O)[C@@H]1c3ccc(O)c(O)c3OC[C@]1(O)C2,1.0,1.0
COc1cc(Nc2ncnc3ccc(-c4ccc(CN5CC6C(CO)C6C5)cc4)cc23)ccc1Oc1ccccc1,1.0,1.0
Nc1n[nH]c2cccc(-c3ccc(NC(=O)Nc4cc(C(=O)O)ccc4F)cc3)c12,1.0,1.0
CNc1ncnc2c1N=C(c1ccc(NC(=O)Nc3cccc(C(F)(F)F)c3)cc1)CCN2,1.0,1.0
Cc1ccc(C(=O)Nc2c(C(N)=O)sc3ccc(Cl)c(Cl)c23)cc1,1.0,1.0
Cc1cc(NC(=O)CCNC(=O)Nc2nc(C)c(-c3ccc(-n4cccn4)cc3)s2)no1,1.0,1.0
Cn1nc(N)c2c(-c3ccc(NC(=O)Nc4cccc(C(F)(F)F)c4)cc3)cncc21,1.0,1.0
Cc1cc(C)cc(NC(=O)Nc2ccc(-c3cccc4c3CNC4=O)c(C(F)(F)F)c2)c1,1.0,1.0
CCOc1nc(C(=O)NCc2ccccc2S(N)(=O)=O)cc(N)c1Cl,1.0,1.0
O=C(Nc1cccc(C(F)(F)F)n1)Nc1ccnc2cc(C(F)(F)F)ccc12,1.0,1.0
NC(COCc1ccccc1)COc1cncc(C=Cc2ccncc2)c1,1.0,1.0
Clc1cc(-c2c[nH]c3ncccc23)cc(NCc2ccccc2)n1,1.0,1.0
COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCOCC1,1.0,1.0
Oc1cccc(Nc2ncnc3scc(Cl)c23)c1,1.0,1.0
O=C1NCCc2[nH]c(-c3ccnc(-c4ccccc4F)c3)cc21,1.0,1.0
CCN(CC)CCNC(=O)C=Cc1cnc(N)c2c(-c3ccc(NC(=O)Nc4cccc(C)c4)cc3)csc12,1.0,1.0
COC(C(=O)N1Cc2[nH]nc(NC(=O)c3ccc(N4CCN(C)CC4)cc3)c2C1)c1ccccc1,1.0,1.0
Cc1ccc(NC(=O)Nc2ccc(-c3csc4c(-c5cnn(C)c5)cnc(N)c34)cc2)cc1,1.0,1.0
Cc1cccc(NC(=O)Nc2ccc3c(c2)CCc2sc4ncnc(N)c4c2-3)c1,1.0,1.0
Cc1ccc(F)c(-c2ccc3nnc(N)n3c2)c1,1.0,1.0
CNC(=O)C=Cc1cnc(N)c2c(-c3ccc4sc(C)nc4c3)csc12,1.0,1.0
Cc1cccc(NC(=O)Nc2ccc(-c3cccc(C(N)=O)c3)cc2)c1,1.0,1.0
Cn1cc(-c2cnc(N)c3c(-c4ccc(NC(=O)Nc5ccc(OC(F)F)cc5)cc4)csc23)cn1,1.0,1.0
Cc1cc(O)ccc1-n1cc(C(N)=O)c(=O)c2ccc(-c3ccncc3)cc21,1.0,1.0
NC1CCCCC1Nc1nccc(-c2c[nH]c3ncccc23)n1,1.0,1.0
Cc1cc(OCC2CCC(C(=O)O)C2)c(NC(=O)Nc2cnc(C#N)cn2)cc1Cl,1.0,1.0
CC[C@@H]1C(=O)N(C)c2cnc(Nc3ccc(C(=O)NC4CCN(C)CC4)cc3OC)nc2N1C1CCCC1,1.0,1.0
CCC1C(=O)N(C)c2cnc(Nc3ccc(C(=O)NC4CCN(C)CC4)cc3OC)nc2N1C1CCCC1,1.0,1.0
Nc1[nH]nc2ccc(-c3nnn(Cc4ccccc4)c3-c3ccccc3)cc12,1.0,1.0
COc1cccc(C(C)NC(=O)N2CC=C(c3c[nH]c4ncccc34)CC2)c1,1.0,1.0
CC(C)(C)NC(=O)c1ccc2nc3[nH]c4ccccc4c3nc2c1,1.0,1.0
CCc1cccc(NC(=O)Nc2ccc3c(c2)CCc2sc4ncnc(N)c4c2-3)c1,1.0,1.0
NCCC(C(=O)Nc1ccc2n[nH]cc2c1)c1ccc(Cl)c(Cl)c1,1.0,1.0
COCCOCC#Cc1cc(-c2n[nH]c3c2C(=O)c2cc(CN4CCN(C)CC4)ccc2-3)cs1,1.0,1.0
CNS(=O)(=O)c1ccccc1Nc1nc(Nc2cc(N3CCN(C(C)=O)CC3)ccc2OC)ncc1Br,1.0,1.0
COc1ccc(CNC(=O)Nc2ncc([N+](=O)[O-])s2)cc1,1.0,1.0
COc1cc(C(=O)O)c(Cl)cc1NC(=O)Nc1cnc(C#N)cn1,1.0,1.0
Clc1ccc(Nc2nnc(Cc3ccncc3)c3ccccc23)cc1,1.0,1.0
COc1ccc(C=NNc2ncnc3c2[nH]c2ccccc23)cc1OC,1.0,1.0
Cc1cc2cc(-c3csc4c(-c5cccc(S(C)(=O)=O)c5)cnc(N)c34)ccc2[nH]1,1.0,1.0
COc1cc2c(Oc3ccc(NC(=O)c4cc(-c5ccc(C)cc5)ccn4)cc3F)ccnc2cc1OCCCN1CCN(C)CC1,1.0,1.0
Cc1ccc2nccc(NC(=O)Nc3cccc(C(F)(F)F)n3)c2c1,1.0,1.0
Cc1ccc(F)c(NC(=O)Nc2ccc(-c3cncc4c3c(N)nn4C)cc2)c1,1.0,1.0
O=C1NC(=O)C2=C1c1cn(c3ccccc13)CCCc1ccc(c(N3CCCC3)n1)CCCn1cc2c2ccccc21,1.0,1.0
CNC(=O)N1CCN(CCCOc2ccc3c(c2)-c2n[nH]c(-c4ccc(C#N)nc4)c2C3)CC1,1.0,1.0
NC(=O)c1sc2ccc(Cl)c(Cl)c2c1NC(=O)c1ccc(Cl)cc1,1.0,1.0
CCCS(=O)(=O)Nc1ccc(-c2ccc3[nH]nc(N)c3c2)cc1,1.0,1.0
O=C(O)c1ccccc1Nc1ccnc(Nc2ccc3cn[nH]c3c2)n1,1.0,1.0
COc1cccc(-c2c[nH]c3c(N/N=C/c4ccncc4)ncnc23)c1,1.0,1.0
COc1cc2c(cc1Nc1nc(Nc3ccsc3C(N)=O)c3cc[nH]c3n1)N(C(=O)CN(C)C)CCC2(C)C,1.0,1.0
O=C(Nc1cccc(Nc2cc(Nc3cccc(C(F)(F)F)c3)ncn2)c1)C1CC1,1.0,1.0
CCn1c(-c2nonc2N)nc2cnc(Oc3cccc(NC(=O)c4ccc(OCCN5CCOCC5)cc4)c3)cc21,1.0,1.0
COc1cccc(C(C)NC(=O)c2ccc(-c3ccncc3C)cc2)c1,1.0,1.0
N#Cc1ncc2nc1OCCCCCOc1cc(OCCCO)c(Cl)cc1NC(=O)N2,1.0,1.0
CCN1CCN(CCCC(=O)Nc2n[nH]c3nnc(-c4cccc(F)c4F)cc23)CC1,1.0,1.0
Oc1nc2sc3c(c2c2nc(-c4cccnc4)nn12)CCCC3,1.0,1.0
COc1cc(C=O)c(Cl)cc1NC(=O)Nc1cnc(C#N)cn1,1.0,1.0
OCCCNc1ncnc2[nH]cc(-c3ccccc3)c12,1.0,1.0
O=C(NC(CO)Cc1ccccc1)c1ccc(-c2ccncc2)cc1,1.0,1.0
CCCC(=O)Nc1[nH]nc2ccc(-c3cccc(F)c3F)cc12,1.0,1.0
Cc1n[nH]c2ccc(-c3cncc(OCC(N)Cc4c[nH]c5ccccc45)c3)cc12,1.0,1.0
CCOc1cc2ncnc(Nc3cccc(Br)c3)c2cc1OCC,1.0,1.0
Cc1[nH]nc2c1C(c1ccccc1F)C1C(=O)CC(C)(C)CC1=N2,1.0,1.0
Cc1cccc(NC(O)=Nc2ccc(-c3cccc4c(O)[nH]cc34)cc2)c1,1.0,1.0
Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1,1.0,1.0
O=C(O)c1cc2c(-c3cccc(F)c3)cncc2s1,1.0,1.0
Cn1cc(-c2cnc(N)c3c(-c4ccc(NC(=O)Nc5cccc(F)c5)cc4)csc23)cn1,1.0,1.0
COc1cccc(C(C)NC(=O)c2ccc(-c3ccncc3)c(C)c2)c1,1.0,1.0
CCCCNC1=NS(=O)N=C1Nc1ccc(F)cc1,1.0,1.0
CC(=O)Nc1cc(N)c(C#N)c(-c2ccsc2)n1,1.0,1.0
CCCCNc1ccc2c3c(cccc13)C(=O)N(CCNCCO)C2=O,1.0,1.0
Cc1cccc(NC(=O)Nc2ccc(-c3cnc4c(-c5cnn(C)c5)cnn4c3N)cc2)c1,1.0,1.0
COc1ccc(C(=O)Nc2[nH]nc3ccc(-c4cn(Cc5ccccc5)nn4)cc23)cc1OC,1.0,1.0
N#Cc1ncc2nc1OCCCCCOc1cc(OCC(O)CO)c(Cl)cc1NC(=O)N2,1.0,1.0
Nc1ncnc2c1c(-c1cccc(OCc3ccccc3)c1)cn2C1CCC(N2CCCC2)CC1,1.0,1.0
COc1ccc(Cn2ncc(NC(=O)c3cc(NC(=O)Nc4ccc(Cl)c(C(F)(F)F)c4)ccc3C)c2N)cc1,1.0,1.0
O=S(=O)(NCCNCC=Cc1ccc(Br)cc1)c1cccc2cnccc12,1.0,1.0
COc1cc(Nc2ncc3c(n2)-c2ccc(Cl)cc2C(c2c(F)cccc2OC)=NC3)ccc1C(=O)O,1.0,1.0
c1cc2cc(-c3ccc4cn[nH]c4c3)cnc2[nH]1,1.0,1.0
NCCOc1cncc(C=Cc2ccncc2)c1,1.0,1.0
Cc1c(Cl)c(N2CCC(CN)C2)nc2ncc(C(=O)O)c(O)c12,1.0,1.0
COc1cc(-c2nn(C3CCC(N4CCN(C(C)=O)CC4)CC3)c3ncnc(N)c23)ccc1NC(=O)c1cc2ccccc2n1C,1.0,1.0
COc1nccc(-c2c(-c3ccc(F)cc3)ncn2C2CCC(O)CC2)n1,1.0,1.0
O=C1C(=O)C(NCc2ccc(Cl)cc2Cl)C1=Nc1ccc2n[nH]cc2c1,1.0,1.0
COc1cccc(C(C)NC(=O)c2ccc(-c3ccncc3)cc2NCCCN)c1,1.0,1.0
CCOc1nc(C(=O)NCc2ccc(S(C)(=O)=O)cc2)cc(N)c1Cl,1.0,1.0
Oc1nc2sc3c(c2c2nc(-c4ccccc4)nn12)CCCC3,1.0,1.0
Cc1ccc(-c2nn(C(C)(C)C)c3ncnc(N)c23)cc1,1.0,1.0
Cc1cnc(Nc2cccc(S(N)(=O)=O)c2)nc1Nc1ccc(OCC(N)=O)cc1,1.0,1.0
CN(C)c1nc2ccc1CCCn1cc(c3ccccc31)C1=C(C(=O)NC1=O)c1cn(c3ccccc13)CC2,1.0,1.0
Cc1cc(N2CCOCC2)cc2[nH]c(-c3c(NC[C@@H](O)c4cccc(Cl)c4)cc[nH]c3=O)nc12,1.0,1.0
Nc1ncnc2onc(-c3ccc(NC(=O)Nc4cccc(C(F)(F)F)c4)cc3)c12,1.0,1.0
CC(C)(O)CC(=O)NCCn1ccc2ncnc(Nc3ccc(Oc4cccc(C(F)(F)F)c4)c(Cl)c3)c21,1.0,1.0
CO[C@@H]1[C@H](N(C)C(=O)c2ccccc2)C[C@H]2O[C@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)N[C@H]4O,1.0,1.0
