smiles,pik3ca_activity,mtor_activity
Cc1ccc(-n2c(=O)n(C)c3cnc4ccc(-c5ccncc5)cc4c32)cc1,1.0,1.0
CC(=O)Nc1cn2cc(-c3cnc(Cl)c(NS(=O)(=O)c4ccc(F)cc4)c3)ccc2n1,1.0,
Nc1ncnc2c1c(-c1ccc(F)c(O)c1)nn2C1CCCCCC1,1.0,1.0
O=C(Nc1ccccc1)Nc1ccc(-c2nc(C3=CCOCC3)c3sccc3n2)cc1,1.0,
Cc1nc(N)nc(-c2c(Nc3cc[nH]n3)nc3ccc(-c4cnn(C5CC5)c4)cn23)n1,1.0,1.0
Nc1ncnc2c1c(-c1ccc3n[nH]cc3c1)nn2C1CCCC1,1.0,1.0
CC(C)n1ncnc1-c1nc2c(s1)CCOc1cc(C3CN(CCO)C3)ccc1-2,1.0,
Cc1nc(NCCC#N)nc(-n2c(Nc3cc[nH]n3)nc3ccccc32)n1,1.0,1.0
CC(=O)Nc1ccc(Nc2nc3ccccc3n2-c2nc(C)nc(N)n2)cc1,1.0,1.0
COC1(c2sc3c(N4CCOCC4)nc(-c4cnc(N)nc4)nc3c2C)COC1,1.0,
Cc1nc(NCC#N)nc(-n2c(Nc3cc[nH]n3)nc3ccccc32)n1,1.0,1.0
CC(C)n1nnc2c(N3CCOCC3)nc(-c3ccc(NC(=O)Nc4ccc(N(C)C)cc4)cc3)nc21,1.0,1.0
N#Cc1c(N2CCOCC2)sc(-c2ncn[nH]2)c1-c1ccc(Cl)cc1Cl,1.0,1.0
COc1ccc(C#Cc2csc3c(=O)cc(N4CCOCC4)oc23)cc1,1.0,
CN(C)C1CCN(C(=O)c2ccc(NC(=O)Nc3ccc(-c4nc(C5CCOCC5)nc(N5C6CCC5COC6)n4)cc3)cc2)CC1,1.0,1.0
Cc1ccc([N+](=O)[O-])cc1S(=O)(=O)N(C)/N=C/c1cnc2ccccn12,1.0,
Oc1cc(NCc2ccccc2)nc(N2CCOCC2)n1,0.0,
CC(C)(c1cc(-c2cnc(NC(=O)N3CCC[C@H]3C(N)=O)s2)ccn1)C(F)(F)F,1.0,
Cn1cc(/C=C2\Oc3ccc(NC(=O)Nc4cccnc4)cc3C2=O)c2c(N3CCC(C(=O)N4CCCC4)CC3)ccnc21,1.0,1.0
CCNC(=O)Nc1ccc(-c2nc(N3CC4CCC(C3)O4)c3sccc3n2)cc1,1.0,1.0
O=C(Oc1cccc(-c2nc(N3CCOCC3)c3cc4ncccc4n3n2)c1)c1ccco1,1.0,
Fc1cccc(-c2cc(Nc3ccc4n[nH]cc4c3)nc(N3CCOCC3)n2)c1,1.0,
Oc1cncc(-c2nc(N3CCOCC3)c3ncn(C4CCN(Cc5ccc(F)nc5)CC4)c3n2)c1,1.0,1.0
Cc1nc(N)ncc1-c1cc(Nc2cnc3ccccc3c2)nc(N2CCOCC2)n1,1.0,
Oc1cc(C2CCOCC2)nc2c(Cc3cccc(Cl)c3Cl)c(C(F)(F)F)nn12,1.0,
CC(=O)Nc1cc(-c2c(Nc3ccn(C)n3)nc3ccc(-c4cnco4)cn23)nc(C)n1,1.0,1.0
COc1cc(Nc2nccc(-c3cnn4ncccc34)n2)cc(OC)c1,1.0,
c1ccc(CN2CCC(n3ncc4c(N5CCOCC5)nc(-c5cnc6ccccc6c5)nc43)CC2)cc1,1.0,
O=C(Nc1ccc(C(=O)NCCN2CCCCC2)cc1)Nc1ccc(-c2nc(O[C@H]3CCOC3)nc(N3CCOCC3)n2)cc1,1.0,
CC(=O)Nc1nc2ccc(-c3ccnc(OCc4cccc(C)c4)n3)cc2s1,1.0,
c1cncc(-c2nc(N3CCOCC3)nc3c2CCN3c2ccncc2)c1,1.0,
CC(C)n1ncnc1-c1nc2c(s1)CCOc1cc(C(N)=O)ccc1-2,1.0,
CN(/N=C/c1cnn2ccc(C#N)cc12)S(=O)(=O)c1cc([N+](=O)[O-])ccc1F,1.0,
CC(=O)Nc1cc(N2CCOCC2)nc2c(Cc3cccc(C(F)(F)F)c3C)c(C)nn12,1.0,
Cc1nc(-c2cn3c(n2)-c2ccc(-c4cnn(C5CN(CCO)C5)c4)cc2OCC3)n(C(C)C)n1,1.0,
CNC(=O)Nc1ccc(-c2nc(N3CC4CCC(C3)O4)c3sc(CN4CCN(S(C)(=O)=O)CC4)cc3n2)cc1,1.0,1.0
Cn1cc(-c2ccc3ncc4ccc(=O)n(-c5ccc(F)c(Cl)c5)c4c3c2)cn1,1.0,
O=C1/C(=C/c2c[nH]c3ccc(Cl)cc23)Oc2cc(O)cc(O)c21,1.0,0.0
CS(=O)(=O)c1ccc(C(=O)N2CCOc3ccc(-c4ccc5nc[nH]c5c4)cc3C2)c(Cl)c1,1.0,
N#CCCCn1nc(-c2ccc(F)c(O)c2)c2c(N)ncnc21,1.0,1.0
CC(=O)Nc1nc2ccc(-c3ccncc3)cn2n1,1.0,
OCc1cccc(-c2nc(N3CCOCC3)c3cc[nH]c3n2)c1,1.0,1.0
Cc1nc(-c2cccnc2Nc2cccc3[nH]ncc23)c2cn[nH]c2n1,1.0,
Cn1nc(-c2cc3ccccc3s2)c2c(N)ncnc21,1.0,
Nc1cccc(-c2nc(N3CCOCC3)c3nccc-3[nH]2)c1,1.0,
Nc1cccc(-c2nc3ccnc-3c(N3CCOCC3)[nH]2)c1,1.0,1.0
Oc1nc2ncc(-c3ccc4n[nH]cc4c3)nc2n1CC1CCCCC1,0.0,1.0
CN1CCN(Cc2cc3nc(-c4cccc5[nH]ncc45)nc(N4CCOCC4)c3s2)CC1,1.0,
CN1CCN(Cc2cc3nc(-c4cccc5n[nH]cc45)nc(N4CCOCC4)c3s2)CC1,1.0,
Oc1cccc(-c2nc(N3CCOCC3)c3sccc3n2)c1,1.0,
COC[C@H]1OC(=O)/C(=C/N(C)CCCN2CCOCC2)C2C(=O)C(=O)C3C(=C(OC(C)=O)C[C@]4(C)[C@@H](O)CC[C@@H]34)[C@]21C,1.0,1.0
Cc1nc(N)nc(-c2cc(C3CCOCC3)cnc2Nc2cnc(Cl)c(N=S(C)(=O)O)c2)n1,1.0,
COc1ccc2c(Oc3cccnc3)c3ccoc3nc2c1,0.0,
CC(C)(C)NS(=O)(=O)c1cncc(-c2ccc3nc(NC(=O)NCCc4cnccn4)nn3c2)c1,1.0,
OCc1cccc(-c2nc(N3CCOCC3)c3ncccc3n2)c1,1.0,1.0
O=c1cc(N2CCOCC2)oc2c(-c3ccc(C(F)(F)F)cc3)csc12,1.0,
COc1ccc(Nc2ncccc2-c2nc(C)nc(N)n2)cn1,1.0,1.0
Cc1cccc(-c2csc3c(=O)cc(N4CCOCC4)oc23)c1,1.0,
O=c1cc(N2CCOCC2)oc2c(-c3ccsc3)csc12,1.0,
COc1ccc2c(c1)c(/C=C1\Oc3cc(O)cc(O)c3C1=O)cn2CCCN1CCN(CCO)CC1,1.0,1.0
COc1ncc(-c2cc3c(C)nc(N)cc3n(C3CCCC3)c2=O)cc1NS(=O)(=O)c1ccc(F)cc1,1.0,1.0
Cc1c(CN2CCN(S(C)(=O)=O)CC2)nc2c(N3CCOCC3)nc(-c3cnc(N)nc3)cn12,1.0,
Cc1nnc(O)c2c1c1cc(Br)ccc1n2Cc1cccc([N+](=O)[O-])c1,1.0,
COc1ccc(Nc2cc(-c3cnc(N)nc3)nc(N3CCOCC3)n2)cn1,1.0,1.0
Cn1cc(/C=C2\Oc3cc(O)cc(O)c3C2=O)c2c(-c3ccccc3)cccc21,1.0,1.0
Oc1nc(NCc2cccc(Cl)c2Cl)cc(N2CCOCC2)n1,0.0,
CC(=O)Nc1nc2ccc(-c3cnc(Cl)c(NS(=O)(=O)c4ccccc4)c3)cc2s1,1.0,
O=C1NC(=O)/C(=C/c2ccc(-c3ccc(O)cc3F)o2)S1,1.0,
CCNC(=O)Nc1ccc(-c2nc(N3CC4CCC(C3)O4)c3cnn(C4CCC5(CC4)OCCO5)c3n2)cc1,1.0,1.0
Cc1nc(N)nc(-c2cccnc2Nc2cccc3[nH]ncc23)n1,1.0,
Oc1cc(N2CCOCC2)nc(NCc2cccc(Cl)c2Cl)n1,1.0,
COC(=O)N1CCC(n2ncc3c(N4C5CCC4COC5)nc(-c4ccc(NC(=O)Nc5cccnc5)cc4)nc32)CC1,1.0,1.0
N#Cc1cccc(-c2c[nH]c3ncc(-c4cncc(NS(=O)(=O)c5ccc(F)cc5F)c4)cc23)c1,1.0,
CCN(Cc1cccc2ccccc12)c1cc(N2CCOCC2)nc(O)n1,0.0,
COc1ccc(COc2nccc(-c3ccc4nc(NC(C)=O)sc4c3)n2)cc1,1.0,
CN(C)C(=O)O[C@@H]1CN[C@@H](C#Cc2cc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3s2)C1,1.0,
CN(C)C(=O)O[C@H]1CN[C@H](C#Cc2cc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3s2)C1,1.0,
CNC(=O)c1nc(-c2ccc(Cl)c(S(N)(=O)=O)c2)cnc1N,1.0,
CC1(C)CCC[C@]2(C)c3c(oc4c(C=O)c(O)c(O)cc34)CC[C@@H]12,1.0,
Nc1ncnc2c1c(-c1ccc3ccccc3c1)nn2CCc1ccccc1,0.0,
CNC(=O)c1nc(-c2cccc(S(=O)(=O)Nc3ccccc3)c2)cnc1N,1.0,
CC(=O)Nc1nc2ccc(-c3cnc(Cl)c(NS(=O)(=O)c4ccc(F)cc4)c3)cc2s1,1.0,
O=c1cc(N2CCOCC2)nc2n(Cc3cccc(Cl)c3Cl)ccn12,1.0,
COc1ncnc(-n2c(Nc3cccc(O)c3)nc3ccccc32)n1,1.0,
Cc1nc(N)nc(-n2c(Nc3ccn(C)n3)nc3ccccc32)n1,1.0,1.0
C[C@@H]1COCCN1c1nc(-c2ccc(NC(=O)Nc3ccc(N4CCC(N(C)C)CC4)cc3)cc2)nc(C2CCOCC2)n1,1.0,
CC(C)n1ncnc1-c1nc2c(s1)CCOc1cc(-c3ccc(N)nc3)ccc1-2,1.0,
Cc1nc(N)nc(-c2cccnc2Nc2cnc(Cl)c(N=S(C)(=O)O)c2)n1,1.0,1.0
O=C1NC(=O)/C(=C/c2ccc(-c3ccc(O)cc3O)o2)S1,1.0,
O=C(Oc1cccc(-c2nc(N3CCOCC3)c3cc4ncccc4n3n2)c1)c1ccncc1,1.0,
C[C@@]12c3ccc4c(c3C(=O)C(=O)C1/C(=C/NCC(=O)O)C(=O)C[C@H]2OC(=O)CCC(=O)O)CCC4=O,1.0,
CN(C)C(=O)C1CCN(c2ccnc3c2c(/C=C2\Oc4ccc(NC(=O)Nc5cccnc5)cc4C2=O)cn3C)CC1,1.0,1.0
CC1(C)CC(=O)c2sc(N3CCOc4ccc(-c5ccccn5)cc43)nc2C1,1.0,
Nc1ncnc2c1c(-c1ccc(Cl)c(O)c1)nn2CC1CCNC1,1.0,1.0
CCC(C)n1nc(-c2ccc(C)c(O)c2)c2c(N)ncnc21,1.0,1.0
COc1cccc(Nc2nc(-c3cccc4[nH]ncc34)nc3c2cnn3C)c1,1.0,
CNC(=O)Nc1ccc(-c2nc(N3C4CCC3COC4)c3cnn(CC(F)(F)F)c3n2)cc1,1.0,
O=S(=O)(Nc1cc(-c2ccc3ncc(N4CCOCC4)nc3c2)cnc1Cl)c1ccc(F)cc1,1.0,1.0
CC(C)(C)NS(=O)(=O)c1cncc(-c2ccc3nc(N)nn3c2)c1,1.0,
C[C@@H]1COCCN1c1nc(-c2ccc(NC(=O)Nc3ccc(N4CCC(N(C)C)CC4)cc3)cc2)nc(N2C3CCC2COC3)n1,1.0,1.0
CCN(CC)S(=O)(=O)c1cc(Nc2nccc(-c3ccnc(-c4ccc(NC(=O)NC)cc4)c3)n2)ccc1C,1.0,1.0
Cc1nc(NC(=O)N2CCC[C@H]2C(N)=O)sc1-c1ccc(S(C)(=O)=O)c(C(F)(F)F)c1,1.0,
Cc1nn2c(NCCO)cc(C3CCOCC3)nc2c1Cc1cccc(C(F)(F)F)c1C,1.0,
CNC(=O)Nc1ccc(-c2nc(N3C[C@@H](C)O[C@@H](C)C3)c3cnn(C4CCN(Cc5cccnc5)CC4)c3n2)cc1,1.0,1.0
CN(C(=O)c1cc2c(s1)-c1ccc(-c3cn[nH]c3)cc1OCC2)c1ccncc1Cl,1.0,
Nc1ncc(-c2nc(N3CCOCC3)c3cccnc3n2)cn1,1.0,
O=S(=O)(Nc1cc(-c2ccc3ncc(N4C[C@H]5CC[C@H](CC5)C4)nc3c2)cnc1Cl)c1ccc(F)cc1,1.0,
O=S(=O)(Nc1cc(-c2ccc3ncc(N4CC5CCC(CC5)C4)nc3c2)cnc1Cl)c1ccc(F)cc1,1.0,
COc1ncc(-c2cc3c(C)nc(N)cc3n(C3CCCC3)c2=O)cc1NS(=O)(=O)c1cccc(F)c1,1.0,1.0
COc1cc(Nc2nccc(-c3ccc(Cl)cc3)n2)cc(OC)c1OC,1.0,
c1nc2c(N3CCOCC3)nc(-c3ccoc3)nc2[nH]1,1.0,
COc1ccc(Nc2cc(-c3cccc(O)c3)nc(N3CCOCC3)n2)cn1,1.0,
CNC(=O)c1cccc(-c2ccc3nc(NC(C)=O)nn3c2)c1,0.0,
COc1ccc(-c2cc3c(C)nc(N)nc3n2[C@H]2CC[C@H](OCCO)CC2)cn1,1.0,
COc1ccc(-c2cc3c(C)nc(N)nc3n2C2CCC(OCCO)CC2)cn1,1.0,
CC(C)n1nc(-c2cccc(C#N)c2)c2c(N)ncnc21,1.0,0.0
COc1ccc(-c2csc3c(=O)cc(N4CCOCC4)oc23)cc1,1.0,
CS(=O)(=O)N1CCC(Cc2cc3c(N4CCOCC4)nc(-c4cnc(N)nc4)nc3s2)CC1,1.0,
CC(=O)Nc1nc(C)c(-c2cnc(C(C)(C)C)o2)s1,1.0,
O=C(Nc1ccc(-c2csc3c(=O)cc(N4CCOCC4)oc23)cc1)c1cccnc1,1.0,
CC(=O)Nc1cc(-c2c(Nc3ccn(C)n3)nc3ccc(-c4cccnc4C)cn23)nc(C)n1,1.0,1.0
Nc1ncc(-c2cn3cc(C(=O)NCCN4CCOCC4)nc3c(N3CCOCC3)n2)cn1,1.0,
CC(C)n1nc(-c2ccc3occc(=O)c3c2)c2c(N)ncnc21,1.0,1.0
CN(C)C(=O)c1ccccc1-c1ccnc2c1c(/C=C1\Oc3cccc(O)c3C1=O)cn2C,1.0,1.0
Cc1ccc([N+](=O)[O-])cc1S(=O)(=O)N(C)/N=C/c1cnn2ccc(Cl)cc12,1.0,
COc1nn2c(O)cc(-c3ccncc3)nc2c1Cc1cccc(Cl)c1Cl,1.0,
CS(=O)(=O)c1ccc(-c2csc3c(=O)cc(N4CCOCC4)oc23)cc1,1.0,
Cc1ccc(Nc2ccc3c(c2)N(c2nc4c(s2)C(=O)NC(C)(C)C4)CCO3)nn1,1.0,
Nc1ccc(-c2nc(N3CC4CCC(C3)O4)c3sccc3n2)cn1,1.0,1.0
Cc1nc(NC(=O)N2CC[C@H]2C(N)=O)sc1-c1ccnc(C(C)(C)C)n1,1.0,
CC1=Cn2c(nc(N3CCOCC3)cc2=O)C(=NCc2ccccc2C)C1,1.0,
NC(=O)c1ccc2c(c1)OCCc1cc(-c3ncnn3CC(F)(F)F)sc1-2,1.0,
O=C(CN1CCOCC1)Nc1ccc(-c2cccc3c(=O)cc(N4CCOCC4)oc23)cc1OCC1CC1,1.0,
CN1CCN(Cc2ccc(NC(=O)Nc3ccc(-c4nc(N5C6CCC5COC6)nc(N5C6CCC5COC6)n4)cc3)cc2)CC1,1.0,1.0
CCCNS(=O)(=O)c1cncc(-c2ccn3nc(N)nc3c2)c1,0.0,
Oc1cccc(-c2nc(N3CCOCC3)nc3cccnc23)c1,1.0,
CC(=O)Nc1nc2ccc(-c3cccc(S(=O)(=O)NCc4ccccc4)c3)cn2n1,0.0,
O=c1cc(N2CCOCC2)oc2c(-c3ccc(Cl)c(Cl)c3)csc12,1.0,
Cc1cccc(-c2n[nH]c3ncnc(N)c23)c1,1.0,
c1ccc(COc2nc(-c3cccc4[nH]ncc34)cc(N3CCOCC3)n2)nc1,1.0,
c1ccc(COc2nc(-c3cccc4[nH]ncc34)cc(N3CCOCC3)n2)nc1,1.0,
Nc1cccc(-c2cnc3[nH]cc(-c4cccnc4)c3c2)c1,1.0,
CNC(=O)Nc1ccc(-c2nc(N3CCOCC3)c3cnn(C4CCN(Cc5ccccc5)CC4)c3n2)cc1,1.0,
CC(=O)Nc1nc2ccc(-c3ccnc(NC(C)(C)c4ccccc4)n3)cc2s1,1.0,
CNC(=O)Nc1ccc(-c2nc(N3CCOCC3)c3cnn(C4CCN(Cc5cccnc5)CC4)c3n2)cc1,1.0,
O=S(=O)(Nc1cncc(-c2cnc3[nH]ccc3c2)c1)c1ccccc1,1.0,
O=c1cc(N2CCOCC2)oc2c(-c3cccnc3)csc12,1.0,
COc1ccc(Nc2ncccc2-c2nc(C)nc3[nH]cnc23)cn1,1.0,1.0
COc1ccc(Nc2ncccc2-c2nc(C)nc3nc[nH]c23)cn1,1.0,
CCNC(=O)c1ccc2c(c1)OCCc1cc(C(=O)N(C)c3ccccc3Cl)sc1-2,1.0,
CS(=O)(=O)Cc1cc(N2CCOCC2)nc(-c2cccc3[nH]ccc23)n1,1.0,1.0
CNC(=O)Nc1ccc(-c2nc(N3CC4CCC(C3)O4)c3cnn(CCN(C)C)c3n2)cc1,1.0,1.0
Cc1nc(NC(=O)N2CCC[C@H]2C(N)=O)sc1-c1ccnc(C(C)C)n1,1.0,
CNC(=O)c1nc(-c2cccc(C(F)(F)F)c2)cnc1N,1.0,
O=S(=O)(c1ccccc1)c1nc2ccccc2nc1N1CCOCC1,1.0,
CC(C)(C)NS(=O)(=O)c1cncc(-c2ccc3nc(NC(=O)NCC(=O)N4CCOCC4)nn3c2)c1,1.0,
C/C(=N\NS(=O)(=O)c1cc([N+](=O)[O-])ccc1C)c1cnn2ccc(C#N)cc12,1.0,
Oc1nc(N2CCOCC2)cc(N(Cc2cccc3ccccc23)C2CC2)n1,0.0,
Nc1ncnc2[nH]nc(-c3ccc(Oc4ccccc4)cc3)c12,0.0,
CC(C)(C)NS(=O)(=O)c1cncc(-c2ccc3nc(NC(=O)NCCN4CCOCC4)nn3c2)c1,1.0,
O=C(Nc1ccncc1)Nc1ccc(-c2nc(N3CCOCC3)c3nnn(C4CC4)c3n2)cc1,1.0,
CC(=O)Nc1ncc(-c2nc(N3CCOCC3)c3ncccc3n2)cn1,1.0,
CC(C)n1ncnc1-c1nc2c(s1)CCOc1cc(-c3cnn(CCO)c3)ccc1-2,1.0,
CC(=O)Nc1nc2ccc(-c3cnc(N)cc3C(F)(F)F)cc2s1,1.0,
O=C(NCCF)Nc1ccc(-c2nc(N3CCOCC3)c3cnn(CC(F)(F)F)c3n2)cc1,1.0,
Nc1cccc(-c2nc(N3CCOCC3)nc3c2CCN3c2ccncc2)c1,1.0,
Cc1nc(N)nc(-c2cc(Cl)cnc2Nc2cnc(Cl)c(NS(=O)(=O)c3cccnc3)c2)n1,1.0,
CC(=O)Nc1nc(C)c(-c2ccc(S(N)(=O)=O)cc2)s1,1.0,
CCn1nnc2c(N3CCOCC3)nc(-c3ccc(NC(=O)Nc4ccc(C(=O)N5CCN(C)CC5)cc4)cc3)nc21,1.0,1.0
Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1,0.0,1.0
CC(C)n1nc(-c2ccc(Cl)c(O)c2)c2c(N)ncnc21,1.0,1.0
O=S(=O)(Nc1cc(-c2ccc3nccc(N4CCCCC4)c3c2)cnc1Cl)c1ccc(F)cc1,1.0,
CC1(C)CNC(=O)c2sc(N3CCOC[C@@H]3Cc3c[nH]c4ccccc34)nc2C1,1.0,
CC(C)n1c(O)nnc1-c1nc2c(s1)CCOc1cc(-c3cnn(CC(C)(C)O)c3)ccc1-2,1.0,
Cn1cc(/C=C2\Oc3cc(O)ccc3C2=O)c2c(-c3ccccc3)ccnc21,1.0,1.0
Cc1cccc2nc(Cc3nc(O)cc(N4CCOCC4)n3)oc12,1.0,
Oc1cc(-c2cc(Nc3cnc4ccccc4c3)nc(N3CCOCC3)n2)ccn1,1.0,
CN1CCN(C(=O)c2ccc(NC(=O)Nc3ccc(-c4nc(N5CCOCC5)nc(N5CCOCC5)n4)cc3)cc2)CC1,1.0,1.0
CNC(=O)Nc1ccc(-c2nc(N3CC4CCC(C3)O4)c3cnn([C@H]4CC[C@@H](OC)CC4)c3n2)cc1,1.0,1.0
CNC(=O)Nc1ccc(-c2nc(N3CC4CCC(C3)O4)c3cnn([C@H]4CC[C@H](OC)CC4)c3n2)cc1,1.0,1.0
Cn1cc(/C=C2\Oc3ccc(NC(=O)Nc4cccnc4)cc3C2=O)c2c(N3CCC(C(=O)N4CCCCC4)CC3)ccnc21,1.0,1.0
N#Cc1cnc2ccc(-c3cncc(NS(=O)(=O)c4ccccc4)c3)cn12,1.0,
CN(C)NC(=O)Nc1ccc(-c2nc(N3CCOCC3)c3cnn(C4CCN(Cc5ccccc5)CC4)c3n2)cc1,1.0,1.0
O=C(Nc1ccc(F)cc1)Nc1ccc(-c2nc(N3CCOCC3)nc(N3C4CCC3COC4)n2)cc1,1.0,1.0
Cn1c(=O)c2[nH]cnc2n(C)c1=O,0.0,
CC(C)n1nc(-c2ccc3nc(N)ccc3c2)c2c(N)ncnc21,1.0,1.0
CC(C)n1nc(-c2cccnc2)c2c(N)ncnc21,1.0,1.0
CS(=O)(=O)c1ccc(-c2nc(N3CCOCC3)c3ncnc-3[nH]2)cc1,1.0,
Nc1ccc(-c2nn(C3CCCC3)c3ncnc(N)c23)cc1O,1.0,1.0
COC[C@H]1OC(=O)/C(=C/N2CCN(C)CC2)C2C(=O)C(=O)C3C(=C(OC(C)=O)C[C@]4(C)[C@@H](O)CC[C@@H]34)[C@]21C,1.0,1.0
COc1cc(/C=N/Nc2ncnc3c2cnn3C(C)C)ccc1O,1.0,
COc1ccc(Nc2ccccc2-c2nc(C)nc(N)n2)cn1,1.0,
CC(C)(C)NS(=O)(=O)c1cncc(-c2ccc3nc(NC(=O)Nc4ccccc4)nn3c2)c1,0.0,
CCc1cn2c(=O)cc(N3CCOCC3)nc2n1Cc1cccc(C(F)(F)F)c1C,1.0,
O=C(Cc1nc(O)cc(N2CCOCC2)n1)Nc1ccc(F)c([N+](=O)[O-])c1,1.0,
Cc1ccc([N+](=O)[O-])cc1S(=O)(=O)N/N=C/c1cnn2ccc(C#N)cc12,1.0,
CN(C(=O)c1cc2c(s1)-c1ccc(C(N)=O)cc1OCC2)c1ccccc1Cl,1.0,
O=C1CC2(CCCCC2)Cc2nc(N3CCOCC3)sc21,1.0,
COc1ccc2c(c1OC)N=C(NC(=O)c1cccnc1)N1CCN=C21,1.0,
CCNC(=O)Nc1ccc(-c2nc(N3CCOC[C@@H]3C)c3cnn(C4CCN(C(=O)OCC)CC4)c3n2)cc1,1.0,
CCNC(=O)Nc1ccc(-c2nc(N3CCOC[C@H]3C)c3cnn(C4CCN(C(=O)OCC)CC4)c3n2)cc1,1.0,
CC(=O)Nc1nc2ccc(-c3ccnc(NCc4ccccc4)n3)cc2s1,1.0,
N#Cc1c(N2CCOCC2)sc(-c2nc[nH]n2)c1-c1ccc(Cl)cc1,1.0,1.0
COc1ccc(-c2ccnc(Nc3cccc(OC)c3)n2)cc1,1.0,
CNC(=O)Nc1ccc(-c2nc(N3CCOCC3)c3ncccc3n2)cc1,1.0,1.0
CC(C)n1nc(-c2ccc(Br)c(O)c2)c2c(N)ncnc21,1.0,1.0
Cc1nc(N)nc(-c2cc(CN3CCOCC3)cnc2Nc2cnc(Cl)c(NS(=O)(=O)N(C)C)c2)n1,1.0,
Cn1cc(-c2ccc3ncc4ccc(=O)n(-c5ccc(F)c(C(F)(F)F)c5)c4c3c2)cn1,1.0,
CC(C)n1nc(-c2ccc(S(N)(=O)=O)cc2)c2c(N)ncnc21,1.0,1.0
Oc1cccc(-c2nc(N3CCOCC3)c3ncn(C4CCNCC4)c3n2)c1,1.0,
CC1(COc2cc(-c3cccc4c(=O)cc(N5CCOCC5)oc34)ccc2NC(=O)CN2CCOCC2)COC1,1.0,
Cc1ccc2cc(-c3nn(C(C)C)c4ncnc(N)c34)ccc2n1,1.0,1.0
Cc1ccc([N+](=O)[O-])cc1S(=O)(=O)N(CCN1CCOCC1)/N=C/c1cnn2ccc(C#N)cc12,1.0,
O=C(O)COc1cccc(-c2nc(N3CCOCC3)c3oc4ncccc4c3n2)c1,1.0,
Nc1ncnc2[nH]nc(-c3ccc(-c4ccccc4)cc3)c12,0.0,
CC(=O)Nc1cccc(-c2ccc3nc(Nc4cc[nH]n4)c(-c4nc(C)nc(N)n4)n3c2)c1,1.0,1.0
CN(Cc1ccncc1)C(=O)C1CCN(c2ccnc3c2c(/C=C2\Oc4ccc(NC(=O)Nc5cccnc5)cc4C2=O)cn3C)CC1,1.0,1.0
Oc1cccc(-c2cc(Oc3cccnc3)nc(N3CCOCC3)n2)c1,1.0,
CN1CCN(c2ccc(Nc3nccc(-c4cnn5ncccc45)n3)cc2C(F)(F)F)CC1,1.0,
CC(=O)Nc1nc2ccc(-c3ccnc(SCc4ccccc4)n3)cc2s1,1.0,
O=C(Nc1ccncc1)Nc1ccc(-c2nc(N3CCOCC3)c3ccn(CCN4CCCC4)c3n2)cc1,1.0,
Nc1ncnc2[nH]nc(-c3ccc4c(c3)OCO4)c12,1.0,
CS(=O)(=O)Cc1cc(N2CCOCC2)nc(-c2cnc3[nH]ccc3c2)n1,1.0,1.0
O=C(c1ccc(C(=O)C(F)(F)F)cc1)N1CCOc2ccc(-c3ccc4[nH]ncc4c3)cc2C1,1.0,
CN(C)CCn1ccc2c(N3CCOCC3)nc(-c3cccc(O)c3)nc21,1.0,
CC(C)Nc1nc(-c2ccc(NC(=O)Nc3ccc(N4CCN(C)CC4)cc3)cc2)nc(N2C3CCC2COC3)n1,1.0,1.0
CNC(=O)c1ccc2c(c1)OCCc1nc(-c3ncnn3C(C)C)sc1-2,1.0,
N#Cc1cccc(-c2nc(N3CCOCC3)c3nc[nH]c3n2)c1,1.0,
COc1cccc(Nc2nccc(-c3ccc(F)cc3)n2)c1,1.0,
CCn1ncc2c(N3CC4CCC(C3)O4)nc(-c3ccc(NC(=O)Nc4ccc(N(C)C)nc4)cc3)nc21,1.0,
CS(=O)(=O)c1cncc(-c2cc(Cl)c3nc(N)nn3c2)c1,0.0,
Nc1ncnc2c1c(-c1ccc3cc[nH]c3c1)nn2C1CCCC1,1.0,1.0
CC(=O)Nc1nc2c(C)cc(-c3cncc(S(C)(=O)=O)c3)cn2n1,0.0,
O=C(Nc1ccncc1)c1ccc(-c2csc3c(=O)cc(N4CCOCC4)oc23)cc1,1.0,
COc1ccc(Nc2ncncc2-c2nc(C)nc(N)n2)cn1,1.0,
Cc1nc(N)nc(-c2c(Nc3cc[nH]n3)nc3ccc(-c4cccc(F)c4)cn23)n1,1.0,1.0
COc1cc(-c2nn(C3CCCC3)c3ncnc(N)c23)ccc1N,1.0,1.0
Cc1ccc(-c2[nH]nc3ncnc(N)c23)cc1O,1.0,1.0
COc1ccc2c(Sc3ccc(C(=O)O)cc3)c3ccoc3nc2c1,0.0,
O=C(Nc1ccc(-c2nc(N3CCOCC3)c3cnn(CC(F)(F)F)c3n2)cc1)Nc1cccnc1,1.0,1.0
CCn1ccc2c(N3CCOCC3)nc(-c3ccc(NC(=O)Nc4ccc(C(=O)N5CCNCC5)cc4)cc3)nc21,1.0,1.0
Cc1c(Cn2c(C)nn3c(=O)cc(N4CCOCC4)nc23)cccc1C(F)(F)F,1.0,
O=S(=O)(c1ccccc1)c1nc2ccccc2nc1N1CCCC1,0.0,
