smiles,egfr_activity,met_activity
CC(C)c1ccc(NC(=O)/C=C/c2ccccc2)cc1,0.0,
O=C1NC(=O)/C(=C/c2ccc3c(c2)OC(F)(F)O3)S1,0.0,1.0
COc1cc2c(Nc3ccc(-c4nc5ccccc5s4)c(Cl)c3)ncnc2cc1OCCCN1CCN(C)CC1,1.0,
N#CC(C#N)=Cc1cc[n+](O)cc1,0.0,
COC(=O)c1c(OCc2ccc(C(=O)OC(C)(C)C)cc2)c2ccccc2c2oc3c(c12)C(=O)c1ccccc1C3=O,0.0,
O=C(O)CCNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,1.0,
N#Cc1ccc(-c2[nH]nc3c2Cc2ccc(OCCN4CCOCC4)cc2-3)cn1,1.0,1.0
O=C(Nc1cccc(-c2nc3sccn3c2-c2ccnc(Nc3cccc(N4CCCC4=O)c3)n2)c1)c1c(F)cccc1F,1.0,
COc1cccc(-c2cn(C3CCN(CC(N)=O)C3)c3ncnc(N)c23)c1,1.0,
O=C(Nc1ccccc1C(=O)c1ccccc1)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1,0.0,
N#CC(C#N)=Cc1cc2c(cc1[N+](=O)[O-])OCO2,0.0,
COc1cc2c(Nc3ccc(-c4nc5ccccc5s4)cc3C)ncnc2cc1OCCCN1CCN(C)CC1,1.0,
Fc1cccc(COc2ccc(Nc3ccncn3)cc2Cl)c1,1.0,
Cc1cccc(Nc2ncnc3cnc(N(C)C)cc23)c1,1.0,
O=C(/C=C/CN1CCC(N2CCCCC2)CC1)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,1.0,
CC(C)Nc1ncnc2oc(-c3ccc(OCCN4CCCC4)cc3)c(-c3ccccc3)c12,1.0,
Fc1cccc(COc2ccc(Nc3ncnc4cc(-c5ccco5)sc34)cc2Cl)c1,1.0,
O=C(CCC=NC1CCOCC1)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2s1,1.0,
NCCCOc1cc(-c2ccc(Nc3nc4ccccc4o3)cc2)c2c[nH]c(O)c2c1,1.0,1.0
COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCN1CCOCC1,1.0,
ON=C(O)/C=C/c1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)s1,1.0,
COc1ccc(-n2c(=O)cnc3cnc(Nc4ccc(N)cc4)nc32)cc1,0.0,
Cc1c(-c2ccccc2)[nH]c2ncnc(Nc3cccc(Cl)c3)c12,1.0,
CCOc1cc2ncnc(NC3=CC(=O)C(OCc4cccc(OC)c4)=CC3=O)c2cc1NC(=O)/C=C/CN(C)C,1.0,
O[C@H]1CN[C@H](C#Cc2cc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3s2)C1,1.0,
Brc1cccc(Nc2ncnc3ccccc23)c1,1.0,
CCCCn1c(NC(=O)c2ccc(C#N)cc2)nc2cc(N(C)C(=O)C3CCCCC3)ccc21,1.0,1.0
CC(C)c1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1NC(=O)c1cnc2[nH]ccc2c1,1.0,
CCOC(=O)C1=C(C)N=C(C)C(C(=O)OCC)C1c1ccc(-c2ccc(Br)cc2)o1,0.0,
CNC(=O)c1ncc(C#Cc2cc(C(=O)Nc3ccc(CN4CCN(CCO)CC4)c(C(F)(F)F)c3)ccc2C)n1C,1.0,
CSCCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1,1.0,
CC(=O)Nc1cc2ccccn2n1,0.0,0.0
O=C(O)/C=C/c1cc(Br)c(Br)c(Br)c1Br,0.0,1.0
CC(C)(C(=O)NCCn1ccc2ncnc(Nc3ccc(Oc4cccc5sncc45)c(Cl)c3)c21)S(C)(=O)=O,1.0,
CNc1cccc2c1C(=O)c1ccccc1C2=O,0.0,
Cc1nc(COc2ccccc2Cl)sc1-c1ccnc(N)n1,1.0,1.0
Clc1cccc(Nc2[nH]cnc3nc4c(c2-3)CCCC4)c1,1.0,
CC(=O)Nc1ccc2c(c1)C(c1ccccc1Cl)=Nc1c[nH]nc1N2,1.0,
COC(=O)C1=Cc2c(ncnc2Nc2ccc(Oc3cccc(C(F)(F)F)c3)c(Cl)c2)NCC1,1.0,
COCCOc1cc2ncnc(Nc3ccc(Cl)cc3F)c2cc1OC,1.0,
C[C@]12O[C@H](C[C@]1(O)CO)n1c3ccccc3c3c4c(O)[nH]cc4c4c5ccccc5n2c4c31,1.0,1.0
O=C(/C=C/c1ccc(O)c(O)c1)OCCc1ccccc1,1.0,
Cc1[nH]c2ncnc(NCc3ccccc3)c2c1C,1.0,
O=C1NC(=O)N(CCc2ccccc2)/C1=C/c1ccc(O)cc1,1.0,
O=C1NCc2ccc(Oc3ccc(Nc4ncnc5ccn(CCO)c45)cc3Cl)cc21,1.0,
Clc1cc(Nc2ncnc3nn4ccccc4c23)ccc1OCc1ccccc1,1.0,
COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCNC(C)C,1.0,
CN(C)CCN(C)c1cc2ncnc(Nc3cccc(Br)c3)c2cn1,1.0,
CCN(CC)CCNC(=O)c1cc(C)c(/C=C2\C(=O)Nc3ncnc(Nc4ccc(F)c(Cl)c4)c32)[nH]1,1.0,
CCOC(=O)c1cn2ncnc(Nc3ccc(Oc4ccccc4)cc3)c2c1CC,1.0,
CCOc1cc([N+](=O)[O-])c(C(=O)Nc2ccc(F)c(Cl)c2)cc1NC(=O)/C=C/CN(C)C,1.0,
O=C(Nc1ccccc1)c1cc2cc(O)c(O)cc2cn1,1.0,
COc1ccc2c(c1)CNc1c(Nc3ccccc3)ncnc1O2,1.0,
OS1=CCN(Cc2ccc(-c3ccc4ncnc(Nc5ccc(OCc6cccc(F)c6)c(C(F)(F)F)c5)c4c3)o2)CC1,1.0,
Cc1ccc(Nc2nc3ccc([N+](=O)[O-])cc3[nH]2)nc1,1.0,1.0
COc1ccc2c(NC(=O)Nc3cc(C(F)(F)F)ccn3)ccnc2c1,1.0,1.0
CCOc1nc(C(=O)NCc2cccnc2)cc(N)c1C#N,1.0,1.0
O=C(/C=C/CN1CC2(CCOCC2)C1)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2s1,1.0,
Brc1cccc(Nc2ncnc3cc4c(ccn4CCN4CCOCC4)cc23)c1,1.0,
CC(CN(C)C)C(=O)c1ccc(OS(=O)(=O)c2ccc(C(=O)O)cc2)cc1,0.0,
CC(=O)c1c(SSc2c(C(C)=O)c3ccccc3n2C)n(C)c2ccccc12,1.0,
COC1C(N(C)C(=O)c2cccc([N+](=O)[O-])c2)C[C@@H]2O[C@@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,1.0,
N#C/C(=C\c1ccc(O)c(O)c1)C(=O)NCc1ccccc1,1.0,1.0
c1ccc(NCCN(c2cc3ncnc(Nc4ccc5[nH]ccc5c4)c3s2)n2cccc2)cc1,1.0,
Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1C(=O)Nc1nccc(-c2cccc(F)c2)n1,1.0,
NCC1CCC(CNc2nc(NCc3ccccc3Cl)ncc2[N+](=O)[O-])CC1,1.0,1.0
O=C(C#CCN1CCOCC1)Nc1ccc2ncnc(Nc3ccc(F)c(Cl)c3)c2c1,1.0,
Oc1cccc(-c2nc(N3CCOCC3)c3oc4ncccc4c3n2)c1,0.0,1.0
CO/N=C/c1c(N)ncnc1Nc1ccc2c(cnn2Cc2ccccc2)c1,1.0,
C[C@@H](Nc1ncnc2[nH]c(-c3ccc(C#N)cc3)cc12)c1ccc(F)cc1,1.0,
CN1CCN(Cc2ccc(C(=O)Nc3ccc(-c4cncc(C#N)c4Nc4ccc(F)c(Cl)c4)cc3)cc2)CC1,1.0,
COc1cccc(-c2cn(C3CCN(CC(=O)N(C)C)CC3)c3ncnc(N)c23)c1,1.0,
COCOc1cc2ncc(C#N)c(Nc3cccc(Br)c3)c2cc1OCOC,1.0,
CCN1C(=O)N(C)c2cnc(Nc3ccc(C(=O)NC4CCN(C)CC4)cc3OC)nc2N1C1CCCC1,1.0,1.0
COc1cccc(C(C)NC(=O)c2ccc(-c3ccncc3)c(F)c2)c1,1.0,1.0
CN(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)c(C#N)cnc2cc1OC(F)(F)F,1.0,
COC(=O)c1ccc(C(=O)N(C)[C@H]2C[C@@H]3O[C@](C)([C@H]2OC)n2c4ccccc4c4c5c(c6c7ccccc7n3c6c42)C(=O)NC5)cc1,1.0,
CCc1c(-c2ccc(C(C)(C)O)cc2)[nH]c2nccnc12,1.0,1.0
Fc1cccc(Cn2ncc3cc(Nc4ncnn5ccc(COCC6CCNCC6)c45)ccc32)c1,1.0,
Nc1cc2nc(-c3ccccc3)cn2cn1,0.0,0.0
CC(C)n1nc(-c2ccc3nc(O)ccc3c2)c2c(N)ncnc21,1.0,
O=C(C#CCO)Nc1ccc2ncnc(Nc3ccc(F)c(Cl)c3)c2c1,1.0,
O=C(NCCO)C1=Cc2c(ncnc2Nc2ccc(Oc3cccc(C(F)(F)F)c3)c(Cl)c2)NCC1,1.0,
COC[C@H]1Oc2cc3ncnc(Nc4cccc(I)c4)c3cc2O[C@@H]1COC,1.0,
COc1ccc(-c2nc3cc(-c4csc(C(=O)NCCC(C)C)c4)cnc3[nH]2)cc1,1.0,1.0
COCCN=CCCC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2s1,1.0,
N#CCNC(=O)/C(C#N)=C/c1ccc(O)cc1,0.0,
Nc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,1.0,
COc1cccc(-c2cn(C3CC(CNCCO)C3)c3ncnc(N)c23)c1,1.0,
COc1cc2ncnc(Nc3cc4ccccc4cn3)c2cc1OC,1.0,
CO[C@H]1[C@@H](N(C)C(=O)c2cccc(Cl)c2)C[C@@H]2O[C@@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,1.0,
Cc1cc(C)c2oc(Nc3ccc(-c4cccc(C(N)=O)c4N)cc3F)nc2c1,1.0,1.0
Cc1ncnc(Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)c1C#CCCN1CCOCC1,1.0,
C=CC(=O)N1CCC[C@H]1C(=O)Nc1cc2c(Nc3cccc(Cl)c3F)ncnc2cc1OCCOC,1.0,
Nc1ncnc2c1c(-c1ccc(Cl)c(O)c1)nn2CCC1CCCNC1,0.0,
COC(=O)Nc1ccc(Nc2ncnc3cc(OC)c(OC)cc23)cc1Cl,1.0,
CCc1c(C(=O)NCCCn2ccnc2)cn2ncnc(Nc3ccc4c(cnn4Cc4ccccc4)c3)c12,1.0,
O=C1NC(=O)c2cc(Nc3ccc(O)cc3)c(Nc3ccc(O)cc3)cc21,1.0,
CCN(CC)CCCNC(=O)/C=C/C(=O)Nc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,1.0,
CCOc1cc2ncnc(/C=C/CCc3ccccc3)c2cc1OCC,1.0,
Cc1cc(C)c(O)c(CN(Cc2ccc(F)cc2)C(=S)Nc2ccccc2)c1,0.0,
O=c1c(-c2ccc(O)cc2)coc2cc(O)cc(O)c12,1.0,
Oc1csc(N2N=C(c3ccccc3)CC2c2ccccc2)n1,1.0,
COC(=O)c1ccc(-c2ccc(-c3ccccc3)cc2O)cc1,1.0,
Nc1cc2ncnc(NCc3cccc(C(F)(F)F)c3)c2cn1,1.0,
CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4ccc(Cl)cc4)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,1.0,
CCOC(=O)C(C=Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1)C(=O)OCC,1.0,
NC(=S)N/N=C(/C=C/c1ccc(Br)cc1)c1ccccc1,0.0,
CC(C)n1nc(-c2cncnc2)c2c(N)ncnc21,0.0,
Clc1ccc(CNc2ccnc3oc4ccccc4c23)cc1,1.0,
COc1cc2c(cc1OC)Nc1ncnc(NCc3ccc(F)c(Cl)c3)c1NC2,1.0,
COc1cccc(C(C)NC(=O)c2cc(C)c(-c3ccc4[nH]nc(C)c4c3)s2)c1,1.0,1.0
CCOc1cc2ncc(C#N)c(Nc3ccc(Oc4ccccc4)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,1.0,
CCC(=O)Nc1ccc2nccc(Nc3cccc(Br)c3)c2c1,1.0,
Brc1cccc(Nc2ncnc3cc4c(cc23)OCCCSCCCO4)c1,1.0,
O=C(Cc1cnc2cc3nc[nH]c(Nc4cccc(Br)c4)c3cc12)N1CCOCC1,1.0,
C[C@@H](O)c1c(O)cc2c(c1O)C(=O)c1c(O)cc(O)cc1C2=O,0.0,
Cc1ccc(NC(=O)/C=C/CN(C)C)cc1C(=O)Nc1ccc(OCc2cccc(F)c2)c(Cl)c1,1.0,
CCOC(=O)C(C=Nc1ccc2c(c1)C(=Nc1cccc(Br)c1)NS2(=O)=O)C(=O)OCC,0.0,
O=C(Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1)N1CCC(F)(F)CC1,1.0,
CCCCCCCNC(=O)COc1cc(O)c2c(=O)cc(-c3ccccc3)oc2c1,1.0,
C=S(O)(O)=CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5ccccc5)cc4)c3c2)o1,1.0,
Nc1ncnc2c1c(-c1ccc(Cl)c(O)c1)nn2[C@@H]1CCNC1,0.0,
O=C1CCC=C2Oc3cc(C(F)(F)F)ccc3C(=O)C12,1.0,1.0
N#CCCc1ccc2c(c1)-c1[nH]c3ccc([N+](=O)[O-])cc3c1CC(=O)N2,0.0,1.0
COc1cc(Nc2c(C#N)cnc3cc(OCCCN4CCN(C)CC4)c(OC)cc23)c(Cl)cc1Cl,1.0,
Nc1cc2ncnc(Nc3cccc(C(F)(F)F)c3)c2cn1,1.0,
CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4ccccc4)c(Cl)c3)c2cc1NC(=O)/C=C/CN1CC1C(=O)OC,1.0,
Cn1nc(-c2ccc(Cl)cc2)nc2c(=O)n(C)c(=O)nc1-2,0.0,
CC(C)(O)c1ccccc1CC[C@@H](SCC1(CC(=O)O)CC1)c1cccc(/C=C/c2ccc3ccc(Cl)cc3n2)c1,1.0,
OCCCNc1cncc(-c2cncc(Nc3cccc(Cl)c3)n2)c1,1.0,
C=CC(=O)Nc1cccc(N2C(=O)N(C)Cc3cnc(Nc4ccc(N5CCN(C)CC5)cc4OCC)nc32)c1,1.0,
COCOCC#CC(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,1.0,
COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCCC(O)=NO,1.0,
CC(C)n1nc(-c2cccc(N=S(C)(=O)O)c2)c2c(N)ncnc21,0.0,
COc1cc2c(cc1OC)Sc1nc(C)nc(Nc3ccc4ncsc4c3)c1NC2,0.0,
C[C@@H](Nc1ncnc2[nH]c(-c3ccc(O)cc3)cc12)c1ccc(F)cc1,1.0,
O=C(Nc1[nH]nc2ccc(-c3cn(Cc4ccccc4)nn3)cc12)c1ccccc1,1.0,1.0
Nc1ncnc2c1c(-c1ccc(Cl)c(O)c1)nn2C1CCCC1,1.0,
COC1CNCCN(Cc2ccn3ncnc(Nc4ccc5c(cnn5Cc5cccc(F)c5)c4)c23)C1,1.0,
Fc1cccc(Cn2ncc3cc(Nc4ncnn5ccc(COC[C@@H]6CNCCO6)c45)ccc32)c1,1.0,
Fc1cccc(Cn2ncc3cc(Nc4ncnn5ccc(COC[C@H]6CNCCO6)c45)ccc32)c1,1.0,
CC(C)(O)c1nnc2ccc(-c3c(-c4ccc(F)cc4F)nc4n3CCC4)nn12,1.0,
C#Cc1cc(Nc2ncnc3cc(OC)c(OC)cc23)ccc1F,1.0,
CC(=O)N1N=C(c2ccc(Cl)c(Cl)c2)CC1c1ccccc1Cl,0.0,
Oc1c(Cl)cccc1CN(Cc1ccc(F)cc1)C(=S)Nc1ccccc1,1.0,
O=NN(CCCl)C(=O)Nc1ccc2ncnc(Nc3cccc(Cl)c3)c2c1,1.0,
CCCCCCCCCCCCCCCCCCNC(=O)COc1cc(O)c2c(=O)cc(-c3ccccc3)oc2c1,1.0,
COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCN1CCN(C)CC1,1.0,
CCS(=O)(=O)Nc1ccc(-c2ccc3[nH]nc(N)c3c2)cc1,1.0,1.0
C=CC(=O)Oc1ccc(-n2c(=O)cnc3cnc(Nc4ccc(OC)cc4)nc32)cc1,1.0,
CN(CC(=O)O)c1cc2c(Nc3cccc(Br)c3)ncnc2cn1,1.0,
COCCNCCN1CCC(n2cc(-c3cccc(OC)c3)c3c(N)ncnc32)CC1,1.0,
CN(C/C=C/C(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1)CCO,1.0,
C[C@@H](Nc1ncnc2[nH]c(-c3ccc(F)cc3)cc12)c1ccccc1,1.0,
COc1cc2ncnc(NC3CCc4ccccc43)c2cc1OC,1.0,
CC(COC(=O)c1cc(/N=C/c2cc(O)ccc2O)ccc1O)CC(C)(C)C,1.0,
CC(COC(=O)c1cc(N=Cc2cc(O)ccc2O)ccc1O)CC(C)(C)C,1.0,
COc1cc(/C=C2\CCC/C(=C\c3ccccc3OC)C2=O)cc(OC)c1,0.0,
COc1ccc2c(c1)CNc1c(Nc3cccc(Br)c3)ncnc1O2,1.0,
C=S(O)(O)=CCNCCCCOc1ccc2ncnc(Nc3ccc(OCc4ccccc4)cc3)c2c1,1.0,
C#Cc1cccc(Nc2ncnc3ccc(S(=O)(=O)n4ccc(/C=C/C(=O)Nc5ccccc5N)c4)cc23)c1,1.0,
Cc1cccc(NC(=O)Nc2ccc(-c3csc4c(-c5cn[nH]c5)cnc(N)c34)cc2)c1,1.0,1.0
CN(C)CCCC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2s1,1.0,
C=CC(=O)Nc1ccc2ncnc(Cc3ccc(F)c(Br)c3)c2c1,1.0,
C=C(C)C(=O)Nc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,1.0,
COc1ccc(C2=NN(c3ccccc3)C(c3cccc4ccccc34)C2)cc1,1.0,
CCCCN(Cc1cccc(Cl)c1O)C(=O)Nc1ccccc1,0.0,
Cn1nc(-c2ccc3ncccc3c2)c2c(N)ncnc21,0.0,
CC(C)c1cc(/C=C2\C(=O)Nc3ccccc32)cc(C(C)C)c1O,1.0,
CC(=O)NCCNCc1ccc(-c2cc3nccc(Nc4ccc5[nH]ccc5c4)c3s2)cc1,1.0,
COc1cc2ncn(-c3cc(O[C@@H](C)c4ccccc4Cl)c(C(N)=O)s3)c2cc1OC,1.0,
O=C(/C=C/CN1CCC(F)(F)CC1)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2s1,1.0,
COc1cc(-c2c(-c3cn(COCc4ccccc4)c4ccccc34)c[nH]c2O)cc(OC)c1OC,0.0,
N#C/C(=C/c1cc(Cc2ccccc2)c(O)c(Cc2ccccc2)c1)C(N)=O,1.0,
c1ccc(CNc2ccnc3oc4ccccc4c23)cc1,1.0,
COCOc1cc(C(C)(C)C)ccc1-c1ccc(C(=O)NCc2ccccc2)cc1,1.0,
O=S1(=O)N=S(c2ccc(Br)cc2)c2ccncc21,1.0,
Brc1cccc(Nc2[nH]cnc3ccc4ccnc4c23)c1,1.0,
COc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCC1CCN(C)CC1,1.0,1.0
C=C/C=C/C(=O)Nc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,1.0,
Nc1ncnc2c1ncn2[C@@H]1O[C@H](COC(=O)c2ccc(S(=O)(=O)Oc3ccc(/C=C/[N+](=O)[O-])cc3)cc2)[C@@H](O)[C@H]1O,1.0,
Nc1ncnc2c1ncn2C1OC(COC(=O)c2ccc(S(=O)(=O)Oc3ccc(/C=C/[N+](=O)[O-])cc3)cc2)C(O)C1O,1.0,
C=CC(=O)Nc1ccc2ncnc(Nc3ccc(F)c(Cl)c3)c2c1,1.0,
C[C@]12O[C@H](C[C@]1(O)CO)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)CNC4=O,1.0,1.0
COc1ccccc1CNc1ncnc2cc(N)ncc12,0.0,
CCOc1nc(NC(=O)Cc2cc(OC)c(S(C)(=O)=O)cc2OC)cc(N)c1C#N,1.0,1.0
O=C(/C=C/c1cccc([N+](=O)[O-])c1)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,1.0,
C=CS(=O)c1cc2c(Nc3cccc(Br)c3)ncnc2cn1,1.0,
COc1cc2c(Nc3ccc(-c4nc5ccccc5s4)c(OC)c3)ncnc2cc1OCCCN1CCN(C)CC1,1.0,
O=C(/C=C/CN1CCS(=O)(=O)CC1)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2s1,1.0,
C=S(O)(O)=CC[C@H](NC(=O)[C@H](Cc1ccccc1)OC[C@@H](NC[C@@H](N)CS)[C@@H](C)CC)C(=O)OC(C)C,1.0,
Nc1nc(N)c2nc(-c3cccc(O)c3)c(-c3cccc(O)c3)nc2n1,1.0,
CC1CCN(C(=O)CC#N)CC1N(C)c1ncnc2[nH]ccc12,1.0,1.0
COc1c(Br)cccc1Nc1ncnc2ccncc12,1.0,
CSc1ccc(CC2=C(C)C(=CC(=O)O)c3cc(F)ccc32)cc1,0.0,
N#C/C(=C\c1ccc(C=O)cc1)C(=O)O,0.0,
CC(=O)N1CCN(C(=O)Cn2c(-c3ccccc3)csc2=N)CC1,0.0,
COc1cc2ncnc(C#CCCc3ccccc3)c2cc1OC,1.0,
C=CC(=O)Nc1cc2c(Cc3ccc(F)c(Br)c3)ncnc2cc1OCCCN1CCOCC1,1.0,
CN(C)CCCCCC(=O)Nc1cccc(-c2c(-c3ccccc3)oc3ncnc(N[C@H](CO)c4ccccc4)c23)c1,1.0,
Cc1ncc([N+](=O)[O-])n1CCOC(=O)/C=C/c1ccc2ccccc2c1,1.0,
COC(=O)c1ccc(NCc2cc(O)ccc2O)cc1O,1.0,
CCCN1CCC(c2ccc(Nc3nc(Nc4cc(F)ccc4C(N)=O)c4cc[nH]c4n3)c(OC)c2)CC1,1.0,1.0
C=CC(=O)NC1=CC=C2N=CN=C(Nc3ccc(OCc4ccccc4)cc3)C21,1.0,
C=CC(=O)Nc1ccc2ncnc(Nc3cccc(Cl)c3)c2c1,1.0,
Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1NC(=O)c1cnc(N)nc1,1.0,
O=C(OCCC12C[C@H]3C[C@@H](C1)C[C@@H](C2)C3)c1cc(NCc2cc(O)ccc2O)ccc1O,1.0,
CNC(=O)c1cnc(N)c2c(-c3ccc(NC(=O)Nc4cc(C)ccc4F)cc3)csc12,1.0,1.0
CCN(CC)CCCNc1ncc2cc(-c3c(Cl)cccc3Cl)c(NC(=O)NC(C)(C)C)nc2n1,1.0,
OCCn1ccc2ncnc(Nc3ccc(Oc4ccc5c(O)[nH]cc5c4)c(Cl)c3)c21,1.0,
COc1ccc(-c2nn(C3CCCC3)c3ncnc(N)c23)cc1OC,1.0,
CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4ccc5ccccc5c4)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,1.0,
CC(C)n1nc(-c2ccc3cn[nH]c3c2)c2c(N)ncnc21,1.0,
OCCCn1cnc(-c2ccccc2)c1-c1ccncc1,1.0,1.0
O=C(O)c1cc(N(Cc2ccccc2O)Cc2cc(O)ccc2O)ccc1O,1.0,
C=CS(=O)(O)=Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,1.0,
Cc1ccc(Nc2[nH]cnc3nc(C)c(C)c2-3)cc1,1.0,
NC(=O)C1CCN(Cc2ccc(-c3cc4nccc(Nc5ccc6[nH]ccc6c5)c4s3)cc2)CC1,1.0,
CCc1nc2c(c3cc(OC)c(OC)cc13)C(=O)NC2=O,1.0,1.0
Cn1c2ccccc2c2ncnc(Nc3cccc(Br)c3)c21,1.0,
C=CC(=O)Nc1cccc(N2C(=O)CN(c3ccccc3)C(=O)c3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)c1,1.0,
CN(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,1.0,1.0
C=CC(=O)Nc1ccc2c(Nc3cccc(Cl)c3)ncnc2c1,1.0,
N#Cc1cnc2cc(O)c(O)cc2c1Nc1cccc(Br)c1,1.0,
CCc1c(C(N)=O)cn2ncnc(Nc3ccc4c(cnn4Cc4ccccc4)c3)c12,1.0,
CC(NC(=O)/C(C#N)=C/c1ccc(O)c(O)c1)c1ccccc1,1.0,
Fc1ccc(Nc2ncnc3ccc(C#CCN4CCOCC4)cc23)cc1Cl,1.0,
CCc1ccc(Nc2[nH]cnc3nc(C)c(C)c2-3)cc1,0.0,
Cc1ccccc1Cc1cc2c(N(C)c3cccc(Br)c3)nc(N)nc2n1C,1.0,
Cc1[nH]nc2cnc(-c3cncc(OCC(N)Cc4cccc(C(F)(F)F)c4)c3)cc12,1.0,1.0
NC(COc1cncc(C=Cc2ccncc2)c1)Cc1ccccc1,1.0,1.0
O=C1C(=O)C(c2ccc(O)c(O)c2)Oc2cc(O)cc(O)c21,1.0,1.0
CC(C)N(CC#CC(=O)Nc1ccc2ncnc(Nc3ccc(F)c(Cl)c3)c2c1)C(C)C,1.0,
CC(C)n1nc(-c2ccc(C#N)nc2)c2c(N)ncnc21,0.0,
Oc1ccc(-c2nc3ccc(O)cc3s2)cc1,0.0,
N#Cc1cnc2c(c1Nc1cccc(Br)c1)C=C(O)C(=O)C2,1.0,
Cc1ccc2c(c1)NC(=O)c1ccccc1N2,1.0,1.0
Nc1cc2ncnc(Nc3cccc(O)c3)c2cn1,1.0,
COc1cc(Nc2c(C#N)cnc3cc4cc(OCCN5CCOCC5)c(OC)cc4cc23)c(Cl)cc1Cl,1.0,
C=CC(=O)Nc1ccc2ncnc(Nc3ccccc3CC)c2c1,0.0,
Cc1ccc(NC(=O)c2ccccc2)cc1Nc1nccc(-c2cccnc2)n1,0.0,
Oc1csc(N/N=C/c2ccc(Cl)cc2)n1,1.0,
CN(C)CCNC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,1.0,
COc1ccc(C=C(C#N)C#N)cc1,0.0,1.0
NCc1ccc(-c2nc(-c3ccc(Cl)c(O)c3)c(-c3ccncc3)[nH]2)cc1,1.0,
Cn1nc(-c2ccc3ccccc3c2)c2c(N)ncnc21,1.0,
Cn1cc(-c2cnn3c(N)c(-c4ccc(NC(=O)Nc5cccc(C(F)(F)F)c5)cc4)cnc23)cn1,1.0,1.0
O=C(/C=C/Cn1cccn1)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,1.0,
COc1cc2c(cc1F)C(c1ccccc1Cl)=Nc1c(C)n[nH]c1N2,1.0,1.0
COC(=O)c1c(OC)c2ccccc2c2oc3c(c12)C(=O)c1ccccc1C3=O,0.0,
Nc1cc2ncnc(NCc3ccccc3N)c2cn1,1.0,
O=C(NC1=Cc2ncc3cnnc(O)c(c2-3)C1)C1CC1c1ccccc1,1.0,1.0
Cc1c(C=O)c(O)n2c(nc3ccccc32)c1C#N,1.0,1.0
O=C(Nc1ccccc1)N(Cc1ccc(O)cc1)Cc1cc(Cl)cc(Cl)c1O,1.0,
