smiles,reagent_id,gsk3b_activity,jnk3_activity,ds_1,ds_2
CCC(C)(C)CN,3275217,2.516708968067378e-05,0.0002180297027116,-3.7,-3.5
Nc1n[nH]c2cnccc12,3275372,0.7809191823005677,0.0164987935044337,-5.7,-5.5
CCCC(C)CN,3275374,1.6099583131094087e-05,7.251100782491751e-06,-4.0,-4.2
C[C@H](O)CCN,3275473,0.0090402269657715,0.0017715572561793,-3.5,-3.3
C[C@@H](N)CF,3275644,0.0101673436844521,0.0119763165031183,-2.8,-2.9
Cc1cc2cc[nH]c2cc1N,3275780,0.0346770232392373,0.0039022201418447,-6.1,-6.2
Cc1cnc(F)c(N)c1,3275787,0.001725525860215,6.46023921770911e-05,-5.0,-5.1
NC(=O)C1COCCN1,3275819,0.002504568143678,4.093529855520114e-05,-4.4,-4.5
N#Cc1cccc(N)c1N,3275882,0.3105516771320253,0.0389744023996513,-5.3,-5.5
Nc1ncnc2cccnc12,3275903,0.0947157708644226,6.74019788678306e-05,-5.6,-5.7
Nc1cncc2nccnc12,3275996,0.1371897326039292,0.0004350214004231,-5.1,-5.1
CNCC(C)(C)CN,3276088,1.95272667179416e-06,2.747419756298183e-05,-3.6,-3.5
Nc1ccc2cn[nH]c2n1,3276176,0.8651481121778488,0.2078094116528518,-5.5,-5.7
CC(=O)C(N)=S,3276209,0.0004202243989311,0.0014209273376597,-3.2,-3.4
Cc1ccn2c(N)nnc2c1,3276223,0.1215848894324153,9.88871037122703e-05,-6.1,-6.2
Nc1ncnc2ocnc12,3276262,0.0281105422525994,1.1451647107649097e-06,-4.9,-4.8
Nc1cccc2c1OCCC2,3276305,0.0424100336977971,0.0015067269906013,-6.1,-6.3
NC1C2CCCCC12,3276788,0.0014665615744607,0.0001280706923127,-5.0,-5.0
CC1CCCC(N)CC1,3277092,0.000165812216386,4.8399999758005856e-05,-5.5,-5.7
CC1(C)CCCC(N)CC1,3277095,1.8689868851453488e-05,5.838519406456044e-06,-5.3,-5.4
CCC(C)(O)CN,3277295,0.0008517977464407,0.0302835339212246,-3.6,-3.6
NCCC1=CCCC1,3277303,0.0016177087239422,0.0001006958340201,-4.6,-4.7
CC(N)CC(N)=O,3277305,0.0002729527361661,0.0020839277335964,-3.8,-3.8
CCNCC(N)=O,3277306,4.2845422866008704e-06,4.130073583199041e-06,-3.5,-3.6
CC(C)C[C@@H](C)N,3277732,1.5299868460078866e-06,2.166388650367635e-06,-4.1,-3.9
Cn1ccc2cccc(N)c21,3277856,0.4157181531190872,0.1001611927058547,-6.0,-6.1
C[C@H](N)[C@@H](C)O,3277938,0.0103026726730604,0.0760314843879314,-3.3,-3.4
Cc1cc(C(N)=S)n[nH]1,3277998,0.0014237397064807,0.0017688613964044,-4.7,-4.5
CC(CN)(CO)CO,3278222,0.0063168513977907,0.0007182609450739,-3.6,-3.2
CCC(C)CCN,3278271,5.137731396544054e-05,3.935534860551584e-06,-4.0,-4.1
NC(=O)c1ccccc1C=O,3278345,0.0098042651526156,0.1054613698273897,-5.8,-6.0
NCCCCF,3278607,0.0842565297469263,0.0006013477318329,-3.2,-3.4
Cc1cc2[nH]ccc2cc1N,3278610,0.0697470669434551,0.0153960798876966,-6.1,-6.1
CCCOCCN,3278611,1.8010574423702688e-05,1.2718725811513786e-06,-3.3,-3.5
Cc1coc2ccc(N)cc12,3278854,0.0737093748608003,0.0001463043083452,-6.3,-6.4
CC(C)(F)CN,3278880,0.000928759114,0.0012591838257835,-3.4,-3.3
NCC1CC2CCC(C1)O2,3279158,0.0017585225085322,3.962042517317525e-05,-4.3,-4.4
CC1CC(N)CC(C)N1,3279172,9.353518850943196e-05,2.9408842545643297e-05,-4.7,-4.8
CCc1ccncc1N,3279213,0.0087896640699597,2.58166252030174e-05,-5.0,-4.9
Cc1ncccc1CCN,3279244,0.0005128135126682,7.25019221390927e-06,-5.2,-5.1
NC1CCCCCNC1,3279379,0.0031871508997562,0.0001908465900296,-4.7,-5.0
CC1CCC(N)C(=O)N1,3279411,9.546239630585375e-07,3.670250297380623e-06,-4.7,-5.0
CN(C)c1cccnc1N,3279441,0.0014417845316479,2.2535503895104547e-05,-4.6,-4.9
Cc1ncc(C#N)cc1N,3279525,0.0244340815907889,0.0016732922094398,-5.1,-5.1
NC(=S)c1ccncn1,3279544,0.0029430368395331,9.464384336246264e-05,-4.3,-4.4
Nc1nnc2cccnn12,3279575,0.0633133971772622,2.69068942392165e-05,-5.3,-5.5
Nc1cc2ccccn2n1,3279852,0.014743118887903,0.0003453207634746,-5.6,-5.8
Nc1ncc2cncnc2n1,3279977,0.0194926946151099,1.6971912104098698e-05,-5.5,-5.5
Nc1nccn2ncnc12,3279979,0.0071892507025125,3.5278314436761874e-06,-4.9,-4.9
CC(C)C(O)CCN,3280297,0.0222692016360269,0.0002569728054431,-3.9,-4.3
CC(O)(CN)CO,3280306,0.0341920408325677,0.1720122851028762,-3.3,-3.4
CCC1CCCC(N)CC1,3281936,0.0008919131217313,0.0003462434903171,-5.8,-6.0
NCc1cccc2c1CCC2,3281989,0.001349022397278,0.0002602643658061,-6.3,-6.5
CC1CCCC1CN,3282297,0.0010425568104364,0.0001340471306801,-4.4,-4.7
NC1CCCSCC1,3282436,0.0015153729592096,0.00638688800011,-4.1,-4.3
CC(C)C(O)CN,3282481,0.0695318873543101,0.0002538845343087,-3.8,-3.8
Nc1cnsc1,3282694,0.0060078471211114,0.009140753953713,-3.1,-3.3
C[C@H](S)CN,3283592,0.0093459890206053,0.0019600238719827,-2.7,-2.8
CNC(C)C(N)=O,3283761,6.479457463953564e-06,6.687525776171491e-06,-3.6,-3.8
Nc1nc2cnccn2n1,3284035,0.0013567120764835,3.869793747618912e-07,-4.9,-5.1
CC(C)C(C)CN,3284109,3.1720746631047625e-05,4.323922654604029e-06,-4.1,-4.3
CN[C@@H](C)CN,3326924,0.051269767458325,0.0095138223663813,-3.1,-3.2
C[C@H](N)CS,3327025,0.0093103977338614,0.0012526271189392,-2.7,-2.7
C[C@@H](N)CS,3327026,0.0055097132140872,0.0050910850686735,-2.7,-2.7
C[C@@H](S)CN,3327027,0.0080011181505302,0.0019648736044872,-2.7,-2.8
CC(N)CF,3327128,0.0012135986986345,0.0002652115267673,-2.9,-2.9
CSC(C)(C)CN,3327774,0.0001204459581074,0.0021776177198333,-3.1,-3.1
Nc1n[nH]c2cccnc12,3328132,0.6265773091465234,0.0106307140531498,-5.6,-5.5
Cc1cc(S(N)(=O)=O)c(C)cc1Br,3328373,0.0007275497952782,0.0021729021144955,-6.7,-7.0
C[C@H](N)c1ccco1,3328894,0.0002259274411687,8.435486462532969e-06,-4.2,-4.3
C[C@@H](N)c1ccco1,3328895,0.0012145851259153,5.9421760901234855e-06,-4.3,-4.4
CC[C@H](N)[C@H](C)O,3329073,0.0024731728468882,0.0060926017815802,-3.7,-3.7
CSc1cccnc1N,3329171,0.0004184242562129,1.648176009704324e-05,-4.6,-4.7
CC(C)[C@H](N)C#N,3329693,0.0006437738353118,4.507061504523493e-05,-3.9,-3.6
CC(C)[C@@H](N)C#N,3329694,0.0006470311973146,0.000116152381308,-3.8,-3.8
CC(C)(CN)CO,3330811,0.0052904377315427,0.0265113240767873,-3.4,-3.3
Nc1cncc2cnccc12,3330872,0.7434595264494419,0.0097331613514427,-5.7,-5.7
CC(F)CN,3340076,6.867728476541773e-05,3.727166291537234e-05,-2.9,-3.2
Cc1nc(N)c2cccn2n1,3340232,0.1242605455307057,0.0006559457875825,-6.0,-5.7
C[C@@H](N)C(F)F,3340405,0.0114375694618047,0.0034626382537261,-3.3,-3.4
CC1COCCC1N,3340493,0.0168389453082454,0.0064859606962123,-4.0,-4.2
COCC=CCN,3340533,0.0941845146353102,0.0014532243794572,-3.4,-3.8
Nc1cc2cn[nH]c2cn1,3340578,0.948323255777359,0.7030462771654129,-5.4,-5.3
CN[C@@H](C)C(N)=O,3340606,7.913302362316581e-06,2.0203232586216667e-05,-3.6,-3.8
Nc1ccn2nccc2c1,3340664,0.0536224982693553,0.0035245830795873,-5.2,-5.5
Nc1cc(F)ccn1,3340911,0.3219990361336385,0.0063206005715017,-4.4,-4.5
C#Cc1cnccc1N,3341140,0.1178403344878461,0.0045028707856483,-5.0,-4.8
Brc1cccc2c1CNCC2,3341674,0.0016147941026251,0.0010684378353753,-6.3,-6.4
Brc1cnc2ccccc2n1,3341676,0.0010620986091808,0.0003024361103274,-6.2,-6.1
N#Cc1cc[nH]c(=NC2CC2)c1,3341678,0.4831972213164022,0.10409006744012,-5.8,-6.0
O=c1[nH]c2ccc(NCc3ccccc3)cc2[nH]1,3341701,0.4672174826264381,0.1160202102590687,-7.5,-8.5
CN1C(=O)CNC1=O,3385652,1.3431629724730855e-06,1.195904661401111e-06,-4.2,-4.2
C1CNCOC1,3385669,0.0052907613315346,8.816044845464497e-05,-3.2,-3.6
CNc1ccccc1C=O,3385697,0.0002924801913536,0.0018666315532755,-5.1,-5.4
CC1CNc2ccccc2N1,3385746,0.0419255700860958,0.0904569219322866,-6.2,-6.2
O=c1[nH]cnc2cccnc12,3385806,0.0009311241989971,0.0002609025027416,-5.9,-6.0
CC1CC(C)NC(C)C1,3385816,1.348375622337225e-07,8.34454717178492e-10,-5.1,-5.3
C1CC2CNCC1C2,3385817,6.630552295661185e-05,4.101732135415723e-07,-4.1,-4.1
CC(=O)C1CCNCC1,3385838,0.0542205099312013,0.000172669275588,-4.4,-4.7
C[C@@H]1CNC[C@@H](C)O1,3385926,1.0919511787805091e-06,1.0923318881466809e-07,-4.1,-4.1
C1CC2CCC(C1)N2,3385941,2.2275923190961028e-05,9.843803387032934e-06,-4.1,-4.4
Oc1cccc2c1CCCN2,3385949,0.1732577658822805,0.0008064665083035,-6.3,-6.3
CCc1c[nH]cn1,3385997,3.5847253282463944e-06,1.3592145231621078e-07,-4.0,-4.4
C[C@H]1CNC[C@H](C)O1,3386151,1.0919520882141487e-06,1.0923318881466809e-07,-4.1,-4.2
Cc1ccc2c(c1)OCCN2,3386152,0.0148973491571922,0.0001391706843183,-6.2,-6.3
C[C@H]1CNC[C@@H](C)N1C,3386214,0.0001175545081285,1.6962981741314533e-05,-4.6,-4.7
C1CCCCNCCCC1,3386220,6.940587098576145e-05,8.882599869531617e-07,-5.8,-5.8
O=C1CCCNC(=O)C1,3386270,1.2171421175634371e-05,5.560797372201593e-07,-4.6,-5.0
O=C1CCNC(=O)CC1,3386272,9.639773713226997e-06,6.729292307555761e-06,-4.8,-5.2
OCC1CCCCNC1,3386344,0.0001520591779104,2.805903781465176e-06,-4.4,-4.8
O=c1[nH]ccc2ccncc12,3386360,0.0278428691399312,0.0330821449868381,-6.3,-6.3
CC1CCNCC1C,3386381,1.0143368213298878e-06,7.33325559923149e-08,-4.7,-4.7
CN[C@H](CO)CC(C)C,3386459,5.590297329009785e-06,6.362667040987758e-07,-4.4,-4.3
c1cnc2c(c1)NCCCC2,3386540,0.0018435374816322,2.2516949996573624e-05,-6.0,-6.0
O=C1NCC[C@H]1O,3386637,4.05111714425053e-05,0.0009086620692343,-3.9,-3.9
Cc1cccc2c1NCCO2,3386650,0.0033833719735281,0.0001073448085997,-6.2,-6.2
CC1CCCCCN1,3386824,1.6829059055922727e-05,3.400585843331119e-07,-4.8,-4.9
CN1CCNCCNCC1,3386878,0.0003212258053739,5.578228015374768e-05,-4.1,-4.4
CNC(=O)N1CCNCC1,3386886,0.129375882257591,0.0290354232099391,-4.7,-4.8
CNc1nc[nH]n1,3386911,0.0005070105271502,0.0098240501080347,-3.6,-4.0
CC1CNCCCN1,3386932,0.0006657945314151,8.952432609663973e-05,-4.2,-4.2
CC1CC(C)NCCN1,3386990,0.0002771728865262,8.835920588322635e-06,-4.3,-4.6
CNCC(C)CO,3387026,1.3222838622513069e-05,5.554543893300692e-07,-3.3,-3.6
C[C@@H]1CCC[C@@H](C)N1,3387209,4.949298603562635e-06,7.960245373880369e-06,-4.6,-4.7
CC1=CCNCC1,3387236,0.0005633712001151,4.933241573952325e-05,-4.2,-4.4
CC(C)c1c[nH]cn1,3387259,2.612616901558748e-05,6.279323832004545e-06,-4.5,-5.0
CNc1ccc2cc[nH]c2c1,3387291,0.100771718287433,0.0769106823710899,-6.0,-5.9
O[C@@H]1C[C@H]2CNCCN2C1,3387293,0.0027112771626661,0.0016935699447882,-4.8,-5.1
C[C@@H]1CC[C@@H](O)CN1,3387320,0.0027693150347953,0.0315516116746901,-4.0,-4.4
CC1CN(CCO)CCN1,3387343,0.0002729848576137,3.336291626998581e-05,-4.5,-4.5
O=c1[nH]ccc2nccnc12,3387384,0.0035014121811651,0.0005641693354929,-5.8,-5.7
CCCC1CNCCN1,3387411,0.0003035161750214,3.750234589425465e-05,-4.6,-4.9
CC1(C)CNCC(C)(C)N1,3387412,1.2616349365825678e-07,5.648743386390101e-07,-4.7,-4.3
C1C[C@@H]2CNC[C@@H]2C1,3387704,0.0597722148327994,0.0005280551245052,-4.6,-4.9
CNC[C@H](C)O,3387719,9.586277022685555e-06,0.0001658364809931,-3.2,-3.2
C[C@H]1CCCNC1,3387828,8.692213599128444e-07,2.0784116997154466e-08,-3.9,-4.0
OC[C@H]1Cc2ccccc2N1,3387909,0.0029447605004349,0.000790034354631,-5.9,-6.1
C[C@@H]1CCN1,3387945,0.0006815782062943,0.0020732634915334,-3.1,-3.0
CNc1ccc2[nH]ccc2c1,3387966,0.2813725711865117,0.1877120726276189,-5.9,-5.9
C1CNCC2(C1)OCCO2,3388183,2.503839593395029e-06,3.211952690401482e-05,-4.5,-5.0
c1cnc2c(c1)CCCCN2,3388221,0.0084611538169396,1.5972720571404976e-05,-6.2,-6.4
C[C@H]1CC[C@H](O)CN1,3388265,0.0011670390654217,0.0084701285917469,-4.3,-4.8
CN[C@H](C)CO,3388357,0.0014776791861947,0.0003788052633972,-3.2,-3.3
OC1CNCCNC1,3388588,0.0199328010918039,0.0020439092981686,-3.8,-4.1
C1CNCSC1,3388609,3.960831844271725e-05,0.0001230721272791,-3.1,-3.5
CC1CCC(C)NC1,3388619,9.40948108792624e-08,8.254573642332991e-09,-4.3,-4.6
CC[C@@H](C)NC,3388625,2.958678325432518e-06,7.786533873421349e-07,-3.4,-3.4
C[C@@H]1CNCCO1,3388904,4.874380785119224e-06,1.894830292117284e-06,-3.7,-4.1
C[C@@H]1CNC[C@H](C)C1,3388924,6.862688781618579e-08,4.3260848634645653e-08,-4.9,-4.9
C1NCC2COCC1C2,3388935,0.0325220423461619,6.910235347792291e-06,-4.2,-4.3
Cc1cc2c(cc1C)NCC2,3388991,0.0122489387063636,0.0008646530987186,-6.6,-6.6
C1CN2CCOCC2CN1,3389058,0.0002228302758516,6.331641634479873e-05,-4.7,-4.9
C[C@@H]1COCCN1,3389106,0.0075305337808816,0.0019353677843046,-3.5,-3.7
C[C@H]1C[C@@H](O)C[C@@H](C)N1,3389126,0.0003646990027846,0.0065444994393674,-4.9,-5.1
c1cc(-c2nnc[nH]2)ccn1,3389435,0.2960543961962685,0.079166084246026,-5.4,-5.7
CCc1nnc[nH]1,3389438,7.628392080041803e-07,1.841306911757332e-07,-3.8,-3.9
CC(C)c1nnc[nH]1,3389442,2.925398567322629e-05,5.107513738092174e-06,-4.3,-4.5
CN1CCNC(CO)C1,3389463,0.0001401845585777,7.498467234315586e-06,-4.3,-4.3
CCNc1ncn[nH]1,3389518,5.118383549679624e-06,6.986183032117784e-06,-4.2,-4.0
O=C(O)CCNC(=O)CO,3399484,1.4734498389861273e-06,2.873598715046021e-05,-4.4,-4.3
CCNc1ccccc1C=O,3399875,0.0013911037900015,0.0228478698234539,-5.3,-5.7
CNC[C@@H](C)O,3400008,6.941948796331088e-06,0.0001605491199605,-3.1,-3.2
O=c1[nH]ccc2ncncc12,3400110,0.0014140903076828,4.1054352729655295e-05,-5.9,-5.9
N#Cc1cnn2cc[nH]c12,3400117,0.2411924482220515,0.0457506814821499,-5.0,-4.8
CC1NCCc2ncccc21,3400401,0.0020983290294986,0.0001899653244481,-5.9,-6.0
C[C@H]1CN(C)C[C@@H](C)N1,3400619,9.806378258834512e-05,9.203636913517196e-06,-4.8,-4.5
C[C@@H]1CCCNC1,3400822,4.080821497261868e-06,5.587600542267202e-08,-4.2,-4.3
CC1CNCC1C,3401226,6.385746582902985e-07,1.0844719682746456e-08,-4.0,-4.3
C1CC2CC2N1,3401232,0.0002252416889101,0.0003044046067711,-3.6,-3.7
O=Cc1c[nH]c2cccnc12,3401257,0.0449701798497699,0.0214119791373377,-5.6,-5.6
CN1C[C@@H]2CNC[C@@H]2C1,3401275,0.0399247378601131,0.000557887442846,-4.1,-4.6
CNCc1c[nH]cn1,3401470,7.142469551813627e-05,1.3256233662118264e-07,-3.8,-4.0
CC1CSCC(C)N1,3401529,8.573895472916964e-06,1.5846076319894368e-05,-4.1,-4.1
CCC1CNCC(CC)O1,3401558,5.299605483590255e-06,7.36714650022062e-10,-4.7,-4.7
C1CNC2CCNCC2C1,3401913,0.0027330715156782,9.18032453462781e-06,-5.4,-6.1
Fc1nccc2nc[nH]c12,3402007,0.0607189153847684,0.0020826901961666,-5.3,-5.1
CN1CC2CCCC(C1)N2,3402050,1.157024677195511e-05,3.356435909884646e-06,-4.4,-4.5
c1cn2c(n1)NCCCC2,3402214,0.0038436638618888,9.777811153920818e-06,-4.8,-5.1
CC1CCSCCN1,3402465,3.057377792447803e-05,3.284285990689232e-05,-4.1,-4.2
CNc1cc(C)[nH]n1,3402487,0.1811862322880188,0.0013296801142475,-4.4,-4.4
CC1CCNCC1CO,3402692,0.0002206545809316,6.548783980945833e-06,-4.9,-5.1
CCCc1nnc[nH]1,3402987,2.567896384647517e-07,2.562309147897429e-08,-4.3,-4.3
C1CC2CC(C1)N2,3449198,2.3181795207311072e-05,1.7359569681113969e-06,-4.0,-4.0
CN1CNCC1=O,3449353,0.0026772582259567,7.138503649002862e-05,-3.5,-3.9
CC1CNCC(C(=O)O)C1,3450281,0.0010752902950295,1.1179448620650515e-05,-4.8,-5.3
CCC(C)(C)NC,3451070,3.376148511205764e-06,3.917699163402135e-07,-3.6,-3.5
CC1NCCn2ccnc21,3451213,0.0001040285905764,1.919597693391308e-05,-4.9,-4.9
CN[C@@H](C)c1ccccc1C,3451325,0.0001222191928118,1.2207629971852674e-05,-6.0,-6.0
CC[C@H](C)NC,3451440,1.9830161338686944e-06,6.605157136583173e-07,-3.4,-3.5
CN(C)[C@H]1CCCCNC1,3451675,0.0004752627872874,0.0001032773319633,-4.9,-5.2
CC1Cc2cnccc2N1,3452032,0.1436024773051031,0.0023156810288369,-5.5,-5.6
OCc1ccc2c(c1)NCC2,3452268,0.17939002722851,0.0079024061344426,-6.1,-6.0
O=c1nncc2[nH]cccc1-2,3453271,0.0053056129408832,0.0267197415277344,-5.9,-5.9
CC1(C)NCCOC1(C)C,3453272,4.572315974207483e-06,6.620244534729121e-06,-4.1,-4.0
CCN1CCNC(C)C1,3453428,2.713733605539824e-05,7.97950369368888e-06,-3.9,-4.0
OC1[C@H]2CNC[C@@H]1COC2,3453677,0.0048221005592453,0.0086220666898618,-4.4,-4.6
CC1CCNC1CO,3454115,0.0001492325791167,7.564185274315849e-05,-4.1,-4.2
CNC(=O)C(C)(C)C(=O)O,3454129,0.0008782940125229,0.0002725931287646,-4.2,-4.6
c1onc2c1CNCC2,3454309,0.0010136151667992,3.743527797109024e-05,-4.7,-5.0
C#CC1CCCNC1,3454311,0.0054141319267754,1.934850710740942e-06,-4.1,-4.2
CCC1CNCCCN1,3454331,0.0003294520180372,2.462442601825636e-05,-4.7,-4.7
CC(C)(C)[C@H]1COCCN1,3454479,0.0003532347063647,4.598257389035711e-05,-4.5,-4.5
C[C@H]1CCN1,3454507,0.0005538887535237,0.0005492880890865,-3.2,-3.0
CON1CCNCC1,3454608,0.0013803045866838,0.0005203769441742,-3.4,-3.6
O=C(O)C1CC2CCCCC(C1)C2=O,3455268,0.0007383122511258,3.96937929353707e-05,-5.4,-5.4
NC(CO)c1cccc(F)c1,3460890,0.0244031166526838,0.001545849055252,-5.5,-5.7
CC(C)C[C@H](O)C(=O)O,3478385,6.900664473323652e-06,5.771121115349196e-05,-4.5,-4.7
CCCCC(=O)C(=O)O,3478390,0.0005360984617497,0.0002701755014805,-4.3,-4.5
C=CC(C)(C)C(=O)O,3478392,0.0005690301426975,0.000402597822837,-3.8,-4.2
CC(C)=C(C)C(=O)O,3478398,0.0155293928954701,0.0013042201971609,-4.7,-4.9
CC(C)(Cl)C(=O)O,3478400,0.0022887591943699,0.0049429935273652,-3.3,-3.6
CC#CCCC(=O)O,3478402,0.0008553004767984,0.0007704057737463,-4.3,-4.5
CCC(C)(C(=O)O)C(=O)O,3478416,2.4692400777252155e-05,0.0007490844513579,-4.0,-4.4
C#CCCCCCC(=O)O,3478417,0.0059375801823762,0.0030450009611822,-4.8,-4.8
CC(C)C(C(=O)O)C(C)C,3478419,1.4302239405172578e-07,7.224837664825601e-06,-5.2,-5.0
CC(=O)CC(C)(C)C(=O)O,3478420,0.0001925955993089,0.000329310815215,-4.2,-4.7
C[C@@H](C(=O)O)N(C)C,3478421,5.01897642524839e-06,3.739578869113819e-05,-3.7,-3.9
CC(=O)C(C)CCC(=O)O,3478433,0.0002499129436061,0.000352182750175,-4.9,-4.9
C=C(C(=O)O)C(C)C,3478439,0.000139134346529,0.0001350282699689,-4.4,-4.6
CC(O)(CO)C(=O)O,3478456,0.0013188175912164,0.0249881698897297,-3.6,-4.1
CCCC[C@@H](O)C(=O)O,3478481,2.8622325381378435e-05,0.0005298952433122,-4.3,-4.5
CC(=O)OCCC(=O)O,3478490,0.0020767692316174,0.0023179778704353,-4.1,-4.2
C[C@@H](O)[C@H](O)C(=O)O,3478513,0.0027376076329587,0.0448240925896243,-3.5,-4.1
CC(=O)OCCCC(=O)O,3478528,0.0013604312609813,0.0017825706907955,-4.3,-4.5
COC(=O)C(C)C(=O)O,3478544,0.0002643934240241,0.0006442964352412,-4.0,-4.3
CC(=O)OC(C)(C)C(=O)O,3478545,0.0003897138138457,0.0018947279805052,-3.8,-4.6
CC[C@@H](O)CC(=O)O,3478554,0.000361578082076,0.0011478471071494,-4.1,-4.1
CC[C@H](C)[C@@H](O)C(=O)O,3478572,0.0001473401644915,0.0021199641080443,-4.3,-4.5
C[C@H](C(=O)O)N(C)C,3478622,9.15370440447218e-06,5.138556712901461e-05,-3.9,-3.8
O=C(O)CCCF,3478651,0.0005829239234971,0.0005827991045803,-3.7,-3.6
CC1(CCC(=O)O)N=N1,3478674,0.0046222270978509,0.0058445284135461,-4.6,-4.4
CC(C(=O)O)C(F)(F)F,3478696,0.0024357210916074,0.0013965144972775,-4.5,-4.6
CCOC(C)(C)C(=O)O,3478736,6.306440845126965e-06,2.569905838417285e-05,-3.9,-4.2
O=C(O)CCCCCF,3478786,0.0018791262835065,0.0029250208984754,-4.3,-4.4
CC(C)(C=O)CCC(=O)O,3478789,0.0002270042354171,0.0005380267550838,-4.3,-4.6
CC(ON)C(=O)O,3478819,0.0013701864591924,0.0160523960902537,-3.4,-3.7
CSC(C)(C)C(=O)O,3478850,0.000208869730634,0.0088056420592886,-3.3,-3.6
O=C(O)C(F)C(=O)O,3478862,0.0016240786097086,0.0028896588388189,-3.7,-3.9
CC(C)C(F)C(=O)O,3478867,6.573985775790678e-06,4.810638578883863e-05,-4.1,-4.3
C=CC(C)C(C)C(=O)O,3478878,0.0002606099712737,0.0009350292482778,-4.8,-4.9
CC(C)[C@@H](O)[C@@H](C)C(=O)O,3478891,0.0001838890918918,0.0012879326102955,-4.9,-5.0
CC(O)C(C)(O)C(=O)O,3478923,0.0029379067997879,0.0240545170203404,-3.9,-4.5
C=C(C(=O)O)C(C)(C)C,3478928,0.0002766904667342,0.0011460657837471,-4.3,-4.4
CC#CCCCC(=O)O,3478931,0.0010037027848617,0.0005289369539607,-4.7,-4.8
CSCC(C)(C)C(=O)O,3478938,0.0001824788555457,0.0014941289815448,-3.8,-4.1
CC(C)CCC(O)C(=O)O,3478941,8.494438842279314e-06,1.802065418115284e-05,-4.8,-5.0
CC(C)=C(F)C(=O)O,3478967,0.0005525885816561,0.0004457834481151,-4.7,-4.7
CP(C)(=O)CC(=O)O,3479064,4.714767313344292e-05,0.0001872891907148,-3.3,-3.6
O=C(O)CCCC1CC1,3479082,0.0021185919308792,0.0010916789119665,-4.7,-4.9
CC(C)[C@H](O)[C@@H](C)C(=O)O,3479093,0.0006468132814161,0.0006641740595443,-4.5,-4.7
C[C@H](C(=O)O)C(C)(C)C,3479096,0.0001172026649134,0.004385760752759,-4.4,-4.7
CCC(C)(CO)C(=O)O,3479173,2.8765833590458755e-05,0.0003584308071485,-3.8,-4.3
C[C@@H](C(=O)O)C(C)(C)C,3479257,0.0002401816073931,0.0041124025833224,-4.2,-4.5
C=C(C)C(C)(O)C(=O)O,3479379,0.0019586685460855,0.0071593546319242,-4.0,-4.4
CC1(CCCC(=O)O)N=N1,3479579,0.0092846377307023,0.0254524266928693,-4.6,-4.7
COC(C(=O)O)C(C)C,3479598,8.721447725046141e-05,0.0009950886772138,-4.1,-4.4
CCC(C)=C(C)C(=O)O,3479631,0.0031468031674528,3.295104276178903e-05,-4.8,-5.2
C=C(Cl)CCC(=O)O,3479699,0.0003767796118753,0.0015398006217136,-4.4,-4.3
O=C(O)CCCCC1CC1,3479780,0.005047303264324,0.0046768072857908,-4.8,-5.1
CC(C)(CF)C(=O)O,3479986,0.0005762375217376,0.0025331431975176,-3.6,-3.9
CC(C)[C@H](C(=O)O)N(C)C,3479992,5.687741171580987e-07,1.0762760397293249e-05,-4.4,-4.5
CC(CF)C(=O)O,3480102,0.0019264237090925,0.0015578334282939,-3.7,-3.9
C[C@H](O)[C@@H](C(=O)O)N(C)C,3480401,2.933663197021216e-06,8.548289498985631e-05,-4.0,-4.3
COC[C@H](C)C(=O)O,3481018,0.0002023204427644,0.0008975150136797,-3.9,-3.9
C#CC(C(=O)O)C(C)C,3481496,0.0002222866778333,0.000365905056596,-4.9,-4.8
C[C@@H](C(=O)O)C(C)(C)O,3481689,0.010879778138613,0.0240213676437889,-3.8,-4.5
CC(C(=O)O)=C(F)F,3481812,0.0016776242733819,0.0014477656777179,-4.3,-4.6
C[C@H](ON)C(=O)O,3524873,0.0010815425012584,0.0266170546734429,-3.4,-3.5
N#Cc1ccncc1C(=O)O,3525087,0.0066262403047213,0.008278770366526,-5.3,-5.5
O=C(O)CCCC(F)F,3525205,0.0003523539297147,0.001590619860244,-4.4,-4.4
CC(C)(C(=O)O)C(F)F,3525249,0.0004667739794789,0.0028024288015367,-3.9,-4.2
CCC(C)(F)C(=O)O,3525272,1.750232706980495e-05,0.0004708500879508,-4.0,-4.3
CCN(CC)[C@H](C)C(=O)O,3525502,7.034168244651777e-06,3.979977483274022e-05,-4.3,-4.6
C[C@@H](ON)C(=O)O,3525567,0.0005304579621568,0.0582261417464906,-3.4,-3.7
CCCCC(=O)CCl,3525675,0.000128756742189,9.439990029449628e-06,-4.2,-4.0
CCC(O)CCl,3525683,0.0004555415264348,0.0059543599287859,-3.4,-3.6
CC(O)CCCl,3525692,0.0001333559587498,0.0003624542575266,-3.5,-3.5
CCCCC(=O)OCCl,3525879,0.0001754769448691,7.517974630112874e-05,-4.4,-4.2
ClCCn1cnnn1,3526067,7.329811169186144e-07,1.0669999764428908e-08,-3.9,-4.0
Cn1cccc(CCl)c1=O,3526349,1.568689779396625e-05,2.079555429375996e-05,-5.2,-5.2
N#Cc1ccc(CCl)nc1,3526504,0.1206086193262308,0.0221846975695015,-5.1,-5.0
ClCc1ccc2occc2c1,3526840,0.0095880282264261,0.0010453655900857,-6.1,-6.2
CCC(C)CCCl,3526864,2.771406243598278e-06,1.369601191726962e-07,-4.3,-4.0
